run: 438 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 11:16:41 2021 | q: 0/31 | q_time: 0.078901s | E: 1 | q_time/E: 0.078901s | shuffle time: 0.000000s
Mon Jan 25 11:16:42 2021 | q: 1/31 | q_time: 0.080151s | E: 1 | q_time/E: 0.080151s | shuffle time: 0.000216s
Mon Jan 25 11:16:42 2021 | q: 2/31 | q_time: 0.169661s | E: 2 | q_time/E: 0.084830s | shuffle time: 0.000240s
Mon Jan 25 11:16:42 2021 | q: 3/31 | q_time: 0.345064s | E: 4 | q_time/E: 0.086266s | shuffle time: 0.000234s
Mon Jan 25 11:16:43 2021 | q: 4/31 | q_time: 0.530942s | E: 6 | q_time/E: 0.088490s | shuffle time: 0.000243s
Mon Jan 25 11:16:43 2021 | q: 5/31 | q_time: 0.724084s | E: 8 | q_time/E: 0.090510s | shuffle time: 0.000246s
Mon Jan 25 11:16:44 2021 | q: 6/31 | q_time: 0.918563s | E: 10 | q_time/E: 0.091856s | shuffle time: 0.000247s
Mon Jan 25 11:16:45 2021 | q: 7/31 | q_time: 1.200677s | E: 13 | q_time/E: 0.092360s | shuffle time: 0.000244s
Mon Jan 25 11:16:47 2021 | q: 8/31 | q_time: 1.480321s | E: 16 | q_time/E: 0.092520s | shuffle time: 0.000248s
Mon Jan 25 11:16:49 2021 | q: 9/31 | q_time: 1.781663s | E: 19 | q_time/E: 0.093772s | shuffle time: 0.000251s
Mon Jan 25 11:16:51 2021 | q: 10/31 | q_time: 2.077820s | E: 22 | q_time/E: 0.094446s | shuffle time: 0.000252s
Mon Jan 25 11:16:53 2021 | q: 11/31 | q_time: 2.408663s | E: 26 | q_time/E: 0.092641s | shuffle time: 0.000253s
Mon Jan 25 11:16:56 2021 | q: 12/31 | q_time: 2.793054s | E: 30 | q_time/E: 0.093102s | shuffle time: 0.000255s
Mon Jan 25 11:16:59 2021 | q: 13/31 | q_time: 3.189142s | E: 34 | q_time/E: 0.093798s | shuffle time: 0.000256s
Mon Jan 25 11:17:03 2021 | q: 14/31 | q_time: 3.437841s | E: 37 | q_time/E: 0.092915s | shuffle time: 0.000258s
Mon Jan 25 11:17:06 2021 | q: 15/31 | q_time: 3.860407s | E: 40 | q_time/E: 0.096510s | shuffle time: 0.000253s
Mon Jan 25 11:17:11 2021 | q: 16/31 | q_time: 4.316454s | E: 44 | q_time/E: 0.098101s | shuffle time: 0.000252s
Mon Jan 25 11:17:15 2021 | q: 17/31 | q_time: 4.571442s | E: 46 | q_time/E: 0.099379s | shuffle time: 0.000254s
Mon Jan 25 11:17:22 2021 | q: 18/31 | q_time: 6.902749s | E: 49 | q_time/E: 0.140872s | shuffle time: 0.000254s
Mon Jan 25 11:17:27 2021 | q: 19/31 | q_time: 5.062560s | E: 50 | q_time/E: 0.101251s | shuffle time: 0.000256s
Mon Jan 25 11:17:33 2021 | q: 20/31 | q_time: 6.008211s | E: 52 | q_time/E: 0.115543s | shuffle time: 0.000258s
Mon Jan 25 11:17:38 2021 | q: 21/31 | q_time: 4.903406s | E: 53 | q_time/E: 0.092517s | shuffle time: 0.000257s
Mon Jan 25 11:17:45 2021 | q: 22/31 | q_time: 6.487487s | E: 55 | q_time/E: 0.117954s | shuffle time: 0.000257s
Mon Jan 25 11:17:50 2021 | q: 23/31 | q_time: 5.125532s | E: 57 | q_time/E: 0.089922s | shuffle time: 0.000259s
Mon Jan 25 11:17:57 2021 | q: 24/31 | q_time: 6.782159s | E: 60 | q_time/E: 0.113036s | shuffle time: 0.000258s
Mon Jan 25 11:18:03 2021 | q: 25/31 | q_time: 6.091104s | E: 61 | q_time/E: 0.099854s | shuffle time: 0.000256s
Mon Jan 25 11:18:08 2021 | q: 26/31 | q_time: 5.575036s | E: 62 | q_time/E: 0.089920s | shuffle time: 0.000256s
Mon Jan 25 11:18:15 2021 | q: 27/31 | q_time: 6.226677s | E: 64 | q_time/E: 0.097292s | shuffle time: 0.000256s
Mon Jan 25 11:18:29 2021 | q: 28/31 | q_time: 14.053537s | E: 67 | q_time/E: 0.209754s | shuffle time: 0.000253s
Mon Jan 25 11:18:35 2021 | q: 29/31 | q_time: 6.314014s | E: 69 | q_time/E: 0.091507s | shuffle time: 0.000252s
Mon Jan 25 11:18:41 2021 | q: 30/31 | q_time: 6.448403s | E: 70 | q_time/E: 0.092120s | shuffle time: 0.000250s
Mon Jan 25 11:18:56 2021 | q: 31/31 | q_time: 14.230834s | E: 71 | q_time/E: 0.200434s | shuffle time: 0.000249s
