q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083100 1 0.083100 639938 639937 0
1 31 0.080234 1 0.080234 639938 639937 0
2 31 0.169684 2 0.084842 1280692 956777 323914
3 31 0.346391 4 0.086598 2575838 1605101 970736
4 31 0.532508 6 0.088751 3870826 2343501 1527324
5 31 0.727880 8 0.090985 5163514 3004645 2158868
6 31 0.913380 10 0.091338 6422259 3700188 2722070
7 31 1.251251 13 0.096250 8801867 4782744 4019122
8 31 1.480667 16 0.092542 10329417 5374376 4955040
9 31 1.782793 19 0.093831 12378603 6287103 6091499
10 31 2.096012 22 0.095273 14493897 7238016 7255880
11 31 2.503852 26 0.096302 17401725 8315112 9086612
12 31 2.873782 30 0.095793 20095465 9290419 10805045
13 31 3.197597 34 0.094047 22479377 10041311 12438065
14 31 3.483404 37 0.094146 24595680 10945673 13650006
15 31 3.732926 40 0.093323 26522864 11680893 14841970
16 31 4.276943 44 0.097203 30814303 13194401 17619901
17 31 4.218331 46 0.091703 30051591 12994199 17057391
18 31 5.659595 49 0.115502 41566596 17937264 23629331
19 31 5.034320 50 0.100686 36712309 16047059 20665249
20 31 5.214469 52 0.100278 38286046 16642718 21643327
21 31 5.017083 53 0.094662 36785697 16128658 20657038
22 31 6.806038 55 0.123746 50988337 22181600 28806736
23 31 5.389572 57 0.094554 39939779 17230826 22708952
24 31 5.871680 60 0.097861 43958957 18572388 25386568
25 31 5.676597 61 0.093059 40891282 17464221 23427060
26 31 6.625340 62 0.106860 48612985 20823103 27789881
27 31 5.794956 64 0.090546 42399969 17965992 24433976
28 31 12.570337 67 0.187617 95725020 39845593 55879426
29 31 6.171871 69 0.089447 45629592 18581048 27048543
30 31 6.389385 70 0.091277 47551475 19304435 28247039
31 31 6.300878 71 0.088745 47471349 18954219 28517129
122.273
