q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084719 1 0.084719 639938 639937 0
1 31 0.080068 1 0.080068 639938 639937 0
2 31 0.169669 2 0.084834 1281046 956500 324545
3 31 0.345402 4 0.086350 2573280 1600431 972848
4 31 0.549964 6 0.091661 3869398 2337622 1531775
5 31 0.793501 8 0.099188 5150473 2997208 2153264
6 31 0.918194 10 0.091819 6457805 3724638 2733166
7 31 1.194700 13 0.091900 8394708 4544813 3849894
8 31 1.483102 16 0.092694 10351903 5372019 4979883
9 31 1.774693 19 0.093405 12319185 6238084 6081100
10 31 2.088221 22 0.094919 14453504 7220833 7232670
11 31 2.474768 26 0.095183 17226395 8209307 9017087
12 31 2.859341 30 0.095311 20011870 9144308 10867561
13 31 3.227870 34 0.094937 22713799 10151888 12561910
14 31 3.517163 37 0.095058 24896311 11060052 13836258
15 31 4.012144 40 0.100304 27892937 12303239 15589697
16 31 4.464426 44 0.101464 32295364 13861630 18433733
17 31 4.264486 46 0.092706 30451815 13182112 17269702
18 31 6.892550 49 0.140664 51323060 22151138 29171921
19 31 4.630435 50 0.092609 33523689 14565874 18957814
20 31 4.976601 52 0.095704 36386184 15846052 20540131
21 31 5.352129 53 0.100984 39424245 17315703 22108541
22 31 5.053892 55 0.091889 37160163 16133969 21026193
23 31 5.120666 57 0.089836 37789804 16284884 21504919
24 31 6.248574 60 0.104143 47020339 20016676 27003662
25 31 5.660675 61 0.092798 40778037 17352930 23425106
26 31 5.639304 62 0.090957 40977597 17488032 23489564
27 31 6.011140 64 0.093924 44078330 18706602 25371727
28 31 24.900438 67 0.371648 94046929 39320988 54725940
29 31 6.212165 69 0.090031 45900434 18725857 27174576
30 31 6.463257 70 0.092332 48083403 19447341 28636061
31 31 6.196277 71 0.087272 46551027 18668867 27882159
133.661
