q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083562 1 0.083562 639938 639937 0
1 31 0.079931 1 0.079931 639938 639937 0
2 31 0.169421 2 0.084710 1280812 957597 323214
3 31 0.343407 4 0.085852 2561823 1592175 969647
4 31 0.527895 6 0.087983 3846348 2319753 1526594
5 31 0.721941 8 0.090243 5142387 2985801 2156585
6 31 0.910518 10 0.091052 6420148 3690181 2729966
7 31 1.196793 13 0.092061 8421032 4570332 3850699
8 31 1.502408 16 0.093900 10538781 5499629 5039151
9 31 1.760334 19 0.092649 12258269 6179576 6078692
10 31 2.070730 22 0.094124 14385144 7170491 7214652
11 31 2.406368 26 0.092553 16778654 7927213 8851440
12 31 2.808670 30 0.093622 19692185 9043474 10648710
13 31 4.680404 34 0.137659 21922537 9747389 12175147
14 31 3.519559 37 0.095123 24187089 10754184 13432904
15 31 3.777384 40 0.094435 27024536 11885652 15138883
16 31 4.102768 44 0.093245 29598655 12653162 16945492
17 31 4.501120 46 0.097850 32354819 14078544 18276274
18 31 6.612255 49 0.134944 49194056 21255366 27938689
19 31 5.034957 50 0.100699 36761452 16064379 20697072
20 31 6.725463 52 0.129336 50247424 21974803 28272620
21 31 5.242218 53 0.098910 38591266 16903430 21687835
22 31 6.134987 55 0.111545 45728075 19988802 25739272
23 31 5.469166 57 0.095950 40567704 17482994 23084709
24 31 12.073084 60 0.201218 43464649 18363239 25101409
25 31 6.570593 61 0.107715 41871260 17851278 24019981
26 31 5.727752 62 0.092383 41586534 17727968 23858565
27 31 5.875749 64 0.091809 43015319 18241251 24774067
28 31 12.243125 67 0.182733 93053745 38668190 54385554
29 31 6.199686 69 0.089851 45846212 18763852 27082359
30 31 6.263991 70 0.089486 46582098 18858949 27723148
31 31 6.424674 71 0.090488 48455960 19404649 29051310
131.761
