run: 662 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 19:18:49 2021 | q: 0/31 | q_time: 0.082648s | E: 1 | q_time/E: 0.082648s | shuffle time: 0.000000s
Mon Jan 25 19:18:49 2021 | q: 1/31 | q_time: 0.079694s | E: 1 | q_time/E: 0.079694s | shuffle time: 0.000217s
Mon Jan 25 19:18:49 2021 | q: 2/31 | q_time: 0.169304s | E: 2 | q_time/E: 0.084652s | shuffle time: 0.000240s
Mon Jan 25 19:18:50 2021 | q: 3/31 | q_time: 0.344779s | E: 4 | q_time/E: 0.086195s | shuffle time: 0.000238s
Mon Jan 25 19:18:50 2021 | q: 4/31 | q_time: 0.531678s | E: 6 | q_time/E: 0.088613s | shuffle time: 0.000246s
Mon Jan 25 19:18:51 2021 | q: 5/31 | q_time: 0.733428s | E: 8 | q_time/E: 0.091678s | shuffle time: 0.000252s
Mon Jan 25 19:18:52 2021 | q: 6/31 | q_time: 0.912657s | E: 10 | q_time/E: 0.091266s | shuffle time: 0.000250s
Mon Jan 25 19:18:53 2021 | q: 7/31 | q_time: 1.247504s | E: 13 | q_time/E: 0.095962s | shuffle time: 0.000248s
Mon Jan 25 19:18:55 2021 | q: 8/31 | q_time: 1.575298s | E: 16 | q_time/E: 0.098456s | shuffle time: 0.000251s
Mon Jan 25 19:18:56 2021 | q: 9/31 | q_time: 1.805403s | E: 19 | q_time/E: 0.095021s | shuffle time: 0.000255s
Mon Jan 25 19:18:59 2021 | q: 10/31 | q_time: 2.085503s | E: 22 | q_time/E: 0.094796s | shuffle time: 0.000256s
Mon Jan 25 19:19:01 2021 | q: 11/31 | q_time: 2.414852s | E: 26 | q_time/E: 0.092879s | shuffle time: 0.000257s
Mon Jan 25 19:19:04 2021 | q: 12/31 | q_time: 2.826076s | E: 30 | q_time/E: 0.094203s | shuffle time: 0.000257s
Mon Jan 25 19:19:07 2021 | q: 13/31 | q_time: 3.196027s | E: 34 | q_time/E: 0.094001s | shuffle time: 0.000259s
Mon Jan 25 19:19:11 2021 | q: 14/31 | q_time: 3.513679s | E: 37 | q_time/E: 0.094964s | shuffle time: 0.000258s
Mon Jan 25 19:19:14 2021 | q: 15/31 | q_time: 3.706537s | E: 40 | q_time/E: 0.092663s | shuffle time: 0.000257s
Mon Jan 25 19:19:18 2021 | q: 16/31 | q_time: 4.240762s | E: 44 | q_time/E: 0.096381s | shuffle time: 0.000256s
Mon Jan 25 19:19:23 2021 | q: 17/31 | q_time: 4.361419s | E: 46 | q_time/E: 0.094813s | shuffle time: 0.000256s
Mon Jan 25 19:19:29 2021 | q: 18/31 | q_time: 6.330708s | E: 49 | q_time/E: 0.129198s | shuffle time: 0.000258s
Mon Jan 25 19:19:34 2021 | q: 19/31 | q_time: 4.915899s | E: 50 | q_time/E: 0.098318s | shuffle time: 0.000257s
Mon Jan 25 19:19:41 2021 | q: 20/31 | q_time: 7.019916s | E: 52 | q_time/E: 0.134998s | shuffle time: 0.000261s
Mon Jan 25 19:19:50 2021 | q: 21/31 | q_time: 8.839388s | E: 53 | q_time/E: 0.166781s | shuffle time: 0.000259s
Mon Jan 25 19:20:00 2021 | q: 22/31 | q_time: 9.670814s | E: 55 | q_time/E: 0.175833s | shuffle time: 0.001144s
Mon Jan 25 19:20:05 2021 | q: 23/31 | q_time: 5.283156s | E: 57 | q_time/E: 0.092687s | shuffle time: 0.000261s
Mon Jan 25 19:20:11 2021 | q: 24/31 | q_time: 6.547027s | E: 60 | q_time/E: 0.109117s | shuffle time: 0.000259s
Mon Jan 25 19:20:17 2021 | q: 25/31 | q_time: 5.779851s | E: 61 | q_time/E: 0.094752s | shuffle time: 0.000259s
Mon Jan 25 19:20:23 2021 | q: 26/31 | q_time: 5.725929s | E: 62 | q_time/E: 0.092354s | shuffle time: 0.000259s
Mon Jan 25 19:20:29 2021 | q: 27/31 | q_time: 5.839617s | E: 64 | q_time/E: 0.091244s | shuffle time: 0.000258s
Mon Jan 25 19:20:39 2021 | q: 28/31 | q_time: 10.516774s | E: 67 | q_time/E: 0.156967s | shuffle time: 0.000255s
Mon Jan 25 19:20:51 2021 | q: 29/31 | q_time: 12.174926s | E: 69 | q_time/E: 0.176448s | shuffle time: 0.000254s
Mon Jan 25 19:20:58 2021 | q: 30/31 | q_time: 6.646620s | E: 70 | q_time/E: 0.094952s | shuffle time: 0.000252s
Mon Jan 25 19:21:05 2021 | q: 31/31 | q_time: 6.532402s | E: 71 | q_time/E: 0.092006s | shuffle time: 0.000251s
