q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.089601 1 0.089601 639938 639937 0
1 31 0.079746 1 0.079746 639938 639937 0
2 31 0.168428 2 0.084214 1280304 955710 324593
3 31 0.343351 4 0.085838 2564369 1593620 970748
4 31 0.528758 6 0.088126 3874610 2344065 1530544
5 31 0.720050 8 0.090006 5151650 2992406 2159243
6 31 0.908463 10 0.090846 6439334 3696326 2743007
7 31 1.186405 13 0.091262 8380740 4540971 3839768
8 31 1.471419 16 0.091964 10348480 5374961 4973518
9 31 1.753778 19 0.092304 12266137 6194789 6071347
10 31 2.079613 22 0.094528 14511155 7239725 7271429
11 31 2.414520 26 0.092866 16910114 8037271 8872842
12 31 2.818450 30 0.093948 19852263 9154373 10697889
13 31 3.146215 34 0.092536 22264817 9935580 12329236
14 31 3.456049 37 0.093407 24588852 10976004 13612847
15 31 3.731179 40 0.093279 26734558 11744978 14989579
16 31 4.287799 44 0.097450 31125128 13390714 17734413
17 31 4.384075 46 0.095306 31578399 13668169 17910229
18 31 8.597163 49 0.175452 39093988 16795549 22298438
19 31 5.242255 50 0.104845 38295500 16815055 21480444
20 31 5.632131 52 0.108310 40287135 17517766 22769368
21 31 5.338521 53 0.100727 39560741 17272097 22288643
22 31 6.166578 55 0.112120 46239515 20171348 26068166
23 31 5.679587 57 0.099642 38008596 16353956 21654639
24 31 5.662938 60 0.094382 42569884 18052644 24517239
25 31 5.671391 61 0.092974 41091447 17490487 23600959
26 31 5.758328 62 0.092876 42141666 18091073 24050592
27 31 5.898088 64 0.092158 43430564 18454935 24975628
28 31 12.713697 67 0.189757 96314354 39855416 56458937
29 31 6.098973 69 0.088391 45339762 18555603 26784158
30 31 6.177425 70 0.088249 46202443 18644588 27557854
31 31 6.489483 71 0.091401 49298942 19738512 29560429
124.695
