run: 799 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 00:10:51 2021 | q: 0/31 | q_time: 0.084602s | E: 1 | q_time/E: 0.084602s | shuffle time: 0.000000s
Tue Jan 26 00:10:51 2021 | q: 1/31 | q_time: 0.079906s | E: 1 | q_time/E: 0.079906s | shuffle time: 0.000215s
Tue Jan 26 00:10:52 2021 | q: 2/31 | q_time: 0.169358s | E: 2 | q_time/E: 0.084679s | shuffle time: 0.000241s
Tue Jan 26 00:10:52 2021 | q: 3/31 | q_time: 0.347187s | E: 4 | q_time/E: 0.086797s | shuffle time: 0.000232s
Tue Jan 26 00:10:53 2021 | q: 4/31 | q_time: 0.527496s | E: 6 | q_time/E: 0.087916s | shuffle time: 0.000242s
Tue Jan 26 00:10:53 2021 | q: 5/31 | q_time: 0.734289s | E: 8 | q_time/E: 0.091786s | shuffle time: 0.000246s
Tue Jan 26 00:10:54 2021 | q: 6/31 | q_time: 0.922239s | E: 10 | q_time/E: 0.092224s | shuffle time: 0.000247s
Tue Jan 26 00:10:55 2021 | q: 7/31 | q_time: 1.219709s | E: 13 | q_time/E: 0.093824s | shuffle time: 0.000242s
Tue Jan 26 00:10:57 2021 | q: 8/31 | q_time: 1.533909s | E: 16 | q_time/E: 0.095869s | shuffle time: 0.000248s
Tue Jan 26 00:10:59 2021 | q: 9/31 | q_time: 1.910052s | E: 19 | q_time/E: 0.100529s | shuffle time: 0.000250s
Tue Jan 26 00:11:01 2021 | q: 10/31 | q_time: 2.161045s | E: 22 | q_time/E: 0.098229s | shuffle time: 0.000271s
Tue Jan 26 00:11:03 2021 | q: 11/31 | q_time: 2.421284s | E: 26 | q_time/E: 0.093126s | shuffle time: 0.000253s
Tue Jan 26 00:11:06 2021 | q: 12/31 | q_time: 2.857896s | E: 30 | q_time/E: 0.095263s | shuffle time: 0.000253s
Tue Jan 26 00:11:10 2021 | q: 13/31 | q_time: 3.237221s | E: 34 | q_time/E: 0.095212s | shuffle time: 0.000254s
Tue Jan 26 00:11:13 2021 | q: 14/31 | q_time: 3.442407s | E: 37 | q_time/E: 0.093038s | shuffle time: 0.000254s
Tue Jan 26 00:11:17 2021 | q: 15/31 | q_time: 3.670987s | E: 40 | q_time/E: 0.091775s | shuffle time: 0.000253s
Tue Jan 26 00:11:22 2021 | q: 16/31 | q_time: 4.912452s | E: 44 | q_time/E: 0.111647s | shuffle time: 0.000251s
Tue Jan 26 00:11:26 2021 | q: 17/31 | q_time: 4.388529s | E: 46 | q_time/E: 0.095403s | shuffle time: 0.000253s
Tue Jan 26 00:11:31 2021 | q: 18/31 | q_time: 5.107009s | E: 49 | q_time/E: 0.104225s | shuffle time: 0.000255s
Tue Jan 26 00:11:36 2021 | q: 19/31 | q_time: 4.556121s | E: 50 | q_time/E: 0.091122s | shuffle time: 0.000254s
Tue Jan 26 00:11:42 2021 | q: 20/31 | q_time: 6.123825s | E: 52 | q_time/E: 0.117766s | shuffle time: 0.000262s
Tue Jan 26 00:11:47 2021 | q: 21/31 | q_time: 5.026919s | E: 53 | q_time/E: 0.094848s | shuffle time: 0.000260s
Tue Jan 26 00:11:53 2021 | q: 22/31 | q_time: 6.613087s | E: 55 | q_time/E: 0.120238s | shuffle time: 0.000257s
Tue Jan 26 00:11:59 2021 | q: 23/31 | q_time: 5.297919s | E: 57 | q_time/E: 0.092946s | shuffle time: 0.000257s
Tue Jan 26 00:12:05 2021 | q: 24/31 | q_time: 6.616249s | E: 60 | q_time/E: 0.110271s | shuffle time: 0.000257s
Tue Jan 26 00:12:11 2021 | q: 25/31 | q_time: 5.748456s | E: 61 | q_time/E: 0.094237s | shuffle time: 0.000257s
Tue Jan 26 00:12:17 2021 | q: 26/31 | q_time: 6.076401s | E: 62 | q_time/E: 0.098006s | shuffle time: 0.000257s
Tue Jan 26 00:12:23 2021 | q: 27/31 | q_time: 5.710510s | E: 64 | q_time/E: 0.089227s | shuffle time: 0.000252s
Tue Jan 26 00:12:35 2021 | q: 28/31 | q_time: 11.819074s | E: 67 | q_time/E: 0.176404s | shuffle time: 0.000252s
Tue Jan 26 00:12:41 2021 | q: 29/31 | q_time: 6.269844s | E: 69 | q_time/E: 0.090867s | shuffle time: 0.000251s
Tue Jan 26 00:12:47 2021 | q: 30/31 | q_time: 6.456691s | E: 70 | q_time/E: 0.092238s | shuffle time: 0.000250s
Tue Jan 26 00:12:54 2021 | q: 31/31 | q_time: 6.497567s | E: 71 | q_time/E: 0.091515s | shuffle time: 0.000248s
