run: 742 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 22:11:04 2021 | q: 0/31 | q_time: 0.083262s | E: 1 | q_time/E: 0.083262s | shuffle time: 0.000000s
Mon Jan 25 22:11:04 2021 | q: 1/31 | q_time: 0.089037s | E: 1 | q_time/E: 0.089037s | shuffle time: 0.000214s
Mon Jan 25 22:11:04 2021 | q: 2/31 | q_time: 0.168962s | E: 2 | q_time/E: 0.084481s | shuffle time: 0.000240s
Mon Jan 25 22:11:04 2021 | q: 3/31 | q_time: 0.343713s | E: 4 | q_time/E: 0.085928s | shuffle time: 0.000232s
Mon Jan 25 22:11:05 2021 | q: 4/31 | q_time: 0.529204s | E: 6 | q_time/E: 0.088201s | shuffle time: 0.000240s
Mon Jan 25 22:11:05 2021 | q: 5/31 | q_time: 0.718952s | E: 8 | q_time/E: 0.089869s | shuffle time: 0.000245s
Mon Jan 25 22:11:06 2021 | q: 6/31 | q_time: 0.912415s | E: 10 | q_time/E: 0.091242s | shuffle time: 0.000245s
Mon Jan 25 22:11:08 2021 | q: 7/31 | q_time: 1.203694s | E: 13 | q_time/E: 0.092592s | shuffle time: 0.000243s
Mon Jan 25 22:11:09 2021 | q: 8/31 | q_time: 1.608367s | E: 16 | q_time/E: 0.100523s | shuffle time: 0.000247s
Mon Jan 25 22:11:11 2021 | q: 9/31 | q_time: 1.784475s | E: 19 | q_time/E: 0.093920s | shuffle time: 0.000250s
Mon Jan 25 22:11:13 2021 | q: 10/31 | q_time: 2.099144s | E: 22 | q_time/E: 0.095416s | shuffle time: 0.000250s
Mon Jan 25 22:11:15 2021 | q: 11/31 | q_time: 2.453501s | E: 26 | q_time/E: 0.094365s | shuffle time: 0.000251s
Mon Jan 25 22:11:18 2021 | q: 12/31 | q_time: 2.845979s | E: 30 | q_time/E: 0.094866s | shuffle time: 0.000252s
Mon Jan 25 22:11:22 2021 | q: 13/31 | q_time: 3.186506s | E: 34 | q_time/E: 0.093721s | shuffle time: 0.000253s
Mon Jan 25 22:11:25 2021 | q: 14/31 | q_time: 3.385390s | E: 37 | q_time/E: 0.091497s | shuffle time: 0.000253s
Mon Jan 25 22:11:29 2021 | q: 15/31 | q_time: 3.666665s | E: 40 | q_time/E: 0.091667s | shuffle time: 0.000252s
Mon Jan 25 22:11:33 2021 | q: 16/31 | q_time: 4.029099s | E: 44 | q_time/E: 0.091570s | shuffle time: 0.000251s
Mon Jan 25 22:11:37 2021 | q: 17/31 | q_time: 4.407134s | E: 46 | q_time/E: 0.095807s | shuffle time: 0.000253s
Mon Jan 25 22:11:43 2021 | q: 18/31 | q_time: 6.281784s | E: 49 | q_time/E: 0.128200s | shuffle time: 0.000255s
Mon Jan 25 22:11:48 2021 | q: 19/31 | q_time: 4.721926s | E: 50 | q_time/E: 0.094439s | shuffle time: 0.000254s
Mon Jan 25 22:11:54 2021 | q: 20/31 | q_time: 5.900223s | E: 52 | q_time/E: 0.113466s | shuffle time: 0.000254s
Mon Jan 25 22:11:59 2021 | q: 21/31 | q_time: 5.443402s | E: 53 | q_time/E: 0.102706s | shuffle time: 0.000255s
Mon Jan 25 22:12:05 2021 | q: 22/31 | q_time: 5.386140s | E: 55 | q_time/E: 0.097930s | shuffle time: 0.000256s
Mon Jan 25 22:12:10 2021 | q: 23/31 | q_time: 5.460572s | E: 57 | q_time/E: 0.095800s | shuffle time: 0.000256s
Mon Jan 25 22:12:16 2021 | q: 24/31 | q_time: 5.728588s | E: 60 | q_time/E: 0.095476s | shuffle time: 0.000255s
Mon Jan 25 22:12:22 2021 | q: 25/31 | q_time: 5.767345s | E: 61 | q_time/E: 0.094547s | shuffle time: 0.000254s
Mon Jan 25 22:12:28 2021 | q: 26/31 | q_time: 5.802380s | E: 62 | q_time/E: 0.093587s | shuffle time: 0.000253s
Mon Jan 25 22:12:33 2021 | q: 27/31 | q_time: 5.699276s | E: 64 | q_time/E: 0.089051s | shuffle time: 0.000251s
Mon Jan 25 22:12:47 2021 | q: 28/31 | q_time: 14.208842s | E: 67 | q_time/E: 0.212072s | shuffle time: 0.000250s
Mon Jan 25 22:12:54 2021 | q: 29/31 | q_time: 6.210731s | E: 69 | q_time/E: 0.090011s | shuffle time: 0.000250s
Mon Jan 25 22:13:00 2021 | q: 30/31 | q_time: 6.295677s | E: 70 | q_time/E: 0.089938s | shuffle time: 0.000248s
Mon Jan 25 22:13:07 2021 | q: 31/31 | q_time: 6.650451s | E: 71 | q_time/E: 0.093668s | shuffle time: 0.000247s
