q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082859 1 0.082859 639938 639937 0
1 31 0.080241 1 0.080241 639938 639937 0
2 31 0.169461 2 0.084731 1280929 960200 320728
3 31 0.348318 4 0.087079 2595820 1619067 976752
4 31 0.530289 6 0.088382 3857056 2320764 1536291
5 31 0.723700 8 0.090463 5148088 2983287 2164800
6 31 0.916279 10 0.091628 6443383 3718146 2725236
7 31 1.210109 13 0.093085 8460350 4567395 3892954
8 31 1.477341 16 0.092334 10321560 5329716 4991843
9 31 1.764864 19 0.092888 12257203 6203129 6054073
10 31 2.078084 22 0.094458 14391166 7194044 7197121
11 31 2.414669 26 0.092872 16777504 7966730 8810773
12 31 2.830612 30 0.094354 19807669 9128429 10679239
13 31 3.157121 34 0.092857 22209755 9893169 12316585
14 31 3.421488 37 0.092473 24187212 10695673 13491538
15 31 3.687995 40 0.092200 26260447 11541296 14719150
16 31 4.402431 44 0.100055 31870628 13719859 18150768
17 31 4.319006 46 0.093891 30962992 13347330 17615661
18 31 5.491719 49 0.112076 40350578 17342657 23007920
19 31 4.766696 50 0.095334 34646043 15056647 19589395
20 31 5.700610 52 0.109627 42198327 18337608 23860718
21 31 5.212281 53 0.098345 38373829 16860214 21513614
22 31 6.077095 55 0.110493 45326549 19710699 25615849
23 31 5.410788 57 0.094926 40192715 17318275 22874439
24 31 6.612167 60 0.110203 49976180 21287329 28688850
25 31 5.857326 61 0.096022 42346430 17972915 24373514
26 31 5.593486 62 0.090218 40663687 17363880 23299806
27 31 5.790461 64 0.090476 42395145 17921367 24473777
28 31 10.383171 67 0.154973 78653983 32667232 45986750
29 31 6.456864 69 0.093578 47907960 19556471 28351488
30 31 6.255517 70 0.089365 46460795 18856063 27604731
31 31 6.229979 71 0.087746 46950331 18740274 28210056
119.453
