q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083044 1 0.083044 639938 639937 0
1 31 0.079066 1 0.079066 639938 639937 0
2 31 0.168449 2 0.084224 1280819 957821 322997
3 31 0.342672 4 0.085668 2562312 1588312 973999
4 31 0.527778 6 0.087963 3850121 2325361 1524759
5 31 0.721265 8 0.090158 5136049 2974004 2162044
6 31 0.935718 10 0.093572 6602604 3827794 2774809
7 31 1.191999 13 0.091692 8376538 4534165 3842372
8 31 1.516858 16 0.094804 10639903 5575879 5064023
9 31 1.824374 19 0.096020 12732251 6506529 6225721
10 31 2.038230 22 0.092647 14153521 7013342 7140178
11 31 2.455430 26 0.094440 17136273 8184360 8951912
12 31 2.821293 30 0.094043 19789687 9090926 10698760
13 31 3.164630 34 0.093077 22329393 9953676 12375716
14 31 3.440130 37 0.092976 24378431 10782539 13595891
15 31 3.874997 40 0.096875 27797062 12196729 15600332
16 31 4.171969 44 0.094817 30147536 12903337 17244198
17 31 4.459085 46 0.096937 32116184 13807255 18308928
18 31 4.995759 49 0.101954 36603868 15766489 20837378
19 31 5.008753 50 0.100175 36676265 15879585 20796679
20 31 4.873916 52 0.093729 35737136 15531388 20205747
21 31 4.882452 53 0.092122 35878570 15646298 20232271
22 31 6.385878 55 0.116107 47904078 21004602 26899475
23 31 5.166565 57 0.090641 38328658 16530836 21797821
24 31 6.370801 60 0.106180 48127658 20434337 27693320
25 31 6.180497 61 0.101320 44947449 19244484 25702964
26 31 5.656984 62 0.091242 41241675 17673793 23567881
27 31 6.019126 64 0.094049 44346066 18815142 25530923
28 31 11.817050 67 0.176374 90246760 37723538 52523221
29 31 6.247293 69 0.090540 46468449 18956651 27511797
30 31 6.774831 70 0.096783 50838991 20709401 30129589
31 31 7.050852 71 0.099308 53692340 21587990 32104349
121.248
