q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082456 1 0.082456 639938 639937 0
1 31 0.079500 1 0.079500 639938 639937 0
2 31 0.168816 2 0.084408 1280595 956708 323886
3 31 0.344008 4 0.086002 2572446 1589912 982533
4 31 0.529485 6 0.088247 3861062 2331900 1529161
5 31 0.724887 8 0.090611 5162964 3005200 2157763
6 31 0.916518 10 0.091652 6470513 3738744 2731768
7 31 1.197619 13 0.092125 8439086 4569163 3869922
8 31 1.487118 16 0.092945 10412344 5429374 4982969
9 31 1.773729 19 0.093354 12380674 6288342 6092331
10 31 2.068617 22 0.094028 14327623 7139197 7188425
11 31 2.400382 26 0.092322 16753200 7934703 8818496
12 31 2.803210 30 0.093440 19669242 9003984 10665257
13 31 3.209215 34 0.094389 22685797 10164812 12520984
14 31 3.449912 37 0.093241 24502614 10874361 13628252
15 31 3.671738 40 0.091793 26263886 11533989 14729896
16 31 4.061049 44 0.092297 29352085 12488754 16863330
17 31 4.376359 46 0.095138 31516784 13647821 17868962
18 31 5.912646 49 0.120666 43934608 18861699 25072908
19 31 4.642897 50 0.092858 33848353 14730575 19117777
20 31 7.140141 52 0.137310 53760776 23499228 30261547
21 31 4.895150 53 0.092361 36064573 15735360 20329212
22 31 6.191080 55 0.112565 46464540 20335495 26129044
23 31 5.393693 57 0.094626 40201763 17295968 22905794
24 31 6.047241 60 0.100787 45704423 19357000 26347422
25 31 11.907133 61 0.195199 41574905 17590439 23984465
26 31 8.496738 62 0.137044 40805132 17444594 23360537
27 31 5.656337 64 0.088380 41619395 17588589 24030805
28 31 12.336164 67 0.184122 93865518 39010669 54854848
29 31 6.325498 69 0.091674 47140676 19333145 27807530
30 31 6.212721 70 0.088753 46463776 18918407 27545368
31 31 6.313668 71 0.088925 47872216 19232364 28639851
130.816
