run: 700 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 20:40:41 2021 | q: 0/31 | q_time: 0.083034s | E: 1 | q_time/E: 0.083034s | shuffle time: 0.000000s
Mon Jan 25 20:40:41 2021 | q: 1/31 | q_time: 0.079872s | E: 1 | q_time/E: 0.079872s | shuffle time: 0.000214s
Mon Jan 25 20:40:42 2021 | q: 2/31 | q_time: 0.169082s | E: 2 | q_time/E: 0.084541s | shuffle time: 0.000243s
Mon Jan 25 20:40:42 2021 | q: 3/31 | q_time: 0.343536s | E: 4 | q_time/E: 0.085884s | shuffle time: 0.000233s
Mon Jan 25 20:40:42 2021 | q: 4/31 | q_time: 0.528946s | E: 6 | q_time/E: 0.088158s | shuffle time: 0.000241s
Mon Jan 25 20:40:43 2021 | q: 5/31 | q_time: 0.723854s | E: 8 | q_time/E: 0.090482s | shuffle time: 0.000245s
Mon Jan 25 20:40:44 2021 | q: 6/31 | q_time: 0.927560s | E: 10 | q_time/E: 0.092756s | shuffle time: 0.000248s
Mon Jan 25 20:40:45 2021 | q: 7/31 | q_time: 1.183774s | E: 13 | q_time/E: 0.091060s | shuffle time: 0.000243s
Mon Jan 25 20:40:47 2021 | q: 8/31 | q_time: 1.482449s | E: 16 | q_time/E: 0.092653s | shuffle time: 0.000246s
Mon Jan 25 20:40:49 2021 | q: 9/31 | q_time: 1.759242s | E: 19 | q_time/E: 0.092592s | shuffle time: 0.000251s
Mon Jan 25 20:40:51 2021 | q: 10/31 | q_time: 2.049914s | E: 22 | q_time/E: 0.093178s | shuffle time: 0.000251s
Mon Jan 25 20:40:53 2021 | q: 11/31 | q_time: 2.462466s | E: 26 | q_time/E: 0.094710s | shuffle time: 0.000251s
Mon Jan 25 20:40:56 2021 | q: 12/31 | q_time: 2.847628s | E: 30 | q_time/E: 0.094921s | shuffle time: 0.000259s
Mon Jan 25 20:40:59 2021 | q: 13/31 | q_time: 3.170398s | E: 34 | q_time/E: 0.093247s | shuffle time: 0.000254s
Mon Jan 25 20:41:03 2021 | q: 14/31 | q_time: 3.416086s | E: 37 | q_time/E: 0.092327s | shuffle time: 0.000253s
Mon Jan 25 20:41:06 2021 | q: 15/31 | q_time: 3.705480s | E: 40 | q_time/E: 0.092637s | shuffle time: 0.000252s
Mon Jan 25 20:41:11 2021 | q: 16/31 | q_time: 4.304367s | E: 44 | q_time/E: 0.097827s | shuffle time: 0.000250s
Mon Jan 25 20:41:15 2021 | q: 17/31 | q_time: 4.322066s | E: 46 | q_time/E: 0.093958s | shuffle time: 0.000251s
Mon Jan 25 20:41:21 2021 | q: 18/31 | q_time: 5.768225s | E: 49 | q_time/E: 0.117719s | shuffle time: 0.000255s
Mon Jan 25 20:41:25 2021 | q: 19/31 | q_time: 4.667607s | E: 50 | q_time/E: 0.093352s | shuffle time: 0.000253s
Mon Jan 25 20:41:32 2021 | q: 20/31 | q_time: 6.533039s | E: 52 | q_time/E: 0.125635s | shuffle time: 0.000255s
Mon Jan 25 20:41:37 2021 | q: 21/31 | q_time: 5.042810s | E: 53 | q_time/E: 0.095147s | shuffle time: 0.000257s
Mon Jan 25 20:41:44 2021 | q: 22/31 | q_time: 6.763622s | E: 55 | q_time/E: 0.122975s | shuffle time: 0.000257s
Mon Jan 25 20:41:49 2021 | q: 23/31 | q_time: 5.362021s | E: 57 | q_time/E: 0.094071s | shuffle time: 0.000256s
Mon Jan 25 20:41:55 2021 | q: 24/31 | q_time: 5.824154s | E: 60 | q_time/E: 0.097069s | shuffle time: 0.000257s
Mon Jan 25 20:42:01 2021 | q: 25/31 | q_time: 5.847462s | E: 61 | q_time/E: 0.095860s | shuffle time: 0.000254s
Mon Jan 25 20:42:07 2021 | q: 26/31 | q_time: 6.065733s | E: 62 | q_time/E: 0.097834s | shuffle time: 0.000253s
Mon Jan 25 20:42:12 2021 | q: 27/31 | q_time: 5.767046s | E: 64 | q_time/E: 0.090110s | shuffle time: 0.000253s
Mon Jan 25 20:42:23 2021 | q: 28/31 | q_time: 10.400498s | E: 67 | q_time/E: 0.155231s | shuffle time: 0.000251s
Mon Jan 25 20:42:29 2021 | q: 29/31 | q_time: 6.547255s | E: 69 | q_time/E: 0.094888s | shuffle time: 0.000287s
Mon Jan 25 20:42:36 2021 | q: 30/31 | q_time: 6.106166s | E: 70 | q_time/E: 0.087231s | shuffle time: 0.000249s
Mon Jan 25 20:42:42 2021 | q: 31/31 | q_time: 6.288574s | E: 71 | q_time/E: 0.088571s | shuffle time: 0.000247s
