q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083404 1 0.083404 639938 639937 0
1 31 0.079893 1 0.079893 639938 639937 0
2 31 0.168983 2 0.084491 1281159 957664 323494
3 31 0.343436 4 0.085859 2566835 1587739 979095
4 31 0.530322 6 0.088387 3873190 2345029 1528160
5 31 0.718872 8 0.089859 5133832 2975942 2157889
6 31 0.907236 10 0.090724 6414056 3700459 2713596
7 31 1.186418 13 0.091263 8366769 4541261 3825507
8 31 1.545742 16 0.096609 10884456 5708183 5176272
9 31 1.755184 19 0.092378 12249033 6206003 6043029
10 31 2.058960 22 0.093589 14326129 7147133 7178995
11 31 2.416874 26 0.092957 16897923 8060772 8837150
12 31 2.823009 30 0.094100 19851144 9142340 10708803
13 31 3.262768 34 0.095964 23129644 10354674 12774969
14 31 3.521448 37 0.095174 25059469 11140881 13918587
15 31 15.956049 40 0.398901 26748218 11780440 14967777
16 31 5.663650 44 0.128719 29688087 12648927 17039159
17 31 4.168447 46 0.090618 29913125 12929724 16983400
18 31 5.604471 49 0.114377 41451678 17845664 23606013
19 31 4.978541 50 0.099571 36431992 15893633 20538358
20 31 7.113790 52 0.136804 53488814 23299273 30189540
21 31 5.045886 53 0.095205 37170226 16264947 20905278
22 31 5.728357 55 0.104152 42682610 18548403 24134206
23 31 5.279327 57 0.092620 39194839 16961360 22233478
24 31 5.907057 60 0.098451 44432403 18885946 25546456
25 31 5.880572 61 0.096403 42559520 18247642 24311877
26 31 5.775657 62 0.093156 42163295 18166559 23996735
27 31 5.992041 64 0.093626 43966212 18666842 25299369
28 31 9.238672 67 0.137891 69807353 28923970 40883382
29 31 6.231153 69 0.090307 46174969 18840029 27334939
30 31 6.704251 70 0.095775 50199036 20470399 29728636
31 31 6.840924 71 0.096351 51925864 20827961 31097902
133.512
