run: 465 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 12:16:54 2021 | q: 0/31 | q_time: 0.157479s | E: 1 | q_time/E: 0.157479s | shuffle time: 0.000000s
Mon Jan 25 12:16:54 2021 | q: 1/31 | q_time: 0.150340s | E: 1 | q_time/E: 0.150340s | shuffle time: 0.000437s
Mon Jan 25 12:16:55 2021 | q: 2/31 | q_time: 0.288001s | E: 2 | q_time/E: 0.144001s | shuffle time: 0.000434s
Mon Jan 25 12:16:55 2021 | q: 3/31 | q_time: 0.510502s | E: 4 | q_time/E: 0.127626s | shuffle time: 0.000389s
Mon Jan 25 12:16:56 2021 | q: 4/31 | q_time: 0.644635s | E: 6 | q_time/E: 0.107439s | shuffle time: 0.000323s
Mon Jan 25 12:16:56 2021 | q: 5/31 | q_time: 0.756638s | E: 8 | q_time/E: 0.094580s | shuffle time: 0.000275s
Mon Jan 25 12:16:57 2021 | q: 6/31 | q_time: 0.910263s | E: 10 | q_time/E: 0.091026s | shuffle time: 0.000244s
Mon Jan 25 12:16:59 2021 | q: 7/31 | q_time: 1.191623s | E: 13 | q_time/E: 0.091663s | shuffle time: 0.000243s
Mon Jan 25 12:17:00 2021 | q: 8/31 | q_time: 1.516090s | E: 16 | q_time/E: 0.094756s | shuffle time: 0.000248s
Mon Jan 25 12:17:02 2021 | q: 9/31 | q_time: 1.764842s | E: 19 | q_time/E: 0.092886s | shuffle time: 0.000251s
Mon Jan 25 12:17:04 2021 | q: 10/31 | q_time: 2.060603s | E: 22 | q_time/E: 0.093664s | shuffle time: 0.000251s
Mon Jan 25 12:17:06 2021 | q: 11/31 | q_time: 2.455883s | E: 26 | q_time/E: 0.094457s | shuffle time: 0.000251s
Mon Jan 25 12:17:09 2021 | q: 12/31 | q_time: 2.804185s | E: 30 | q_time/E: 0.093473s | shuffle time: 0.000252s
Mon Jan 25 12:17:12 2021 | q: 13/31 | q_time: 3.258278s | E: 34 | q_time/E: 0.095832s | shuffle time: 0.000256s
Mon Jan 25 12:17:16 2021 | q: 14/31 | q_time: 3.407206s | E: 37 | q_time/E: 0.092087s | shuffle time: 0.000256s
Mon Jan 25 12:17:20 2021 | q: 15/31 | q_time: 3.721183s | E: 40 | q_time/E: 0.093030s | shuffle time: 0.000252s
Mon Jan 25 12:17:24 2021 | q: 16/31 | q_time: 4.516606s | E: 44 | q_time/E: 0.102650s | shuffle time: 0.000251s
Mon Jan 25 12:17:28 2021 | q: 17/31 | q_time: 4.351628s | E: 46 | q_time/E: 0.094601s | shuffle time: 0.000254s
Mon Jan 25 12:17:35 2021 | q: 18/31 | q_time: 6.292767s | E: 49 | q_time/E: 0.128424s | shuffle time: 0.000256s
Mon Jan 25 12:17:39 2021 | q: 19/31 | q_time: 4.821351s | E: 50 | q_time/E: 0.096427s | shuffle time: 0.000258s
Mon Jan 25 12:17:44 2021 | q: 20/31 | q_time: 4.912945s | E: 52 | q_time/E: 0.094480s | shuffle time: 0.000255s
Mon Jan 25 12:17:49 2021 | q: 21/31 | q_time: 4.975926s | E: 53 | q_time/E: 0.093885s | shuffle time: 0.000256s
Mon Jan 25 12:18:02 2021 | q: 22/31 | q_time: 12.639063s | E: 55 | q_time/E: 0.229801s | shuffle time: 0.000257s
Mon Jan 25 12:18:09 2021 | q: 23/31 | q_time: 7.008218s | E: 57 | q_time/E: 0.122951s | shuffle time: 0.000643s
Mon Jan 25 12:18:16 2021 | q: 24/31 | q_time: 7.065227s | E: 60 | q_time/E: 0.117754s | shuffle time: 0.000256s
Mon Jan 25 12:18:22 2021 | q: 25/31 | q_time: 5.907672s | E: 61 | q_time/E: 0.096847s | shuffle time: 0.000255s
Mon Jan 25 12:18:28 2021 | q: 26/31 | q_time: 6.164248s | E: 62 | q_time/E: 0.099423s | shuffle time: 0.000254s
Mon Jan 25 12:18:34 2021 | q: 27/31 | q_time: 5.820351s | E: 64 | q_time/E: 0.090943s | shuffle time: 0.000255s
Mon Jan 25 12:18:46 2021 | q: 28/31 | q_time: 12.095709s | E: 67 | q_time/E: 0.180533s | shuffle time: 0.000252s
Mon Jan 25 12:18:52 2021 | q: 29/31 | q_time: 6.205800s | E: 69 | q_time/E: 0.089939s | shuffle time: 0.000253s
Mon Jan 25 12:18:59 2021 | q: 30/31 | q_time: 6.542234s | E: 70 | q_time/E: 0.093460s | shuffle time: 0.000249s
Mon Jan 25 12:19:05 2021 | q: 31/31 | q_time: 6.582783s | E: 71 | q_time/E: 0.092715s | shuffle time: 0.000248s
