q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083384 1 0.083384 639938 639937 0
1 31 0.080494 1 0.080494 639938 639937 0
2 31 0.170065 2 0.085032 1280333 957140 323192
3 31 0.346429 4 0.086607 2576044 1603315 972728
4 31 0.534655 6 0.089109 3889081 2353252 1535828
5 31 0.726969 8 0.090871 5172015 3009767 2162247
6 31 0.929658 10 0.092966 6554517 3792275 2762241
7 31 1.190392 13 0.091569 8363651 4525781 3837869
8 31 1.557176 16 0.097323 10884576 5692536 5192039
9 31 1.759944 19 0.092629 12200130 6173509 6026620
10 31 2.069639 22 0.094075 14304235 7149079 7155155
11 31 2.444847 26 0.094033 16982571 8088980 8893590
12 31 2.786509 30 0.092884 19446320 8886790 10559529
13 31 3.243101 34 0.095385 22798502 10217445 12581056
14 31 3.508508 37 0.094825 24785647 11002011 13783635
15 31 3.722463 40 0.093062 26440818 11656592 14784225
16 31 4.137054 44 0.094024 29766537 12785318 16981218
17 31 4.239203 46 0.092157 30275858 13114546 17161311
18 31 5.491069 49 0.112063 40351302 17364623 22986678
19 31 4.987710 50 0.099754 36375692 15869308 20506383
20 31 6.288723 52 0.120937 46750308 20423260 26327047
21 31 4.866881 53 0.091828 35597568 15608002 19989565
22 31 6.037120 55 0.109766 44923922 19656934 25266987
23 31 5.171989 57 0.090737 38173270 16529044 21644225
24 31 5.928738 60 0.098812 44459481 18861298 25598182
25 31 5.742842 61 0.094145 41422001 17595199 23826801
26 31 5.576559 62 0.089944 40503315 17312545 23190769
27 31 5.875412 64 0.091803 43045402 18204857 24840544
28 31 14.443382 67 0.215573 110527729 46036031 64491697
29 31 6.302131 69 0.091335 46668223 19134025 27534197
30 31 6.246443 70 0.089235 46474859 18882525 27592333
31 31 6.301017 71 0.088747 47484030 19051937 28432092
122.791
