run: 786 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 23:44:00 2021 | q: 0/31 | q_time: 0.083725s | E: 1 | q_time/E: 0.083725s | shuffle time: 0.000000s
Mon Jan 25 23:44:00 2021 | q: 1/31 | q_time: 0.080079s | E: 1 | q_time/E: 0.080079s | shuffle time: 0.000215s
Mon Jan 25 23:44:00 2021 | q: 2/31 | q_time: 0.169142s | E: 2 | q_time/E: 0.084571s | shuffle time: 0.000239s
Mon Jan 25 23:44:01 2021 | q: 3/31 | q_time: 0.344784s | E: 4 | q_time/E: 0.086196s | shuffle time: 0.000234s
Mon Jan 25 23:44:01 2021 | q: 4/31 | q_time: 0.529454s | E: 6 | q_time/E: 0.088242s | shuffle time: 0.000242s
Mon Jan 25 23:44:02 2021 | q: 5/31 | q_time: 0.731782s | E: 8 | q_time/E: 0.091473s | shuffle time: 0.000247s
Mon Jan 25 23:44:03 2021 | q: 6/31 | q_time: 0.919439s | E: 10 | q_time/E: 0.091944s | shuffle time: 0.000247s
Mon Jan 25 23:44:04 2021 | q: 7/31 | q_time: 1.190760s | E: 13 | q_time/E: 0.091597s | shuffle time: 0.000243s
Mon Jan 25 23:44:06 2021 | q: 8/31 | q_time: 1.471233s | E: 16 | q_time/E: 0.091952s | shuffle time: 0.000248s
Mon Jan 25 23:44:07 2021 | q: 9/31 | q_time: 1.755224s | E: 19 | q_time/E: 0.092380s | shuffle time: 0.000252s
Mon Jan 25 23:44:09 2021 | q: 10/31 | q_time: 2.119204s | E: 22 | q_time/E: 0.096327s | shuffle time: 0.000253s
Mon Jan 25 23:44:12 2021 | q: 11/31 | q_time: 2.398235s | E: 26 | q_time/E: 0.092240s | shuffle time: 0.000254s
Mon Jan 25 23:44:15 2021 | q: 12/31 | q_time: 2.763126s | E: 30 | q_time/E: 0.092104s | shuffle time: 0.000254s
Mon Jan 25 23:44:18 2021 | q: 13/31 | q_time: 3.116868s | E: 34 | q_time/E: 0.091673s | shuffle time: 0.000257s
Mon Jan 25 23:44:21 2021 | q: 14/31 | q_time: 3.454751s | E: 37 | q_time/E: 0.093372s | shuffle time: 0.000255s
Mon Jan 25 23:44:25 2021 | q: 15/31 | q_time: 3.869909s | E: 40 | q_time/E: 0.096748s | shuffle time: 0.000253s
Mon Jan 25 23:44:31 2021 | q: 16/31 | q_time: 5.874632s | E: 44 | q_time/E: 0.133514s | shuffle time: 0.000252s
Mon Jan 25 23:44:36 2021 | q: 17/31 | q_time: 4.821005s | E: 46 | q_time/E: 0.104804s | shuffle time: 0.000405s
Mon Jan 25 23:44:41 2021 | q: 18/31 | q_time: 5.026167s | E: 49 | q_time/E: 0.102575s | shuffle time: 0.000256s
Mon Jan 25 23:44:46 2021 | q: 19/31 | q_time: 4.960534s | E: 50 | q_time/E: 0.099211s | shuffle time: 0.000256s
Mon Jan 25 23:44:51 2021 | q: 20/31 | q_time: 4.920433s | E: 52 | q_time/E: 0.094624s | shuffle time: 0.000256s
Mon Jan 25 23:44:55 2021 | q: 21/31 | q_time: 4.773309s | E: 53 | q_time/E: 0.090062s | shuffle time: 0.000258s
Mon Jan 25 23:45:01 2021 | q: 22/31 | q_time: 6.054651s | E: 55 | q_time/E: 0.110085s | shuffle time: 0.000257s
Mon Jan 25 23:45:07 2021 | q: 23/31 | q_time: 5.451460s | E: 57 | q_time/E: 0.095640s | shuffle time: 0.000258s
Mon Jan 25 23:45:12 2021 | q: 24/31 | q_time: 5.467732s | E: 60 | q_time/E: 0.091129s | shuffle time: 0.000257s
Mon Jan 25 23:45:18 2021 | q: 25/31 | q_time: 5.684794s | E: 61 | q_time/E: 0.093193s | shuffle time: 0.000256s
Mon Jan 25 23:45:24 2021 | q: 26/31 | q_time: 5.770517s | E: 62 | q_time/E: 0.093073s | shuffle time: 0.000256s
Mon Jan 25 23:45:30 2021 | q: 27/31 | q_time: 5.723065s | E: 64 | q_time/E: 0.089423s | shuffle time: 0.000253s
Mon Jan 25 23:45:41 2021 | q: 28/31 | q_time: 11.009493s | E: 67 | q_time/E: 0.164321s | shuffle time: 0.000252s
Mon Jan 25 23:45:47 2021 | q: 29/31 | q_time: 6.319614s | E: 69 | q_time/E: 0.091589s | shuffle time: 0.000252s
Mon Jan 25 23:45:54 2021 | q: 30/31 | q_time: 6.640211s | E: 70 | q_time/E: 0.094860s | shuffle time: 0.000250s
Mon Jan 25 23:46:00 2021 | q: 31/31 | q_time: 6.817325s | E: 71 | q_time/E: 0.096019s | shuffle time: 0.000249s
