q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082281 1 0.082281 639938 639937 0
1 31 0.088692 1 0.088692 639938 639937 0
2 31 0.169053 2 0.084526 1280872 956722 324149
3 31 0.343411 4 0.085853 2565401 1592201 973199
4 31 0.529453 6 0.088242 3855028 2324749 1530278
5 31 0.720892 8 0.090111 5132287 2972813 2159473
6 31 0.911597 10 0.091160 6440895 3700342 2740552
7 31 1.215756 13 0.093520 8575149 4648281 3926867
8 31 1.608781 16 0.100549 11337104 5922083 5415020
9 31 1.803368 19 0.094914 12584626 6418113 6166512
10 31 2.061970 22 0.093726 14343000 7139257 7203742
11 31 2.465348 26 0.094821 17238388 8235824 9002563
12 31 2.816192 30 0.093873 19768368 9098676 10669691
13 31 3.150643 34 0.092666 22220697 9892458 12328238
14 31 3.546801 37 0.095859 25223979 11197706 14026272
15 31 3.767391 40 0.094185 26956664 11828660 15128003
16 31 4.384139 44 0.099640 31838942 13643743 18195198
17 31 4.245225 46 0.092287 30472691 13087534 17385156
18 31 5.649019 49 0.115286 41739976 17809913 23930062
19 31 4.509525 50 0.090191 32789502 14189526 18599975
20 31 5.718961 52 0.109980 42515216 18479911 24035304
21 31 5.207767 53 0.098260 38477794 16852201 21625592
22 31 7.817743 55 0.142141 59292591 25861766 33430824
23 31 5.234462 57 0.091833 38879801 16793863 22085937
24 31 5.716952 60 0.095283 42939013 18193172 24745840
25 31 5.821637 61 0.095437 42191019 18059960 24131058
26 31 5.801397 62 0.093571 42401124 18152227 24248896
27 31 6.284438 64 0.098194 46376597 19607197 26769399
28 31 12.727718 67 0.189966 97489261 40603882 56885378
29 31 6.329269 69 0.091729 47054649 19284825 27769823
30 31 6.319561 70 0.090279 47106143 19198222 27907920
31 31 6.399878 71 0.090139 48436921 19479736 28957184
123.45
