q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083407 1 0.083407 639938 639937 0
1 31 0.080112 1 0.080112 639938 639937 0
2 31 0.169537 2 0.084768 1280627 955777 324849
3 31 0.344988 4 0.086247 2567821 1598041 969779
4 31 0.529909 6 0.088318 3853740 2330497 1523242
5 31 0.742522 8 0.092815 5275189 3075982 2199206
6 31 0.916565 10 0.091657 6419065 3703458 2715606
7 31 1.218287 13 0.093714 8550820 4656549 3894270
8 31 1.530127 16 0.095633 10695954 5592887 5103066
9 31 6.564792 19 0.345515 12366748 6276903 6089844
10 31 2.732702 22 0.124214 14540267 7283759 7256507
11 31 2.404617 26 0.092485 16738871 7932460 8806410
12 31 2.881438 30 0.096048 20195042 9319771 10875270
13 31 3.143964 34 0.092470 22091146 9824760 12266385
14 31 3.795035 37 0.102569 24293839 10752668 13541170
15 31 3.894539 40 0.097363 26747977 11781756 14966220
16 31 4.401484 44 0.100034 31320120 13309842 18010277
17 31 4.395462 46 0.095554 30551971 13214147 17337823
18 31 5.949084 49 0.121410 43717579 18793800 24923778
19 31 4.900983 50 0.098020 33767312 14689074 19078237
20 31 6.757094 52 0.129944 50421865 22014014 28407850
21 31 5.064044 53 0.095548 37151163 16234695 20916467
22 31 4.881816 55 0.088760 35835374 15486244 20349129
23 31 5.066664 57 0.088889 37374037 16107926 21266110
24 31 5.584585 60 0.093076 41706911 17693796 24013114
25 31 8.556931 61 0.140278 41780586 17857670 23922915
26 31 5.893720 62 0.095060 42808311 18303981 24504329
27 31 6.111118 64 0.095486 44699257 19030598 25668658
28 31 14.569844 67 0.217460 102877670 42978038 59899631
29 31 6.183474 69 0.089616 44847171 18236365 26610805
30 31 6.203397 70 0.088620 45884447 18592697 27291749
31 31 6.369777 71 0.089715 47907167 19248840 28658326
131.922
