q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083549 1 0.083549 639938 639937 0
1 31 0.080170 1 0.080170 639938 639937 0
2 31 0.170003 2 0.085001 1280572 957333 323238
3 31 0.344896 4 0.086224 2568338 1591227 977110
4 31 0.533806 6 0.088968 3880597 2348614 1531982
5 31 0.723308 8 0.090413 5131792 2979798 2151993
6 31 0.915523 10 0.091552 6431690 3694520 2737169
7 31 1.192462 13 0.091728 8371566 4518050 3853515
8 31 1.536457 16 0.096029 10750765 5592757 5158007
9 31 1.801156 19 0.094798 12536385 6364656 6171728
10 31 2.051555 22 0.093253 14205059 7078820 7126238
11 31 2.416754 26 0.092952 16814527 7988204 8826322
12 31 2.878224 30 0.095941 20156456 9301358 10855097
13 31 3.163355 34 0.093040 22252836 9900596 12352239
14 31 3.501210 37 0.094627 24779897 10925839 13854057
15 31 3.915790 40 0.097895 27992733 12317589 15675143
16 31 4.231998 44 0.096182 30542279 13074573 17467705
17 31 4.259579 46 0.092600 30464163 13190059 17274103
18 31 4.928170 49 0.100575 35934629 15436082 20498546
19 31 5.024931 50 0.100499 36328694 15847771 20480922
20 31 4.784593 52 0.092011 34591738 14893014 19698723
21 31 5.600418 53 0.105668 41304971 18168327 23136643
22 31 5.936994 55 0.107945 44060158 19279427 24780730
23 31 5.555236 57 0.097460 41168276 17819355 23348920
24 31 6.405685 60 0.106761 48207066 20333209 27873856
25 31 5.867165 61 0.096183 42273454 18071995 24201458
26 31 5.945130 62 0.095889 43297558 18494471 24803086
27 31 5.688269 64 0.088879 41522400 17595382 23927017
28 31 14.702089 67 0.219434 112367225 46943405 65423819
29 31 13.862941 69 0.200912 45347605 18503049 26844555
30 31 7.589387 70 0.108420 49670985 20254164 29416820
31 31 6.531849 71 0.091998 49517626 19929424 29588201
132.223
