q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.104194 1 0.104194 639938 639937 0
1 31 0.085325 1 0.085325 639938 639937 0
2 31 0.179711 2 0.089855 1281120 959153 321966
3 31 0.364362 4 0.091090 2574237 1599931 974305
4 31 0.535342 6 0.089224 3853088 2328614 1524473
5 31 0.719810 8 0.089976 5143774 2988543 2155230
6 31 0.908131 10 0.090813 6423413 3691491 2731921
7 31 1.185897 13 0.091223 8362013 4518296 3843716
8 31 1.475953 16 0.092247 10343123 5336302 5006820
9 31 1.761126 19 0.092691 12282597 6199110 6083486
10 31 2.035898 22 0.092541 14147649 7011439 7136209
11 31 2.420660 26 0.093102 16920467 8029950 8890516
12 31 2.835590 30 0.094520 19934366 9188298 10746067
13 31 3.218720 34 0.094668 22748722 10199097 12549624
14 31 3.507698 37 0.094803 24920516 11073834 13846681
15 31 3.749526 40 0.093738 26828860 11813316 15015543
16 31 4.120066 44 0.093638 29813478 12741522 17071955
17 31 4.247740 46 0.092342 30516682 13160525 17356156
18 31 5.834490 49 0.119071 43259254 18506985 24752268
19 31 4.648697 50 0.092974 33882989 14798704 19084284
20 31 6.602367 52 0.126969 49478818 21540705 27938112
21 31 5.467124 53 0.103153 40549322 17853773 22695548
22 31 7.937016 55 0.144309 60289714 26569444 33720269
23 31 5.361942 57 0.094069 39901050 17361856 22539193
24 31 11.140116 60 0.185669 52599809 22482231 30117577
25 31 5.731686 61 0.093962 41503587 17784338 23719248
26 31 5.624696 62 0.090721 41064756 17557161 23507594
27 31 5.899621 64 0.092182 43440962 18423983 25016978
28 31 8.729695 67 0.130294 65947741 27520022 38427718
29 31 6.149392 69 0.089122 45636311 18686936 26949374
30 31 6.402259 70 0.091461 47836401 19442611 28393789
31 31 6.737647 71 0.094896 51141193 20494792 30646400
125.723
