q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084464 1 0.084464 639938 639937 0
1 31 0.080310 1 0.080310 639938 639937 0
2 31 0.170004 2 0.085002 1281188 956193 324994
3 31 0.349891 4 0.087473 2601227 1624648 976578
4 31 0.539915 6 0.089986 3918949 2373799 1545149
5 31 0.721513 8 0.090189 5127029 2977697 2149331
6 31 0.912244 10 0.091224 6409033 3692594 2716438
7 31 1.207314 13 0.092870 8450909 4591655 3859253
8 31 1.500316 16 0.093770 10448494 5444906 5003587
9 31 1.807675 19 0.095141 12563991 6412928 6151062
10 31 2.085308 22 0.094787 14419889 7212073 7207815
11 31 2.453776 26 0.094376 17057291 8124101 8933189
12 31 7.255317 30 0.241844 19737604 9059053 10678550
13 31 3.560823 34 0.104730 22082475 9820077 12262397
14 31 3.629318 37 0.098090 25500086 11349124 14150961
15 31 3.751807 40 0.093795 26451076 11643216 14807859
16 31 4.169656 44 0.094765 29699437 12759328 16940108
17 31 4.426571 46 0.096230 31404042 13599323 17804718
18 31 7.166909 49 0.146263 52979685 22896538 30083146
19 31 5.262723 50 0.105254 38131569 16653921 21477647
20 31 6.639261 52 0.127678 49041424 21316290 27725133
21 31 10.106877 53 0.190696 39437173 17316146 22121026
22 31 9.355045 55 0.170092 50168691 21934679 28234011
23 31 5.141171 57 0.090196 37619377 16134361 21485015
24 31 5.553918 60 0.092565 41093768 17311911 23781856
25 31 5.624988 61 0.092213 40133478 16958859 23174618
26 31 5.810561 62 0.093719 42139999 18053189 24086809
27 31 5.893404 64 0.092084 43105788 18397608 24708179
28 31 11.686992 67 0.174433 88782564 36978983 51803580
29 31 6.107696 69 0.088517 45109544 18364591 26744952
30 31 6.387016 70 0.091243 47510878 19300431 28210446
31 31 6.260858 71 0.088181 47141133 18829241 28311891
135.704
