q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084912 1 0.084912 639938 639937 0
1 31 0.080109 1 0.080109 639938 639937 0
2 31 0.169384 2 0.084692 1280257 956831 323425
3 31 0.344801 4 0.086200 2570473 1591627 978845
4 31 0.532374 6 0.088729 3872819 2350731 1522087
5 31 0.727367 8 0.090921 5155580 3001309 2154270
6 31 0.914032 10 0.091403 6427440 3706073 2721366
7 31 1.798576 13 0.138352 8409224 4521126 3888097
8 31 1.578361 16 0.098648 10352790 5377127 4975662
9 31 1.763394 19 0.092810 12259740 6200656 6059083
10 31 2.056714 22 0.093487 14206866 7074702 7132163
11 31 2.425268 26 0.093280 16853853 8035057 8818795
12 31 2.801367 30 0.093379 19570265 8974181 10596083
13 31 3.247118 34 0.095503 22834284 10217314 12616969
14 31 3.466409 37 0.093687 24479357 10792816 13686540
15 31 3.768332 40 0.094208 26810079 11762307 15047771
16 31 4.092819 44 0.093019 29395547 12568962 16826584
17 31 4.281285 46 0.093071 30553741 13200003 17353737
18 31 5.913116 49 0.120676 43588618 18650861 24937756
19 31 5.196416 50 0.103928 37939370 16537597 21401772
20 31 7.238366 52 0.139199 54174210 23619301 30554908
21 31 4.835641 53 0.091239 35314835 15485130 19829704
22 31 5.693861 55 0.103525 42172124 18299193 23872930
23 31 5.250813 57 0.092120 38753874 16754341 21999532
24 31 5.392937 60 0.089882 40138100 16954986 23183113
25 31 5.888578 61 0.096534 42453106 18085459 24367646
26 31 5.606783 62 0.090432 40654903 17279878 23375024
27 31 6.549488 64 0.102336 48240198 20480852 27759345
28 31 12.823256 67 0.191392 97701105 40633485 57067619
29 31 6.261392 69 0.090745 46318878 18848388 27470489
30 31 6.251731 70 0.089310 46451133 18757566 27693566
31 31 6.339907 71 0.089294 47729672 19072678 28656993
123.375
