run: 769 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 23:08:05 2021 | q: 0/31 | q_time: 0.084498s | E: 1 | q_time/E: 0.084498s | shuffle time: 0.000000s
Mon Jan 25 23:08:05 2021 | q: 1/31 | q_time: 0.079303s | E: 1 | q_time/E: 0.079303s | shuffle time: 0.000213s
Mon Jan 25 23:08:05 2021 | q: 2/31 | q_time: 0.168414s | E: 2 | q_time/E: 0.084207s | shuffle time: 0.000236s
Mon Jan 25 23:08:05 2021 | q: 3/31 | q_time: 0.342610s | E: 4 | q_time/E: 0.085652s | shuffle time: 0.000231s
Mon Jan 25 23:08:06 2021 | q: 4/31 | q_time: 0.527485s | E: 6 | q_time/E: 0.087914s | shuffle time: 0.000240s
Mon Jan 25 23:08:06 2021 | q: 5/31 | q_time: 0.726299s | E: 8 | q_time/E: 0.090787s | shuffle time: 0.000244s
Mon Jan 25 23:08:07 2021 | q: 6/31 | q_time: 0.919249s | E: 10 | q_time/E: 0.091925s | shuffle time: 0.000244s
Mon Jan 25 23:08:09 2021 | q: 7/31 | q_time: 1.186938s | E: 13 | q_time/E: 0.091303s | shuffle time: 0.000243s
Mon Jan 25 23:08:10 2021 | q: 8/31 | q_time: 1.512762s | E: 16 | q_time/E: 0.094548s | shuffle time: 0.000247s
Mon Jan 25 23:08:12 2021 | q: 9/31 | q_time: 1.766557s | E: 19 | q_time/E: 0.092977s | shuffle time: 0.000249s
Mon Jan 25 23:08:14 2021 | q: 10/31 | q_time: 2.045765s | E: 22 | q_time/E: 0.092989s | shuffle time: 0.000251s
Mon Jan 25 23:08:16 2021 | q: 11/31 | q_time: 2.465156s | E: 26 | q_time/E: 0.094814s | shuffle time: 0.000252s
Mon Jan 25 23:08:19 2021 | q: 12/31 | q_time: 2.776684s | E: 30 | q_time/E: 0.092556s | shuffle time: 0.000252s
Mon Jan 25 23:08:22 2021 | q: 13/31 | q_time: 3.180115s | E: 34 | q_time/E: 0.093533s | shuffle time: 0.000256s
Mon Jan 25 23:08:26 2021 | q: 14/31 | q_time: 3.415802s | E: 37 | q_time/E: 0.092319s | shuffle time: 0.000254s
Mon Jan 25 23:08:30 2021 | q: 15/31 | q_time: 3.806782s | E: 40 | q_time/E: 0.095170s | shuffle time: 0.000254s
Mon Jan 25 23:08:34 2021 | q: 16/31 | q_time: 4.670709s | E: 44 | q_time/E: 0.106152s | shuffle time: 0.000251s
Mon Jan 25 23:08:39 2021 | q: 17/31 | q_time: 4.307013s | E: 46 | q_time/E: 0.093631s | shuffle time: 0.000253s
Mon Jan 25 23:08:44 2021 | q: 18/31 | q_time: 5.860444s | E: 49 | q_time/E: 0.119601s | shuffle time: 0.000254s
Mon Jan 25 23:08:49 2021 | q: 19/31 | q_time: 4.692187s | E: 50 | q_time/E: 0.093844s | shuffle time: 0.000256s
Mon Jan 25 23:08:59 2021 | q: 20/31 | q_time: 9.458777s | E: 52 | q_time/E: 0.181900s | shuffle time: 0.000254s
Mon Jan 25 23:09:04 2021 | q: 21/31 | q_time: 5.943216s | E: 53 | q_time/E: 0.112136s | shuffle time: 0.000499s
Mon Jan 25 23:09:11 2021 | q: 22/31 | q_time: 6.641128s | E: 55 | q_time/E: 0.120748s | shuffle time: 0.000256s
Mon Jan 25 23:09:17 2021 | q: 23/31 | q_time: 5.685978s | E: 57 | q_time/E: 0.099754s | shuffle time: 0.000257s
Mon Jan 25 23:09:23 2021 | q: 24/31 | q_time: 5.878080s | E: 60 | q_time/E: 0.097968s | shuffle time: 0.000256s
Mon Jan 25 23:09:28 2021 | q: 25/31 | q_time: 5.541207s | E: 61 | q_time/E: 0.090839s | shuffle time: 0.000254s
Mon Jan 25 23:09:34 2021 | q: 26/31 | q_time: 5.675295s | E: 62 | q_time/E: 0.091537s | shuffle time: 0.000254s
Mon Jan 25 23:09:40 2021 | q: 27/31 | q_time: 6.135701s | E: 64 | q_time/E: 0.095870s | shuffle time: 0.000253s
Mon Jan 25 23:09:53 2021 | q: 28/31 | q_time: 12.658732s | E: 67 | q_time/E: 0.188936s | shuffle time: 0.000251s
Mon Jan 25 23:09:59 2021 | q: 29/31 | q_time: 6.435183s | E: 69 | q_time/E: 0.093264s | shuffle time: 0.000251s
Mon Jan 25 23:10:08 2021 | q: 30/31 | q_time: 8.840529s | E: 70 | q_time/E: 0.126293s | shuffle time: 0.000248s
Mon Jan 25 23:10:22 2021 | q: 31/31 | q_time: 14.052372s | E: 71 | q_time/E: 0.197921s | shuffle time: 0.002007s
