run: 674 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 19:45:35 2021 | q: 0/31 | q_time: 0.137588s | E: 1 | q_time/E: 0.137588s | shuffle time: 0.000000s
Mon Jan 25 19:45:35 2021 | q: 1/31 | q_time: 0.103843s | E: 1 | q_time/E: 0.103843s | shuffle time: 0.000310s
Mon Jan 25 19:45:36 2021 | q: 2/31 | q_time: 0.245420s | E: 2 | q_time/E: 0.122710s | shuffle time: 0.000330s
Mon Jan 25 19:45:36 2021 | q: 3/31 | q_time: 0.489974s | E: 4 | q_time/E: 0.122493s | shuffle time: 0.000363s
Mon Jan 25 19:45:37 2021 | q: 4/31 | q_time: 0.679235s | E: 6 | q_time/E: 0.113206s | shuffle time: 0.000338s
Mon Jan 25 19:45:38 2021 | q: 5/31 | q_time: 0.829477s | E: 8 | q_time/E: 0.103685s | shuffle time: 0.000308s
Mon Jan 25 19:45:38 2021 | q: 6/31 | q_time: 0.943442s | E: 10 | q_time/E: 0.094344s | shuffle time: 0.000264s
Mon Jan 25 19:45:40 2021 | q: 7/31 | q_time: 1.219500s | E: 13 | q_time/E: 0.093808s | shuffle time: 0.000247s
Mon Jan 25 19:45:41 2021 | q: 8/31 | q_time: 1.575109s | E: 16 | q_time/E: 0.098444s | shuffle time: 0.000249s
Mon Jan 25 19:45:43 2021 | q: 9/31 | q_time: 1.805563s | E: 19 | q_time/E: 0.095030s | shuffle time: 0.000251s
Mon Jan 25 19:45:45 2021 | q: 10/31 | q_time: 2.055548s | E: 22 | q_time/E: 0.093434s | shuffle time: 0.000252s
Mon Jan 25 19:45:48 2021 | q: 11/31 | q_time: 2.458084s | E: 26 | q_time/E: 0.094542s | shuffle time: 0.000253s
Mon Jan 25 19:45:50 2021 | q: 12/31 | q_time: 2.854959s | E: 30 | q_time/E: 0.095165s | shuffle time: 0.000253s
Mon Jan 25 19:45:54 2021 | q: 13/31 | q_time: 3.131074s | E: 34 | q_time/E: 0.092090s | shuffle time: 0.000254s
Mon Jan 25 19:45:57 2021 | q: 14/31 | q_time: 3.441929s | E: 37 | q_time/E: 0.093025s | shuffle time: 0.000254s
Mon Jan 25 19:46:01 2021 | q: 15/31 | q_time: 3.737292s | E: 40 | q_time/E: 0.093432s | shuffle time: 0.000253s
Mon Jan 25 19:46:05 2021 | q: 16/31 | q_time: 4.159629s | E: 44 | q_time/E: 0.094537s | shuffle time: 0.000251s
Mon Jan 25 19:46:09 2021 | q: 17/31 | q_time: 4.415872s | E: 46 | q_time/E: 0.095997s | shuffle time: 0.000253s
Mon Jan 25 19:46:14 2021 | q: 18/31 | q_time: 4.671030s | E: 49 | q_time/E: 0.095327s | shuffle time: 0.000256s
Mon Jan 25 19:46:19 2021 | q: 19/31 | q_time: 4.677922s | E: 50 | q_time/E: 0.093558s | shuffle time: 0.000255s
Mon Jan 25 19:46:26 2021 | q: 20/31 | q_time: 7.071726s | E: 52 | q_time/E: 0.135995s | shuffle time: 0.000255s
Mon Jan 25 19:46:31 2021 | q: 21/31 | q_time: 4.850131s | E: 53 | q_time/E: 0.091512s | shuffle time: 0.000257s
Mon Jan 25 19:46:36 2021 | q: 22/31 | q_time: 5.719282s | E: 55 | q_time/E: 0.103987s | shuffle time: 0.000258s
Mon Jan 25 19:46:50 2021 | q: 23/31 | q_time: 14.133767s | E: 57 | q_time/E: 0.247961s | shuffle time: 0.000257s
Mon Jan 25 19:46:56 2021 | q: 24/31 | q_time: 5.918889s | E: 60 | q_time/E: 0.098648s | shuffle time: 0.000312s
Mon Jan 25 19:47:02 2021 | q: 25/31 | q_time: 5.952330s | E: 61 | q_time/E: 0.097579s | shuffle time: 0.000257s
Mon Jan 25 19:47:08 2021 | q: 26/31 | q_time: 5.692082s | E: 62 | q_time/E: 0.091808s | shuffle time: 0.000255s
Mon Jan 25 19:47:14 2021 | q: 27/31 | q_time: 5.831198s | E: 64 | q_time/E: 0.091112s | shuffle time: 0.000252s
Mon Jan 25 19:47:27 2021 | q: 28/31 | q_time: 13.411835s | E: 67 | q_time/E: 0.200177s | shuffle time: 0.000251s
Mon Jan 25 19:47:34 2021 | q: 29/31 | q_time: 6.661044s | E: 69 | q_time/E: 0.096537s | shuffle time: 0.000253s
Mon Jan 25 19:47:40 2021 | q: 30/31 | q_time: 6.346066s | E: 70 | q_time/E: 0.090658s | shuffle time: 0.000253s
Mon Jan 25 19:47:46 2021 | q: 31/31 | q_time: 6.132608s | E: 71 | q_time/E: 0.086375s | shuffle time: 0.000249s
