q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.088360 1 0.088360 639938 639937 0
1 31 0.079917 1 0.079917 639938 639937 0
2 31 0.169482 2 0.084741 1282486 957925 324560
3 31 0.343804 4 0.085951 2565992 1592347 973644
4 31 0.527346 6 0.087891 3843150 2319809 1523340
5 31 0.728662 8 0.091083 5201264 3034046 2167217
6 31 0.928627 10 0.092863 6572818 3813745 2759072
7 31 1.186341 13 0.091257 8361294 4514367 3846926
8 31 1.493322 16 0.093333 10454715 5421694 5033020
9 31 1.754330 19 0.092333 12237812 6186617 6051194
10 31 2.042018 22 0.092819 14194451 7070197 7124253
11 31 2.436664 26 0.093718 17039130 8033577 9005552
12 31 2.788852 30 0.092962 19549719 8968576 10581142
13 31 3.220166 34 0.094711 22119726 9838907 12280818
14 31 3.423873 37 0.092537 24255789 10757790 13497998
15 31 3.749860 40 0.093746 26790996 11765920 15025075
16 31 4.274055 44 0.097138 30898354 13216112 17682241
17 31 4.266714 46 0.092755 30560479 13185053 17375425
18 31 5.755851 49 0.117466 42451681 18351731 24099949
19 31 4.586666 50 0.091733 33239967 14453835 18786131
20 31 8.025796 52 0.154342 40690165 17660102 23030062
21 31 5.520029 53 0.104151 40879957 17905671 22974285
22 31 6.787333 55 0.123406 51011734 22225471 28786262
23 31 5.289005 57 0.092790 39215789 17004384 22211404
24 31 7.104989 60 0.118416 43197262 18318867 24878394
25 31 6.046453 61 0.099122 43826568 18662504 25164063
26 31 5.631997 62 0.090839 40911379 17493002 23418376
27 31 5.808276 64 0.090754 42552771 18027185 24525585
28 31 10.687384 67 0.159513 79828927 33145643 46683283
29 31 6.196332 69 0.089802 45761670 18615595 27146074
30 31 6.492657 70 0.092752 47478134 19236353 28241780
31 31 6.443373 71 0.090752 48009604 19307245 28702358
123.879
