run: 569 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 16:01:00 2021 | q: 0/31 | q_time: 0.083221s | E: 1 | q_time/E: 0.083221s | shuffle time: 0.000000s
Mon Jan 25 16:01:00 2021 | q: 1/31 | q_time: 0.080258s | E: 1 | q_time/E: 0.080258s | shuffle time: 0.000215s
Mon Jan 25 16:01:00 2021 | q: 2/31 | q_time: 0.169925s | E: 2 | q_time/E: 0.084962s | shuffle time: 0.000240s
Mon Jan 25 16:01:01 2021 | q: 3/31 | q_time: 0.344342s | E: 4 | q_time/E: 0.086085s | shuffle time: 0.000234s
Mon Jan 25 16:01:01 2021 | q: 4/31 | q_time: 0.529203s | E: 6 | q_time/E: 0.088201s | shuffle time: 0.000241s
Mon Jan 25 16:01:02 2021 | q: 5/31 | q_time: 0.737949s | E: 8 | q_time/E: 0.092244s | shuffle time: 0.000248s
Mon Jan 25 16:01:03 2021 | q: 6/31 | q_time: 0.916432s | E: 10 | q_time/E: 0.091643s | shuffle time: 0.000246s
Mon Jan 25 16:01:04 2021 | q: 7/31 | q_time: 1.209074s | E: 13 | q_time/E: 0.093006s | shuffle time: 0.000243s
Mon Jan 25 16:01:06 2021 | q: 8/31 | q_time: 1.481478s | E: 16 | q_time/E: 0.092592s | shuffle time: 0.000247s
Mon Jan 25 16:01:07 2021 | q: 9/31 | q_time: 1.782851s | E: 19 | q_time/E: 0.093834s | shuffle time: 0.000251s
Mon Jan 25 16:01:09 2021 | q: 10/31 | q_time: 2.044947s | E: 22 | q_time/E: 0.092952s | shuffle time: 0.000254s
Mon Jan 25 16:01:12 2021 | q: 11/31 | q_time: 2.442951s | E: 26 | q_time/E: 0.093960s | shuffle time: 0.000253s
Mon Jan 25 16:01:15 2021 | q: 12/31 | q_time: 2.855454s | E: 30 | q_time/E: 0.095182s | shuffle time: 0.000254s
Mon Jan 25 16:01:18 2021 | q: 13/31 | q_time: 3.185794s | E: 34 | q_time/E: 0.093700s | shuffle time: 0.000254s
Mon Jan 25 16:01:21 2021 | q: 14/31 | q_time: 3.448321s | E: 37 | q_time/E: 0.093198s | shuffle time: 0.000256s
Mon Jan 25 16:01:25 2021 | q: 15/31 | q_time: 3.908527s | E: 40 | q_time/E: 0.097713s | shuffle time: 0.000252s
Mon Jan 25 16:01:30 2021 | q: 16/31 | q_time: 4.822419s | E: 44 | q_time/E: 0.109600s | shuffle time: 0.000252s
Mon Jan 25 16:01:34 2021 | q: 17/31 | q_time: 4.229334s | E: 46 | q_time/E: 0.091942s | shuffle time: 0.000252s
Mon Jan 25 16:01:40 2021 | q: 18/31 | q_time: 5.389322s | E: 49 | q_time/E: 0.109986s | shuffle time: 0.000256s
Mon Jan 25 16:01:44 2021 | q: 19/31 | q_time: 4.698562s | E: 50 | q_time/E: 0.093971s | shuffle time: 0.000257s
Mon Jan 25 16:01:52 2021 | q: 20/31 | q_time: 7.618274s | E: 52 | q_time/E: 0.146505s | shuffle time: 0.000260s
Mon Jan 25 16:01:57 2021 | q: 21/31 | q_time: 4.975359s | E: 53 | q_time/E: 0.093875s | shuffle time: 0.000263s
Mon Jan 25 16:02:03 2021 | q: 22/31 | q_time: 5.927395s | E: 55 | q_time/E: 0.107771s | shuffle time: 0.000259s
Mon Jan 25 16:02:08 2021 | q: 23/31 | q_time: 5.449462s | E: 57 | q_time/E: 0.095605s | shuffle time: 0.000261s
Mon Jan 25 16:02:15 2021 | q: 24/31 | q_time: 6.828250s | E: 60 | q_time/E: 0.113804s | shuffle time: 0.000261s
Mon Jan 25 16:02:21 2021 | q: 25/31 | q_time: 5.748399s | E: 61 | q_time/E: 0.094236s | shuffle time: 0.000264s
Mon Jan 25 16:02:27 2021 | q: 26/31 | q_time: 5.613770s | E: 62 | q_time/E: 0.090545s | shuffle time: 0.000261s
Mon Jan 25 16:02:33 2021 | q: 27/31 | q_time: 5.920323s | E: 64 | q_time/E: 0.092505s | shuffle time: 0.000257s
Mon Jan 25 16:02:46 2021 | q: 28/31 | q_time: 13.307873s | E: 67 | q_time/E: 0.198625s | shuffle time: 0.000257s
Mon Jan 25 16:02:52 2021 | q: 29/31 | q_time: 6.245446s | E: 69 | q_time/E: 0.090514s | shuffle time: 0.000254s
Mon Jan 25 16:02:58 2021 | q: 30/31 | q_time: 6.328855s | E: 70 | q_time/E: 0.090412s | shuffle time: 0.000251s
Mon Jan 25 16:03:05 2021 | q: 31/31 | q_time: 6.113811s | E: 71 | q_time/E: 0.086110s | shuffle time: 0.000248s
