run: 358 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 08:24:03 2021 | q: 0/31 | q_time: 0.084930s | E: 1 | q_time/E: 0.084930s | shuffle time: 0.000000s
Mon Jan 25 08:24:03 2021 | q: 1/31 | q_time: 0.080606s | E: 1 | q_time/E: 0.080606s | shuffle time: 0.000216s
Mon Jan 25 08:24:03 2021 | q: 2/31 | q_time: 0.170569s | E: 2 | q_time/E: 0.085284s | shuffle time: 0.000242s
Mon Jan 25 08:24:03 2021 | q: 3/31 | q_time: 0.346853s | E: 4 | q_time/E: 0.086713s | shuffle time: 0.000234s
Mon Jan 25 08:24:04 2021 | q: 4/31 | q_time: 0.532351s | E: 6 | q_time/E: 0.088725s | shuffle time: 0.000241s
Mon Jan 25 08:24:05 2021 | q: 5/31 | q_time: 0.728694s | E: 8 | q_time/E: 0.091087s | shuffle time: 0.000246s
Mon Jan 25 08:24:06 2021 | q: 6/31 | q_time: 0.918104s | E: 10 | q_time/E: 0.091810s | shuffle time: 0.000247s
Mon Jan 25 08:24:07 2021 | q: 7/31 | q_time: 1.197306s | E: 13 | q_time/E: 0.092100s | shuffle time: 0.000245s
Mon Jan 25 08:24:08 2021 | q: 8/31 | q_time: 1.490723s | E: 16 | q_time/E: 0.093170s | shuffle time: 0.000250s
Mon Jan 25 08:24:10 2021 | q: 9/31 | q_time: 1.798378s | E: 19 | q_time/E: 0.094651s | shuffle time: 0.000253s
Mon Jan 25 08:24:12 2021 | q: 10/31 | q_time: 2.100115s | E: 22 | q_time/E: 0.095460s | shuffle time: 0.000256s
Mon Jan 25 08:24:15 2021 | q: 11/31 | q_time: 2.431155s | E: 26 | q_time/E: 0.093506s | shuffle time: 0.000253s
Mon Jan 25 08:24:17 2021 | q: 12/31 | q_time: 2.841682s | E: 30 | q_time/E: 0.094723s | shuffle time: 0.000256s
Mon Jan 25 08:24:21 2021 | q: 13/31 | q_time: 3.222520s | E: 34 | q_time/E: 0.094780s | shuffle time: 0.000254s
Mon Jan 25 08:24:24 2021 | q: 14/31 | q_time: 3.428153s | E: 37 | q_time/E: 0.092653s | shuffle time: 0.000256s
Mon Jan 25 08:24:28 2021 | q: 15/31 | q_time: 3.795735s | E: 40 | q_time/E: 0.094893s | shuffle time: 0.000254s
Mon Jan 25 08:24:33 2021 | q: 16/31 | q_time: 5.110996s | E: 44 | q_time/E: 0.116159s | shuffle time: 0.000254s
Mon Jan 25 08:24:37 2021 | q: 17/31 | q_time: 4.234880s | E: 46 | q_time/E: 0.092063s | shuffle time: 0.000256s
Mon Jan 25 08:24:43 2021 | q: 18/31 | q_time: 5.881639s | E: 49 | q_time/E: 0.120033s | shuffle time: 0.000257s
Mon Jan 25 08:24:48 2021 | q: 19/31 | q_time: 4.869928s | E: 50 | q_time/E: 0.097399s | shuffle time: 0.000257s
Mon Jan 25 08:24:54 2021 | q: 20/31 | q_time: 5.906639s | E: 52 | q_time/E: 0.113589s | shuffle time: 0.000259s
Mon Jan 25 08:24:59 2021 | q: 21/31 | q_time: 4.850391s | E: 53 | q_time/E: 0.091517s | shuffle time: 0.000258s
Mon Jan 25 08:25:04 2021 | q: 22/31 | q_time: 4.974919s | E: 55 | q_time/E: 0.090453s | shuffle time: 0.000257s
Mon Jan 25 08:25:09 2021 | q: 23/31 | q_time: 5.292005s | E: 57 | q_time/E: 0.092842s | shuffle time: 0.000260s
Mon Jan 25 08:25:14 2021 | q: 24/31 | q_time: 5.237093s | E: 60 | q_time/E: 0.087285s | shuffle time: 0.000260s
Mon Jan 25 08:25:20 2021 | q: 25/31 | q_time: 5.699127s | E: 61 | q_time/E: 0.093428s | shuffle time: 0.000258s
Mon Jan 25 08:25:26 2021 | q: 26/31 | q_time: 5.592773s | E: 62 | q_time/E: 0.090206s | shuffle time: 0.000254s
Mon Jan 25 08:25:31 2021 | q: 27/31 | q_time: 5.813881s | E: 64 | q_time/E: 0.090842s | shuffle time: 0.000255s
Mon Jan 25 08:25:43 2021 | q: 28/31 | q_time: 11.549658s | E: 67 | q_time/E: 0.172383s | shuffle time: 0.000253s
Mon Jan 25 08:25:49 2021 | q: 29/31 | q_time: 6.220139s | E: 69 | q_time/E: 0.090147s | shuffle time: 0.000254s
Mon Jan 25 08:25:56 2021 | q: 30/31 | q_time: 6.495500s | E: 70 | q_time/E: 0.092793s | shuffle time: 0.000249s
Mon Jan 25 08:26:02 2021 | q: 31/31 | q_time: 6.136057s | E: 71 | q_time/E: 0.086423s | shuffle time: 0.000248s
