q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083060 1 0.083060 639938 639937 0
1 31 0.079883 1 0.079883 639938 639937 0
2 31 0.168889 2 0.084444 1280596 958892 321703
3 31 0.344306 4 0.086077 2573795 1602399 971395
4 31 0.527838 6 0.087973 3852447 2316101 1536345
5 31 0.720863 8 0.090108 5140225 2988681 2151543
6 31 0.917671 10 0.091767 6483046 3750886 2732159
7 31 1.189566 13 0.091505 8385362 4547347 3838014
8 31 1.537623 16 0.096101 10808000 5632609 5175390
9 31 1.785364 19 0.093967 12448530 6330309 6118220
10 31 2.037973 22 0.092635 14139711 7030367 7109343
11 31 2.418696 26 0.093027 16869187 7995691 8873495
12 31 2.792305 30 0.093077 19587651 8957580 10630070
13 31 3.257324 34 0.095804 22995351 10299305 12696045
14 31 3.455003 37 0.093378 24472356 10853930 13618425
15 31 3.840854 40 0.096021 27485174 12052014 15433159
16 31 4.187119 44 0.095162 30282696 12937585 17345110
17 31 4.445247 46 0.096636 31988581 13793762 18194818
18 31 4.734054 49 0.096613 34536416 14799313 19737102
19 31 4.815323 50 0.096306 35134140 15347386 19786753
20 31 5.640720 52 0.108475 41808520 18169203 23639316
21 31 5.031532 53 0.094935 37065316 16190310 20875005
22 31 5.982037 55 0.108764 44687168 19423064 25264103
23 31 5.467856 57 0.095927 40693009 17689568 23003440
24 31 6.739411 60 0.112324 51140982 21678695 29462286
25 31 5.878698 61 0.096372 42594377 18183467 24410909
26 31 5.720653 62 0.092269 41774292 17761321 24012970
27 31 5.790361 64 0.090474 42510689 18028805 24481883
28 31 11.556735 67 0.172489 88146636 36785151 51361484
29 31 6.214591 69 0.090067 46132014 18864009 27268004
30 31 6.164255 70 0.088061 45969948 18630731 27339216
31 31 6.437100 71 0.090663 48749178 19661075 29088102
119.963
