q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.132075 1 0.132075 639938 639937 0
1 31 0.107217 1 0.107217 639938 639937 0
2 31 0.202684 2 0.101342 1280098 956035 324062
3 31 0.380913 4 0.095228 2566069 1594222 971846
4 31 0.562825 6 0.093804 3926629 2382422 1544206
5 31 0.726031 8 0.090754 5138146 2975971 2162174
6 31 0.913339 10 0.091334 6434298 3710370 2723927
7 31 1.193509 13 0.091808 8383021 4524407 3858613
8 31 1.472829 16 0.092052 10308989 5346119 4962869
9 31 1.780192 19 0.093694 12398149 6298876 6099272
10 31 2.083937 22 0.094724 14456349 7219852 7236496
11 31 2.496074 26 0.096003 17414040 8326455 9087584
12 31 2.796633 30 0.093221 19562406 8981130 10581275
13 31 3.209110 34 0.094386 22613742 10125660 12488081
14 31 3.413902 37 0.092268 24131797 10679592 13452204
15 31 4.943784 40 0.123595 28380198 12447861 15932336
16 31 4.610873 44 0.104793 32685986 14014019 18671966
17 31 4.364778 46 0.094886 31266624 13522210 17744413
18 31 6.079368 49 0.124069 44980180 19355985 25624194
19 31 4.803302 50 0.096066 34932125 15228800 19703324
20 31 5.382850 52 0.103516 39636850 17203147 22433702
21 31 5.539406 53 0.104517 40908610 18082189 22826420
22 31 6.518384 55 0.118516 48712032 21315993 27396038
23 31 5.127426 57 0.089955 37833808 16336384 21497423
24 31 5.741139 60 0.095686 42988224 18225342 24762881
25 31 5.911462 61 0.096909 42747082 18341683 24405398
26 31 6.027727 62 0.097221 42404531 18216587 24187943
27 31 5.925932 64 0.092593 43507152 18498561 25008590
28 31 14.402570 67 0.214964 110416188 45937204 64478983
29 31 6.295234 69 0.091235 46673698 19147722 27525975
30 31 6.200219 70 0.088575 46182797 18696681 27486115
31 31 6.467218 71 0.091088 48839804 19655829 29183974
125.813
