run: 999 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 07:12:40 2021 | q: 0/31 | q_time: 0.084519s | E: 1 | q_time/E: 0.084519s | shuffle time: 0.000000s
Tue Jan 26 07:12:40 2021 | q: 1/31 | q_time: 0.079953s | E: 1 | q_time/E: 0.079953s | shuffle time: 0.000214s
Tue Jan 26 07:12:40 2021 | q: 2/31 | q_time: 0.169112s | E: 2 | q_time/E: 0.084556s | shuffle time: 0.000239s
Tue Jan 26 07:12:40 2021 | q: 3/31 | q_time: 0.345202s | E: 4 | q_time/E: 0.086301s | shuffle time: 0.000232s
Tue Jan 26 07:12:41 2021 | q: 4/31 | q_time: 0.528970s | E: 6 | q_time/E: 0.088162s | shuffle time: 0.000240s
Tue Jan 26 07:12:42 2021 | q: 5/31 | q_time: 0.722063s | E: 8 | q_time/E: 0.090258s | shuffle time: 0.000245s
Tue Jan 26 07:12:43 2021 | q: 6/31 | q_time: 0.917257s | E: 10 | q_time/E: 0.091726s | shuffle time: 0.000247s
Tue Jan 26 07:12:44 2021 | q: 7/31 | q_time: 1.198458s | E: 13 | q_time/E: 0.092189s | shuffle time: 0.000244s
Tue Jan 26 07:12:45 2021 | q: 8/31 | q_time: 1.472984s | E: 16 | q_time/E: 0.092061s | shuffle time: 0.000248s
Tue Jan 26 07:12:47 2021 | q: 9/31 | q_time: 1.763974s | E: 19 | q_time/E: 0.092841s | shuffle time: 0.000251s
Tue Jan 26 07:12:49 2021 | q: 10/31 | q_time: 2.055967s | E: 22 | q_time/E: 0.093453s | shuffle time: 0.000255s
Tue Jan 26 07:12:52 2021 | q: 11/31 | q_time: 2.483176s | E: 26 | q_time/E: 0.095507s | shuffle time: 0.000255s
Tue Jan 26 07:12:54 2021 | q: 12/31 | q_time: 2.816740s | E: 30 | q_time/E: 0.093891s | shuffle time: 0.000253s
Tue Jan 26 07:12:58 2021 | q: 13/31 | q_time: 3.173867s | E: 34 | q_time/E: 0.093349s | shuffle time: 0.000256s
Tue Jan 26 07:13:01 2021 | q: 14/31 | q_time: 3.445354s | E: 37 | q_time/E: 0.093118s | shuffle time: 0.000254s
Tue Jan 26 07:13:05 2021 | q: 15/31 | q_time: 3.820074s | E: 40 | q_time/E: 0.095502s | shuffle time: 0.000252s
Tue Jan 26 07:13:09 2021 | q: 16/31 | q_time: 4.436402s | E: 44 | q_time/E: 0.100827s | shuffle time: 0.000251s
Tue Jan 26 07:13:14 2021 | q: 17/31 | q_time: 4.325369s | E: 46 | q_time/E: 0.094030s | shuffle time: 0.000251s
Tue Jan 26 07:13:19 2021 | q: 18/31 | q_time: 5.237017s | E: 49 | q_time/E: 0.106878s | shuffle time: 0.000255s
Tue Jan 26 07:13:24 2021 | q: 19/31 | q_time: 4.704216s | E: 50 | q_time/E: 0.094084s | shuffle time: 0.000255s
Tue Jan 26 07:13:30 2021 | q: 20/31 | q_time: 6.779899s | E: 52 | q_time/E: 0.130383s | shuffle time: 0.000255s
Tue Jan 26 07:13:36 2021 | q: 21/31 | q_time: 5.229419s | E: 53 | q_time/E: 0.098668s | shuffle time: 0.000258s
Tue Jan 26 07:13:42 2021 | q: 22/31 | q_time: 6.739557s | E: 55 | q_time/E: 0.122537s | shuffle time: 0.000255s
Tue Jan 26 07:13:48 2021 | q: 23/31 | q_time: 5.207668s | E: 57 | q_time/E: 0.091363s | shuffle time: 0.000256s
Tue Jan 26 07:13:53 2021 | q: 24/31 | q_time: 5.981505s | E: 60 | q_time/E: 0.099692s | shuffle time: 0.000255s
Tue Jan 26 07:14:11 2021 | q: 25/31 | q_time: 17.693917s | E: 61 | q_time/E: 0.290064s | shuffle time: 0.000256s
Tue Jan 26 07:14:18 2021 | q: 26/31 | q_time: 6.897028s | E: 62 | q_time/E: 0.111242s | shuffle time: 0.000526s
Tue Jan 26 07:14:25 2021 | q: 27/31 | q_time: 6.450852s | E: 64 | q_time/E: 0.100795s | shuffle time: 0.000252s
Tue Jan 26 07:14:40 2021 | q: 28/31 | q_time: 15.895846s | E: 67 | q_time/E: 0.237251s | shuffle time: 0.000250s
Tue Jan 26 07:14:47 2021 | q: 29/31 | q_time: 6.290101s | E: 69 | q_time/E: 0.091161s | shuffle time: 0.000252s
Tue Jan 26 07:14:53 2021 | q: 30/31 | q_time: 6.187776s | E: 70 | q_time/E: 0.088397s | shuffle time: 0.000248s
Tue Jan 26 07:15:05 2021 | q: 31/31 | q_time: 11.983543s | E: 71 | q_time/E: 0.168782s | shuffle time: 0.000248s
