run: 365 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 08:39:12 2021 | q: 0/31 | q_time: 0.083277s | E: 1 | q_time/E: 0.083277s | shuffle time: 0.000000s
Mon Jan 25 08:39:12 2021 | q: 1/31 | q_time: 0.080083s | E: 1 | q_time/E: 0.080083s | shuffle time: 0.000215s
Mon Jan 25 08:39:12 2021 | q: 2/31 | q_time: 0.169362s | E: 2 | q_time/E: 0.084681s | shuffle time: 0.000238s
Mon Jan 25 08:39:13 2021 | q: 3/31 | q_time: 0.343827s | E: 4 | q_time/E: 0.085957s | shuffle time: 0.000234s
Mon Jan 25 08:39:13 2021 | q: 4/31 | q_time: 0.534409s | E: 6 | q_time/E: 0.089068s | shuffle time: 0.000241s
Mon Jan 25 08:39:14 2021 | q: 5/31 | q_time: 0.743713s | E: 8 | q_time/E: 0.092964s | shuffle time: 0.000249s
Mon Jan 25 08:39:15 2021 | q: 6/31 | q_time: 0.911438s | E: 10 | q_time/E: 0.091144s | shuffle time: 0.000247s
Mon Jan 25 08:39:16 2021 | q: 7/31 | q_time: 1.229393s | E: 13 | q_time/E: 0.094569s | shuffle time: 0.000246s
Mon Jan 25 08:39:18 2021 | q: 8/31 | q_time: 1.563050s | E: 16 | q_time/E: 0.097691s | shuffle time: 0.000247s
Mon Jan 25 08:39:19 2021 | q: 9/31 | q_time: 1.766907s | E: 19 | q_time/E: 0.092995s | shuffle time: 0.000251s
Mon Jan 25 08:39:21 2021 | q: 10/31 | q_time: 2.044567s | E: 22 | q_time/E: 0.092935s | shuffle time: 0.000252s
Mon Jan 25 08:39:24 2021 | q: 11/31 | q_time: 2.460314s | E: 26 | q_time/E: 0.094627s | shuffle time: 0.000255s
Mon Jan 25 08:39:27 2021 | q: 12/31 | q_time: 2.787151s | E: 30 | q_time/E: 0.092905s | shuffle time: 0.000255s
Mon Jan 25 08:39:30 2021 | q: 13/31 | q_time: 3.177728s | E: 34 | q_time/E: 0.093463s | shuffle time: 0.000253s
Mon Jan 25 08:39:33 2021 | q: 14/31 | q_time: 3.517821s | E: 37 | q_time/E: 0.095076s | shuffle time: 0.000255s
Mon Jan 25 08:39:37 2021 | q: 15/31 | q_time: 3.672991s | E: 40 | q_time/E: 0.091825s | shuffle time: 0.000254s
Mon Jan 25 08:39:42 2021 | q: 16/31 | q_time: 4.562571s | E: 44 | q_time/E: 0.103695s | shuffle time: 0.000252s
Mon Jan 25 08:39:46 2021 | q: 17/31 | q_time: 4.168134s | E: 46 | q_time/E: 0.090612s | shuffle time: 0.000253s
Mon Jan 25 08:39:52 2021 | q: 18/31 | q_time: 6.053339s | E: 49 | q_time/E: 0.123538s | shuffle time: 0.000255s
Mon Jan 25 08:39:56 2021 | q: 19/31 | q_time: 4.665652s | E: 50 | q_time/E: 0.093313s | shuffle time: 0.000256s
Mon Jan 25 08:40:02 2021 | q: 20/31 | q_time: 5.952996s | E: 52 | q_time/E: 0.114481s | shuffle time: 0.000255s
Mon Jan 25 08:40:08 2021 | q: 21/31 | q_time: 5.078772s | E: 53 | q_time/E: 0.095826s | shuffle time: 0.000257s
Mon Jan 25 08:40:13 2021 | q: 22/31 | q_time: 5.434335s | E: 55 | q_time/E: 0.098806s | shuffle time: 0.000258s
Mon Jan 25 08:40:19 2021 | q: 23/31 | q_time: 5.683722s | E: 57 | q_time/E: 0.099714s | shuffle time: 0.000257s
Mon Jan 25 08:40:25 2021 | q: 24/31 | q_time: 5.975213s | E: 60 | q_time/E: 0.099587s | shuffle time: 0.000258s
Mon Jan 25 08:40:30 2021 | q: 25/31 | q_time: 5.687533s | E: 61 | q_time/E: 0.093238s | shuffle time: 0.000257s
Mon Jan 25 08:40:36 2021 | q: 26/31 | q_time: 5.533319s | E: 62 | q_time/E: 0.089247s | shuffle time: 0.000254s
Mon Jan 25 08:40:42 2021 | q: 27/31 | q_time: 5.952406s | E: 64 | q_time/E: 0.093006s | shuffle time: 0.000253s
Mon Jan 25 08:40:51 2021 | q: 28/31 | q_time: 9.555247s | E: 67 | q_time/E: 0.142616s | shuffle time: 0.000251s
Mon Jan 25 08:40:58 2021 | q: 29/31 | q_time: 6.521625s | E: 69 | q_time/E: 0.094516s | shuffle time: 0.000251s
Mon Jan 25 08:41:05 2021 | q: 30/31 | q_time: 6.687128s | E: 70 | q_time/E: 0.095530s | shuffle time: 0.000250s
Mon Jan 25 08:41:11 2021 | q: 31/31 | q_time: 6.356199s | E: 71 | q_time/E: 0.089524s | shuffle time: 0.000249s
