run: 293 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 06:04:58 2021 | q: 0/31 | q_time: 0.331348s | E: 1 | q_time/E: 0.331348s | shuffle time: 0.000000s
Mon Jan 25 06:04:58 2021 | q: 1/31 | q_time: 0.376214s | E: 1 | q_time/E: 0.376214s | shuffle time: 0.000980s
Mon Jan 25 06:04:59 2021 | q: 2/31 | q_time: 1.185105s | E: 2 | q_time/E: 0.592552s | shuffle time: 0.001416s
Mon Jan 25 06:05:01 2021 | q: 3/31 | q_time: 2.056859s | E: 4 | q_time/E: 0.514215s | shuffle time: 0.001774s
Mon Jan 25 06:05:03 2021 | q: 4/31 | q_time: 1.937598s | E: 6 | q_time/E: 0.322933s | shuffle time: 0.001266s
Mon Jan 25 06:05:05 2021 | q: 5/31 | q_time: 1.573822s | E: 8 | q_time/E: 0.196728s | shuffle time: 0.000730s
Mon Jan 25 06:05:06 2021 | q: 6/31 | q_time: 1.248147s | E: 10 | q_time/E: 0.124815s | shuffle time: 0.000488s
Mon Jan 25 06:05:07 2021 | q: 7/31 | q_time: 1.236793s | E: 13 | q_time/E: 0.095138s | shuffle time: 0.000305s
Mon Jan 25 06:05:09 2021 | q: 8/31 | q_time: 1.479212s | E: 16 | q_time/E: 0.092451s | shuffle time: 0.000247s
Mon Jan 25 06:05:10 2021 | q: 9/31 | q_time: 1.762398s | E: 19 | q_time/E: 0.092758s | shuffle time: 0.000249s
Mon Jan 25 06:05:12 2021 | q: 10/31 | q_time: 2.082666s | E: 22 | q_time/E: 0.094667s | shuffle time: 0.000253s
Mon Jan 25 06:05:15 2021 | q: 11/31 | q_time: 2.482744s | E: 26 | q_time/E: 0.095490s | shuffle time: 0.000252s
Mon Jan 25 06:05:18 2021 | q: 12/31 | q_time: 2.792931s | E: 30 | q_time/E: 0.093098s | shuffle time: 0.000253s
Mon Jan 25 06:05:21 2021 | q: 13/31 | q_time: 3.188521s | E: 34 | q_time/E: 0.093780s | shuffle time: 0.000256s
Mon Jan 25 06:05:24 2021 | q: 14/31 | q_time: 3.445932s | E: 37 | q_time/E: 0.093133s | shuffle time: 0.000257s
Mon Jan 25 06:05:28 2021 | q: 15/31 | q_time: 3.658846s | E: 40 | q_time/E: 0.091471s | shuffle time: 0.000251s
Mon Jan 25 06:05:34 2021 | q: 16/31 | q_time: 5.646652s | E: 44 | q_time/E: 0.128333s | shuffle time: 0.000252s
Mon Jan 25 06:05:39 2021 | q: 17/31 | q_time: 5.541138s | E: 46 | q_time/E: 0.120460s | shuffle time: 0.000788s
Mon Jan 25 06:05:46 2021 | q: 18/31 | q_time: 6.430493s | E: 49 | q_time/E: 0.131235s | shuffle time: 0.000255s
Mon Jan 25 06:05:51 2021 | q: 19/31 | q_time: 5.256992s | E: 50 | q_time/E: 0.105140s | shuffle time: 0.000255s
Mon Jan 25 06:05:56 2021 | q: 20/31 | q_time: 5.311598s | E: 52 | q_time/E: 0.102146s | shuffle time: 0.000259s
Mon Jan 25 06:06:01 2021 | q: 21/31 | q_time: 5.060510s | E: 53 | q_time/E: 0.095481s | shuffle time: 0.000258s
Mon Jan 25 06:06:08 2021 | q: 22/31 | q_time: 6.618574s | E: 55 | q_time/E: 0.120338s | shuffle time: 0.000257s
Mon Jan 25 06:06:13 2021 | q: 23/31 | q_time: 5.483948s | E: 57 | q_time/E: 0.096210s | shuffle time: 0.000259s
Mon Jan 25 06:06:20 2021 | q: 24/31 | q_time: 6.396411s | E: 60 | q_time/E: 0.106607s | shuffle time: 0.000258s
Mon Jan 25 06:06:26 2021 | q: 25/31 | q_time: 5.855544s | E: 61 | q_time/E: 0.095993s | shuffle time: 0.000256s
Mon Jan 25 06:06:31 2021 | q: 26/31 | q_time: 5.660264s | E: 62 | q_time/E: 0.091295s | shuffle time: 0.000257s
Mon Jan 25 06:06:44 2021 | q: 27/31 | q_time: 12.865781s | E: 64 | q_time/E: 0.201028s | shuffle time: 0.000255s
Mon Jan 25 06:07:00 2021 | q: 28/31 | q_time: 15.508253s | E: 67 | q_time/E: 0.231466s | shuffle time: 0.000584s
Mon Jan 25 06:07:06 2021 | q: 29/31 | q_time: 6.431781s | E: 69 | q_time/E: 0.093214s | shuffle time: 0.000252s
Mon Jan 25 06:07:13 2021 | q: 30/31 | q_time: 6.797954s | E: 70 | q_time/E: 0.097114s | shuffle time: 0.000250s
Mon Jan 25 06:07:19 2021 | q: 31/31 | q_time: 6.430766s | E: 71 | q_time/E: 0.090574s | shuffle time: 0.000249s
