run: 737 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 22:00:25 2021 | q: 0/31 | q_time: 0.083144s | E: 1 | q_time/E: 0.083144s | shuffle time: 0.000000s
Mon Jan 25 22:00:25 2021 | q: 1/31 | q_time: 0.079854s | E: 1 | q_time/E: 0.079854s | shuffle time: 0.000214s
Mon Jan 25 22:00:25 2021 | q: 2/31 | q_time: 0.168827s | E: 2 | q_time/E: 0.084414s | shuffle time: 0.000238s
Mon Jan 25 22:00:26 2021 | q: 3/31 | q_time: 0.343031s | E: 4 | q_time/E: 0.085758s | shuffle time: 0.000233s
Mon Jan 25 22:00:26 2021 | q: 4/31 | q_time: 0.529147s | E: 6 | q_time/E: 0.088191s | shuffle time: 0.000240s
Mon Jan 25 22:00:27 2021 | q: 5/31 | q_time: 0.721657s | E: 8 | q_time/E: 0.090207s | shuffle time: 0.000244s
Mon Jan 25 22:00:28 2021 | q: 6/31 | q_time: 0.913465s | E: 10 | q_time/E: 0.091346s | shuffle time: 0.000245s
Mon Jan 25 22:00:29 2021 | q: 7/31 | q_time: 1.192357s | E: 13 | q_time/E: 0.091720s | shuffle time: 0.000245s
Mon Jan 25 22:00:30 2021 | q: 8/31 | q_time: 1.498240s | E: 16 | q_time/E: 0.093640s | shuffle time: 0.000247s
Mon Jan 25 22:00:32 2021 | q: 9/31 | q_time: 1.756163s | E: 19 | q_time/E: 0.092430s | shuffle time: 0.000248s
Mon Jan 25 22:00:34 2021 | q: 10/31 | q_time: 2.058658s | E: 22 | q_time/E: 0.093575s | shuffle time: 0.000251s
Mon Jan 25 22:00:37 2021 | q: 11/31 | q_time: 2.485233s | E: 26 | q_time/E: 0.095586s | shuffle time: 0.000251s
Mon Jan 25 22:00:40 2021 | q: 12/31 | q_time: 2.758690s | E: 30 | q_time/E: 0.091956s | shuffle time: 0.000252s
Mon Jan 25 22:00:43 2021 | q: 13/31 | q_time: 3.147093s | E: 34 | q_time/E: 0.092562s | shuffle time: 0.000253s
Mon Jan 25 22:00:46 2021 | q: 14/31 | q_time: 3.387074s | E: 37 | q_time/E: 0.091543s | shuffle time: 0.000252s
Mon Jan 25 22:00:50 2021 | q: 15/31 | q_time: 3.742191s | E: 40 | q_time/E: 0.093555s | shuffle time: 0.000252s
Mon Jan 25 22:00:54 2021 | q: 16/31 | q_time: 4.212081s | E: 44 | q_time/E: 0.095729s | shuffle time: 0.000251s
Mon Jan 25 22:01:11 2021 | q: 17/31 | q_time: 17.154882s | E: 46 | q_time/E: 0.372932s | shuffle time: 0.000253s
Mon Jan 25 22:01:18 2021 | q: 18/31 | q_time: 6.405304s | E: 49 | q_time/E: 0.130720s | shuffle time: 0.000550s
Mon Jan 25 22:01:23 2021 | q: 19/31 | q_time: 5.128327s | E: 50 | q_time/E: 0.102567s | shuffle time: 0.000255s
Mon Jan 25 22:01:31 2021 | q: 20/31 | q_time: 8.140177s | E: 52 | q_time/E: 0.156542s | shuffle time: 0.000256s
Mon Jan 25 22:01:36 2021 | q: 21/31 | q_time: 5.205949s | E: 53 | q_time/E: 0.098225s | shuffle time: 0.000255s
Mon Jan 25 22:01:43 2021 | q: 22/31 | q_time: 7.407185s | E: 55 | q_time/E: 0.134676s | shuffle time: 0.000256s
Mon Jan 25 22:01:49 2021 | q: 23/31 | q_time: 5.191364s | E: 57 | q_time/E: 0.091077s | shuffle time: 0.000256s
Mon Jan 25 22:01:55 2021 | q: 24/31 | q_time: 5.911793s | E: 60 | q_time/E: 0.098530s | shuffle time: 0.000257s
Mon Jan 25 22:02:00 2021 | q: 25/31 | q_time: 5.646483s | E: 61 | q_time/E: 0.092565s | shuffle time: 0.000255s
Mon Jan 25 22:02:06 2021 | q: 26/31 | q_time: 5.597560s | E: 62 | q_time/E: 0.090283s | shuffle time: 0.000254s
Mon Jan 25 22:02:12 2021 | q: 27/31 | q_time: 5.830732s | E: 64 | q_time/E: 0.091105s | shuffle time: 0.000251s
Mon Jan 25 22:02:25 2021 | q: 28/31 | q_time: 13.522814s | E: 67 | q_time/E: 0.201833s | shuffle time: 0.000252s
Mon Jan 25 22:02:38 2021 | q: 29/31 | q_time: 12.605240s | E: 69 | q_time/E: 0.182685s | shuffle time: 0.000250s
Mon Jan 25 22:02:52 2021 | q: 30/31 | q_time: 14.081804s | E: 70 | q_time/E: 0.201169s | shuffle time: 0.001963s
Mon Jan 25 22:02:58 2021 | q: 31/31 | q_time: 6.326783s | E: 71 | q_time/E: 0.089110s | shuffle time: 0.000247s
