run: 54 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Sun Jan 24 21:31:27 2021 | q: 0/31 | q_time: 0.084543s | E: 1 | q_time/E: 0.084543s | shuffle time: 0.000000s
Sun Jan 24 21:31:27 2021 | q: 1/31 | q_time: 0.080126s | E: 1 | q_time/E: 0.080126s | shuffle time: 0.000215s
Sun Jan 24 21:31:27 2021 | q: 2/31 | q_time: 0.169754s | E: 2 | q_time/E: 0.084877s | shuffle time: 0.000237s
Sun Jan 24 21:31:28 2021 | q: 3/31 | q_time: 0.345501s | E: 4 | q_time/E: 0.086375s | shuffle time: 0.000235s
Sun Jan 24 21:31:28 2021 | q: 4/31 | q_time: 0.528852s | E: 6 | q_time/E: 0.088142s | shuffle time: 0.000243s
Sun Jan 24 21:31:29 2021 | q: 5/31 | q_time: 0.733362s | E: 8 | q_time/E: 0.091670s | shuffle time: 0.000246s
Sun Jan 24 21:31:30 2021 | q: 6/31 | q_time: 0.927942s | E: 10 | q_time/E: 0.092794s | shuffle time: 0.000249s
Sun Jan 24 21:31:31 2021 | q: 7/31 | q_time: 1.214516s | E: 13 | q_time/E: 0.093424s | shuffle time: 0.000247s
Sun Jan 24 21:31:33 2021 | q: 8/31 | q_time: 1.583276s | E: 16 | q_time/E: 0.098955s | shuffle time: 0.000249s
Sun Jan 24 21:31:35 2021 | q: 9/31 | q_time: 1.779120s | E: 19 | q_time/E: 0.093638s | shuffle time: 0.000252s
Sun Jan 24 21:31:37 2021 | q: 10/31 | q_time: 2.119763s | E: 22 | q_time/E: 0.096353s | shuffle time: 0.000254s
Sun Jan 24 21:31:39 2021 | q: 11/31 | q_time: 2.488952s | E: 26 | q_time/E: 0.095729s | shuffle time: 0.000254s
Sun Jan 24 21:31:42 2021 | q: 12/31 | q_time: 2.836301s | E: 30 | q_time/E: 0.094543s | shuffle time: 0.000254s
Sun Jan 24 21:31:45 2021 | q: 13/31 | q_time: 3.218843s | E: 34 | q_time/E: 0.094672s | shuffle time: 0.000257s
Sun Jan 24 21:31:49 2021 | q: 14/31 | q_time: 3.412271s | E: 37 | q_time/E: 0.092224s | shuffle time: 0.000254s
Sun Jan 24 21:31:52 2021 | q: 15/31 | q_time: 3.781483s | E: 40 | q_time/E: 0.094537s | shuffle time: 0.000252s
Sun Jan 24 21:31:57 2021 | q: 16/31 | q_time: 4.151241s | E: 44 | q_time/E: 0.094346s | shuffle time: 0.000253s
Sun Jan 24 21:32:01 2021 | q: 17/31 | q_time: 4.461550s | E: 46 | q_time/E: 0.096990s | shuffle time: 0.000255s
Sun Jan 24 21:32:06 2021 | q: 18/31 | q_time: 4.575464s | E: 49 | q_time/E: 0.093377s | shuffle time: 0.000256s
Sun Jan 24 21:32:10 2021 | q: 19/31 | q_time: 4.702388s | E: 50 | q_time/E: 0.094048s | shuffle time: 0.000257s
Sun Jan 24 21:32:17 2021 | q: 20/31 | q_time: 6.607917s | E: 52 | q_time/E: 0.127075s | shuffle time: 0.000255s
Sun Jan 24 21:32:22 2021 | q: 21/31 | q_time: 5.232737s | E: 53 | q_time/E: 0.098731s | shuffle time: 0.000258s
Sun Jan 24 21:32:28 2021 | q: 22/31 | q_time: 5.712547s | E: 55 | q_time/E: 0.103864s | shuffle time: 0.000258s
Sun Jan 24 21:32:33 2021 | q: 23/31 | q_time: 5.059847s | E: 57 | q_time/E: 0.088769s | shuffle time: 0.000257s
Sun Jan 24 21:32:39 2021 | q: 24/31 | q_time: 6.282257s | E: 60 | q_time/E: 0.104704s | shuffle time: 0.000258s
Sun Jan 24 21:32:45 2021 | q: 25/31 | q_time: 6.260197s | E: 61 | q_time/E: 0.102626s | shuffle time: 0.000256s
Sun Jan 24 21:32:51 2021 | q: 26/31 | q_time: 5.668573s | E: 62 | q_time/E: 0.091429s | shuffle time: 0.000255s
Sun Jan 24 21:32:57 2021 | q: 27/31 | q_time: 5.753350s | E: 64 | q_time/E: 0.089896s | shuffle time: 0.000252s
Sun Jan 24 21:33:06 2021 | q: 28/31 | q_time: 8.934985s | E: 67 | q_time/E: 0.133358s | shuffle time: 0.000252s
Sun Jan 24 21:33:12 2021 | q: 29/31 | q_time: 6.290254s | E: 69 | q_time/E: 0.091163s | shuffle time: 0.000252s
Sun Jan 24 21:33:19 2021 | q: 30/31 | q_time: 7.030871s | E: 70 | q_time/E: 0.100441s | shuffle time: 0.000251s
Sun Jan 24 21:33:25 2021 | q: 31/31 | q_time: 6.386976s | E: 71 | q_time/E: 0.089957s | shuffle time: 0.000249s
