q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.084295 1 0.084295 639938 639937 0
1 31 0.079789 1 0.079789 639938 639937 0
2 31 0.168907 2 0.084454 1280619 957612 323006
3 31 0.346904 4 0.086726 2589858 1617186 972671
4 31 0.530224 6 0.088371 3867036 2331012 1536023
5 31 0.720440 8 0.090055 5130950 2976269 2154680
6 31 0.910306 10 0.091031 6427989 3694039 2733949
7 31 1.230660 13 0.094666 8693723 4745210 3948512
8 31 1.473881 16 0.092118 10336239 5342247 4993991
9 31 1.775648 19 0.093455 12374594 6304893 6069700
10 31 2.063597 22 0.093800 14335578 7143051 7192526
11 31 2.397659 26 0.092218 16710676 7920500 8790175
12 31 2.872053 30 0.095735 19560558 8927680 10632877
13 31 3.217790 34 0.094641 22400760 10001675 12399084
14 31 3.419565 37 0.092421 24226294 10714915 13511378
15 31 3.855958 40 0.096399 27596182 12142810 15453371
16 31 4.614169 44 0.104867 33579166 14402158 19177007
17 31 4.292108 46 0.093307 30769789 13287604 17482184
18 31 5.396610 49 0.110135 39743554 17048004 22695549
19 31 5.098135 50 0.101963 37342897 16264234 21078662
20 31 6.914112 52 0.132964 51819282 22570057 29249224
21 31 5.546395 53 0.104649 37179375 16261191 20918183
22 31 5.845932 55 0.106290 43544057 19084885 24459171
23 31 5.224277 57 0.091654 38746012 16750285 21995726
24 31 6.001647 60 0.100027 45149642 19117593 26032048
25 31 6.101849 61 0.100030 44248436 18880482 25367953
26 31 5.998970 62 0.096758 43890443 18843365 25047077
27 31 5.877788 64 0.091840 43194007 18324826 24869180
28 31 12.359854 67 0.184475 94401098 39330370 55070727
29 31 6.256597 69 0.090675 46433508 19012622 27420885
30 31 6.482610 70 0.092609 48425800 19761856 28663943
31 31 6.401914 71 0.090168 48380034 19457016 28923017
123.561
