q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083239 1 0.083239 639938 639937 0
1 31 0.079769 1 0.079769 639938 639937 0
2 31 0.168685 2 0.084343 1280795 955869 324925
3 31 0.342638 4 0.085659 2565530 1591901 973628
4 31 0.528089 6 0.088015 3860651 2321584 1539066
5 31 0.729490 8 0.091186 5211016 3027830 2183185
6 31 0.908315 10 0.090831 6423867 3695388 2728478
7 31 1.224789 13 0.094215 8656377 4699762 3956614
8 31 1.471328 16 0.091958 10303953 5334914 4969038
9 31 1.779477 19 0.093657 12420335 6313740 6106594
10 31 2.071956 22 0.094180 14401141 7198553 7202587
11 31 2.399844 26 0.092302 16759283 7955076 8804206
12 31 2.794976 30 0.093166 19619532 9020893 10598638
13 31 3.112585 34 0.091547 21978047 9779640 12198406
14 31 3.460703 37 0.093533 24585708 10923875 13661832
15 31 3.611747 40 0.090294 25795206 11319317 14475888
16 31 4.033735 44 0.091676 29169639 12418902 16750736
17 31 4.478612 46 0.097361 32308007 14027254 18280752
18 31 6.477252 49 0.132189 48368303 20855645 27512657
19 31 4.732172 50 0.094643 34537418 15073677 19463740
20 31 5.608474 52 0.107855 41631769 18125294 23506474
21 31 4.813755 53 0.090826 35385044 15459889 19925154
22 31 5.439937 55 0.098908 40464120 17658668 22805451
23 31 5.543596 57 0.097256 41385888 17870829 23515058
24 31 6.766565 60 0.112776 51416340 21898086 29518253
25 31 5.821360 61 0.095432 42238740 18030994 24207745
26 31 5.686137 62 0.091712 41578008 17805784 23772223
27 31 6.015294 64 0.093989 44373336 18906183 25467152
28 31 12.344379 67 0.184244 94489800 39322835 55166964
29 31 6.329750 69 0.091736 47159523 19338083 27821439
30 31 6.222726 70 0.088896 46498034 18791391 27706642
31 31 6.214512 71 0.087528 47067144 18749159 28317984
121.296
