run: 75 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Sun Jan 24 22:15:23 2021 | q: 0/31 | q_time: 0.093483s | E: 1 | q_time/E: 0.093483s | shuffle time: 0.000000s
Sun Jan 24 22:15:23 2021 | q: 1/31 | q_time: 0.079916s | E: 1 | q_time/E: 0.079916s | shuffle time: 0.000229s
Sun Jan 24 22:15:23 2021 | q: 2/31 | q_time: 0.169116s | E: 2 | q_time/E: 0.084558s | shuffle time: 0.000244s
Sun Jan 24 22:15:23 2021 | q: 3/31 | q_time: 0.343694s | E: 4 | q_time/E: 0.085923s | shuffle time: 0.000240s
Sun Jan 24 22:15:24 2021 | q: 4/31 | q_time: 0.531707s | E: 6 | q_time/E: 0.088618s | shuffle time: 0.000245s
Sun Jan 24 22:15:25 2021 | q: 5/31 | q_time: 0.719742s | E: 8 | q_time/E: 0.089968s | shuffle time: 0.000247s
Sun Jan 24 22:15:25 2021 | q: 6/31 | q_time: 0.914103s | E: 10 | q_time/E: 0.091410s | shuffle time: 0.000247s
Sun Jan 24 22:15:27 2021 | q: 7/31 | q_time: 1.188741s | E: 13 | q_time/E: 0.091442s | shuffle time: 0.000244s
Sun Jan 24 22:15:28 2021 | q: 8/31 | q_time: 1.475060s | E: 16 | q_time/E: 0.092191s | shuffle time: 0.000249s
Sun Jan 24 22:15:30 2021 | q: 9/31 | q_time: 1.772207s | E: 19 | q_time/E: 0.093274s | shuffle time: 0.000251s
Sun Jan 24 22:15:32 2021 | q: 10/31 | q_time: 2.046496s | E: 22 | q_time/E: 0.093023s | shuffle time: 0.000254s
Sun Jan 24 22:15:34 2021 | q: 11/31 | q_time: 2.420949s | E: 26 | q_time/E: 0.093113s | shuffle time: 0.000253s
Sun Jan 24 22:15:37 2021 | q: 12/31 | q_time: 2.815382s | E: 30 | q_time/E: 0.093846s | shuffle time: 0.000254s
Sun Jan 24 22:15:41 2021 | q: 13/31 | q_time: 3.345051s | E: 34 | q_time/E: 0.098384s | shuffle time: 0.000254s
Sun Jan 24 22:15:44 2021 | q: 14/31 | q_time: 3.518202s | E: 37 | q_time/E: 0.095087s | shuffle time: 0.000297s
Sun Jan 24 22:15:48 2021 | q: 15/31 | q_time: 3.963662s | E: 40 | q_time/E: 0.099092s | shuffle time: 0.000254s
Sun Jan 24 22:15:53 2021 | q: 16/31 | q_time: 5.164352s | E: 44 | q_time/E: 0.117372s | shuffle time: 0.000254s
Sun Jan 24 22:15:58 2021 | q: 17/31 | q_time: 4.381840s | E: 46 | q_time/E: 0.095257s | shuffle time: 0.000255s
Sun Jan 24 22:16:03 2021 | q: 18/31 | q_time: 5.307129s | E: 49 | q_time/E: 0.108309s | shuffle time: 0.000255s
Sun Jan 24 22:16:08 2021 | q: 19/31 | q_time: 4.884630s | E: 50 | q_time/E: 0.097693s | shuffle time: 0.000257s
Sun Jan 24 22:16:14 2021 | q: 20/31 | q_time: 6.353147s | E: 52 | q_time/E: 0.122176s | shuffle time: 0.000256s
Sun Jan 24 22:16:19 2021 | q: 21/31 | q_time: 5.242562s | E: 53 | q_time/E: 0.098916s | shuffle time: 0.000257s
Sun Jan 24 22:16:25 2021 | q: 22/31 | q_time: 5.856878s | E: 55 | q_time/E: 0.106489s | shuffle time: 0.000258s
Sun Jan 24 22:16:30 2021 | q: 23/31 | q_time: 5.194195s | E: 57 | q_time/E: 0.091126s | shuffle time: 0.000257s
Sun Jan 24 22:16:36 2021 | q: 24/31 | q_time: 5.734363s | E: 60 | q_time/E: 0.095573s | shuffle time: 0.000257s
Sun Jan 24 22:16:42 2021 | q: 25/31 | q_time: 5.821479s | E: 61 | q_time/E: 0.095434s | shuffle time: 0.000257s
Sun Jan 24 22:16:48 2021 | q: 26/31 | q_time: 5.762606s | E: 62 | q_time/E: 0.092945s | shuffle time: 0.000257s
Sun Jan 24 22:16:54 2021 | q: 27/31 | q_time: 5.794380s | E: 64 | q_time/E: 0.090537s | shuffle time: 0.000254s
Sun Jan 24 22:17:03 2021 | q: 28/31 | q_time: 9.497781s | E: 67 | q_time/E: 0.141758s | shuffle time: 0.000253s
Sun Jan 24 22:17:09 2021 | q: 29/31 | q_time: 6.263801s | E: 69 | q_time/E: 0.090780s | shuffle time: 0.000253s
Sun Jan 24 22:17:16 2021 | q: 30/31 | q_time: 6.508611s | E: 70 | q_time/E: 0.092980s | shuffle time: 0.000249s
Sun Jan 24 22:17:22 2021 | q: 31/31 | q_time: 6.197458s | E: 71 | q_time/E: 0.087288s | shuffle time: 0.000247s
