run: 311 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 06:43:48 2021 | q: 0/31 | q_time: 0.086106s | E: 1 | q_time/E: 0.086106s | shuffle time: 0.000000s
Mon Jan 25 06:43:48 2021 | q: 1/31 | q_time: 0.082497s | E: 1 | q_time/E: 0.082497s | shuffle time: 0.000227s
Mon Jan 25 06:43:48 2021 | q: 2/31 | q_time: 0.175948s | E: 2 | q_time/E: 0.087974s | shuffle time: 0.000258s
Mon Jan 25 06:43:49 2021 | q: 3/31 | q_time: 0.354015s | E: 4 | q_time/E: 0.088504s | shuffle time: 0.000251s
Mon Jan 25 06:43:49 2021 | q: 4/31 | q_time: 0.543065s | E: 6 | q_time/E: 0.090511s | shuffle time: 0.000260s
Mon Jan 25 06:43:50 2021 | q: 5/31 | q_time: 0.745948s | E: 8 | q_time/E: 0.093243s | shuffle time: 0.000271s
Mon Jan 25 06:43:51 2021 | q: 6/31 | q_time: 0.942910s | E: 10 | q_time/E: 0.094291s | shuffle time: 0.000270s
Mon Jan 25 06:43:52 2021 | q: 7/31 | q_time: 1.245623s | E: 13 | q_time/E: 0.095817s | shuffle time: 0.000266s
Mon Jan 25 06:43:54 2021 | q: 8/31 | q_time: 1.539609s | E: 16 | q_time/E: 0.096226s | shuffle time: 0.000272s
Mon Jan 25 06:43:56 2021 | q: 9/31 | q_time: 1.895487s | E: 19 | q_time/E: 0.099762s | shuffle time: 0.000267s
Mon Jan 25 06:43:58 2021 | q: 10/31 | q_time: 2.170050s | E: 22 | q_time/E: 0.098639s | shuffle time: 0.000268s
Mon Jan 25 06:44:00 2021 | q: 11/31 | q_time: 2.553487s | E: 26 | q_time/E: 0.098211s | shuffle time: 0.000263s
Mon Jan 25 06:44:03 2021 | q: 12/31 | q_time: 2.928964s | E: 30 | q_time/E: 0.097632s | shuffle time: 0.000265s
Mon Jan 25 06:44:06 2021 | q: 13/31 | q_time: 3.281020s | E: 34 | q_time/E: 0.096501s | shuffle time: 0.000266s
Mon Jan 25 06:44:10 2021 | q: 14/31 | q_time: 3.532167s | E: 37 | q_time/E: 0.095464s | shuffle time: 0.000265s
Mon Jan 25 06:44:14 2021 | q: 15/31 | q_time: 3.894497s | E: 40 | q_time/E: 0.097362s | shuffle time: 0.000265s
Mon Jan 25 06:44:18 2021 | q: 16/31 | q_time: 4.550079s | E: 44 | q_time/E: 0.103411s | shuffle time: 0.000264s
Mon Jan 25 06:44:23 2021 | q: 17/31 | q_time: 4.271975s | E: 46 | q_time/E: 0.092869s | shuffle time: 0.000261s
Mon Jan 25 06:44:29 2021 | q: 18/31 | q_time: 5.868968s | E: 49 | q_time/E: 0.119775s | shuffle time: 0.000262s
Mon Jan 25 06:44:34 2021 | q: 19/31 | q_time: 5.631938s | E: 50 | q_time/E: 0.112639s | shuffle time: 0.000264s
Mon Jan 25 06:44:39 2021 | q: 20/31 | q_time: 4.899318s | E: 52 | q_time/E: 0.094218s | shuffle time: 0.000261s
Mon Jan 25 06:44:44 2021 | q: 21/31 | q_time: 4.793900s | E: 53 | q_time/E: 0.090451s | shuffle time: 0.000261s
Mon Jan 25 06:44:50 2021 | q: 22/31 | q_time: 5.803815s | E: 55 | q_time/E: 0.105524s | shuffle time: 0.000262s
Mon Jan 25 06:44:55 2021 | q: 23/31 | q_time: 5.241809s | E: 57 | q_time/E: 0.091962s | shuffle time: 0.000260s
Mon Jan 25 06:45:01 2021 | q: 24/31 | q_time: 6.030347s | E: 60 | q_time/E: 0.100506s | shuffle time: 0.000259s
Mon Jan 25 06:45:07 2021 | q: 25/31 | q_time: 5.918995s | E: 61 | q_time/E: 0.097033s | shuffle time: 0.000259s
Mon Jan 25 06:45:12 2021 | q: 26/31 | q_time: 5.597623s | E: 62 | q_time/E: 0.090284s | shuffle time: 0.000255s
Mon Jan 25 06:45:18 2021 | q: 27/31 | q_time: 5.778678s | E: 64 | q_time/E: 0.090292s | shuffle time: 0.000254s
Mon Jan 25 06:45:34 2021 | q: 28/31 | q_time: 15.651209s | E: 67 | q_time/E: 0.233600s | shuffle time: 0.000255s
Mon Jan 25 06:45:40 2021 | q: 29/31 | q_time: 6.201128s | E: 69 | q_time/E: 0.089871s | shuffle time: 0.000254s
Mon Jan 25 06:45:47 2021 | q: 30/31 | q_time: 6.479750s | E: 70 | q_time/E: 0.092568s | shuffle time: 0.000253s
Mon Jan 25 06:45:53 2021 | q: 31/31 | q_time: 6.347214s | E: 71 | q_time/E: 0.089397s | shuffle time: 0.000252s
