q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.100908 1 0.100908 639938 639937 0
1 31 0.093819 1 0.093819 639938 639937 0
2 31 0.194443 2 0.097222 1280476 955999 324476
3 31 0.385768 4 0.096442 2565839 1588788 977050
4 31 0.580201 6 0.096700 3921129 2379970 1541158
5 31 0.730693 8 0.091337 5148021 2992526 2155494
6 31 0.914768 10 0.091477 6478773 3743057 2735715
7 31 1.184670 13 0.091128 8354184 4515441 3838742
8 31 1.470173 16 0.091886 10297501 5350362 4947138
9 31 1.803418 19 0.094917 12624924 6409706 6215217
10 31 2.038927 22 0.092678 14187824 7048712 7139111
11 31 2.434132 26 0.093620 17051650 8117445 8934204
12 31 2.788189 30 0.092940 19596249 8974225 10622023
13 31 3.222503 34 0.094779 22487035 10027045 12459989
14 31 3.532672 37 0.095478 23866030 10548420 13317609
15 31 3.851360 40 0.096284 27666236 12137605 15528630
16 31 4.275812 44 0.097178 31048328 13290877 17757450
17 31 4.505551 46 0.097947 31379486 13600672 17778813
18 31 5.225253 49 0.106638 38450794 16524260 21926533
19 31 4.839405 50 0.096788 35396968 15458802 19938165
20 31 6.265661 52 0.120493 46841108 20461228 26379879
21 31 4.856242 53 0.091627 35739238 15631496 20107741
22 31 7.116204 55 0.129386 44313265 19333370 24979894
23 31 5.221809 57 0.091611 38851225 16820880 22030344
24 31 5.437666 60 0.090628 40812986 17194040 23618945
25 31 5.695758 61 0.093373 41312224 17555180 23757043
26 31 5.775799 62 0.093158 42307417 18109364 24198052
27 31 5.732889 64 0.089576 42178470 17874015 24304454
28 31 8.984970 67 0.134104 67981052 28110958 39870093
29 31 6.428772 69 0.093171 47814010 19604614 28209395
30 31 6.058211 70 0.086546 45221708 18235271 26986436
31 31 6.415992 71 0.090366 48676287 19549588 29126698
118.163
