run: 654 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 19:01:12 2021 | q: 0/31 | q_time: 0.083684s | E: 1 | q_time/E: 0.083684s | shuffle time: 0.000000s
Mon Jan 25 19:01:12 2021 | q: 1/31 | q_time: 0.080532s | E: 1 | q_time/E: 0.080532s | shuffle time: 0.000218s
Mon Jan 25 19:01:13 2021 | q: 2/31 | q_time: 0.195151s | E: 2 | q_time/E: 0.097575s | shuffle time: 0.000243s
Mon Jan 25 19:01:13 2021 | q: 3/31 | q_time: 0.413927s | E: 4 | q_time/E: 0.103482s | shuffle time: 0.000443s
Mon Jan 25 19:01:14 2021 | q: 4/31 | q_time: 0.605985s | E: 6 | q_time/E: 0.100998s | shuffle time: 0.000307s
Mon Jan 25 19:01:14 2021 | q: 5/31 | q_time: 0.794952s | E: 8 | q_time/E: 0.099369s | shuffle time: 0.000297s
Mon Jan 25 19:01:15 2021 | q: 6/31 | q_time: 0.943816s | E: 10 | q_time/E: 0.094382s | shuffle time: 0.000310s
Mon Jan 25 19:01:17 2021 | q: 7/31 | q_time: 1.195798s | E: 13 | q_time/E: 0.091984s | shuffle time: 0.000245s
Mon Jan 25 19:01:18 2021 | q: 8/31 | q_time: 1.482961s | E: 16 | q_time/E: 0.092685s | shuffle time: 0.000248s
Mon Jan 25 19:01:20 2021 | q: 9/31 | q_time: 1.829017s | E: 19 | q_time/E: 0.096264s | shuffle time: 0.000251s
Mon Jan 25 19:01:22 2021 | q: 10/31 | q_time: 2.058175s | E: 22 | q_time/E: 0.093553s | shuffle time: 0.000254s
Mon Jan 25 19:01:24 2021 | q: 11/31 | q_time: 2.439835s | E: 26 | q_time/E: 0.093840s | shuffle time: 0.000256s
Mon Jan 25 19:01:27 2021 | q: 12/31 | q_time: 2.856304s | E: 30 | q_time/E: 0.095210s | shuffle time: 0.000255s
Mon Jan 25 19:01:30 2021 | q: 13/31 | q_time: 3.136755s | E: 34 | q_time/E: 0.092257s | shuffle time: 0.000256s
Mon Jan 25 19:01:34 2021 | q: 14/31 | q_time: 3.479727s | E: 37 | q_time/E: 0.094047s | shuffle time: 0.000255s
Mon Jan 25 19:01:38 2021 | q: 15/31 | q_time: 3.702932s | E: 40 | q_time/E: 0.092573s | shuffle time: 0.000256s
Mon Jan 25 19:01:42 2021 | q: 16/31 | q_time: 4.316054s | E: 44 | q_time/E: 0.098092s | shuffle time: 0.000257s
Mon Jan 25 19:01:46 2021 | q: 17/31 | q_time: 4.513713s | E: 46 | q_time/E: 0.098124s | shuffle time: 0.000259s
Mon Jan 25 19:01:52 2021 | q: 18/31 | q_time: 6.018459s | E: 49 | q_time/E: 0.122826s | shuffle time: 0.000257s
Mon Jan 25 19:01:57 2021 | q: 19/31 | q_time: 4.956518s | E: 50 | q_time/E: 0.099130s | shuffle time: 0.000258s
Mon Jan 25 19:02:04 2021 | q: 20/31 | q_time: 6.831421s | E: 52 | q_time/E: 0.131373s | shuffle time: 0.000275s
Mon Jan 25 19:02:09 2021 | q: 21/31 | q_time: 4.827154s | E: 53 | q_time/E: 0.091078s | shuffle time: 0.000276s
Mon Jan 25 19:02:15 2021 | q: 22/31 | q_time: 5.787990s | E: 55 | q_time/E: 0.105236s | shuffle time: 0.000278s
Mon Jan 25 19:02:20 2021 | q: 23/31 | q_time: 5.552902s | E: 57 | q_time/E: 0.097419s | shuffle time: 0.000277s
Mon Jan 25 19:02:26 2021 | q: 24/31 | q_time: 5.882507s | E: 60 | q_time/E: 0.098042s | shuffle time: 0.000276s
Mon Jan 25 19:02:32 2021 | q: 25/31 | q_time: 5.781967s | E: 61 | q_time/E: 0.094786s | shuffle time: 0.000273s
Mon Jan 25 19:02:38 2021 | q: 26/31 | q_time: 5.601037s | E: 62 | q_time/E: 0.090339s | shuffle time: 0.000274s
Mon Jan 25 19:02:43 2021 | q: 27/31 | q_time: 5.879951s | E: 64 | q_time/E: 0.091874s | shuffle time: 0.000272s
Mon Jan 25 19:02:57 2021 | q: 28/31 | q_time: 13.381038s | E: 67 | q_time/E: 0.199717s | shuffle time: 0.000272s
Mon Jan 25 19:03:03 2021 | q: 29/31 | q_time: 6.265644s | E: 69 | q_time/E: 0.090806s | shuffle time: 0.000270s
Mon Jan 25 19:03:10 2021 | q: 30/31 | q_time: 6.609540s | E: 70 | q_time/E: 0.094422s | shuffle time: 0.000270s
Mon Jan 25 19:03:16 2021 | q: 31/31 | q_time: 6.518002s | E: 71 | q_time/E: 0.091803s | shuffle time: 0.000269s
