q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.186836 1 0.186836 639938 639937 0
1 31 0.139313 1 0.139313 639938 639937 0
2 31 0.273185 2 0.136593 1280719 956448 324270
3 31 0.486282 4 0.121570 2570047 1597080 972966
4 31 0.664982 6 0.110830 3859782 2327519 1532262
5 31 0.819550 8 0.102444 5178349 3010081 2168267
6 31 0.931876 10 0.093188 6418293 3692942 2725350
7 31 1.210679 13 0.093129 8513524 4611842 3901681
8 31 1.500550 16 0.093784 10504236 5470321 5033914
9 31 1.793067 19 0.094372 12478651 6340212 6138438
10 31 2.061862 22 0.093721 14298511 7123770 7174740
11 31 2.416856 26 0.092956 16800538 7959666 8840871
12 31 2.865114 30 0.095504 20098552 9258422 10840129
13 31 3.199539 34 0.094104 22534211 10104300 12429910
14 31 3.446957 37 0.093161 24378589 10834027 13544561
15 31 3.829804 40 0.095745 27350441 12068189 15282251
16 31 4.901103 44 0.111389 31977886 13713291 18264594
17 31 4.427046 46 0.096240 30538444 13247604 17290839
18 31 5.078206 49 0.103637 37193933 15886981 21306951
19 31 4.987073 50 0.099741 36404757 15988774 20415982
20 31 4.883479 52 0.093913 35760141 15549217 20210923
21 31 4.916436 53 0.092763 36055809 15759873 20295935
22 31 5.026386 55 0.091389 36992145 16176434 20815710
23 31 5.418090 57 0.095054 40213961 17385030 22828930
24 31 5.459789 60 0.090996 40765265 17252369 23512895
25 31 5.669194 61 0.092938 40881691 17331969 23549721
26 31 6.061840 62 0.097772 44301286 19046471 25254814
27 31 6.202834 64 0.096919 45631122 19324978 26306143
28 31 11.445942 67 0.170835 87067499 36224448 50843050
29 31 6.133975 69 0.088898 45408764 18527515 26881248
30 31 17.726157 70 0.253231 46704153 18891074 27813078
31 31 7.585794 71 0.106842 48861109 19596531 29264577
131.75
