run: 723 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 21:29:44 2021 | q: 0/31 | q_time: 0.124271s | E: 1 | q_time/E: 0.124271s | shuffle time: 0.000000s
Mon Jan 25 21:29:44 2021 | q: 1/31 | q_time: 0.109060s | E: 1 | q_time/E: 0.109060s | shuffle time: 0.000323s
Mon Jan 25 21:29:45 2021 | q: 2/31 | q_time: 0.197899s | E: 2 | q_time/E: 0.098949s | shuffle time: 0.000321s
Mon Jan 25 21:29:45 2021 | q: 3/31 | q_time: 0.383571s | E: 4 | q_time/E: 0.095893s | shuffle time: 0.000291s
Mon Jan 25 21:29:46 2021 | q: 4/31 | q_time: 0.579954s | E: 6 | q_time/E: 0.096659s | shuffle time: 0.000279s
Mon Jan 25 21:29:46 2021 | q: 5/31 | q_time: 0.749266s | E: 8 | q_time/E: 0.093658s | shuffle time: 0.000287s
Mon Jan 25 21:29:47 2021 | q: 6/31 | q_time: 0.909222s | E: 10 | q_time/E: 0.090922s | shuffle time: 0.000247s
Mon Jan 25 21:29:48 2021 | q: 7/31 | q_time: 1.187964s | E: 13 | q_time/E: 0.091382s | shuffle time: 0.000243s
Mon Jan 25 21:29:50 2021 | q: 8/31 | q_time: 1.488209s | E: 16 | q_time/E: 0.093013s | shuffle time: 0.000246s
Mon Jan 25 21:29:52 2021 | q: 9/31 | q_time: 1.751327s | E: 19 | q_time/E: 0.092175s | shuffle time: 0.000250s
Mon Jan 25 21:29:54 2021 | q: 10/31 | q_time: 2.048639s | E: 22 | q_time/E: 0.093120s | shuffle time: 0.000252s
Mon Jan 25 21:29:56 2021 | q: 11/31 | q_time: 2.395154s | E: 26 | q_time/E: 0.092121s | shuffle time: 0.000250s
Mon Jan 25 21:29:59 2021 | q: 12/31 | q_time: 2.791648s | E: 30 | q_time/E: 0.093055s | shuffle time: 0.000252s
Mon Jan 25 21:30:02 2021 | q: 13/31 | q_time: 3.185489s | E: 34 | q_time/E: 0.093691s | shuffle time: 0.000252s
Mon Jan 25 21:30:06 2021 | q: 14/31 | q_time: 3.483403s | E: 37 | q_time/E: 0.094146s | shuffle time: 0.000254s
Mon Jan 25 21:30:09 2021 | q: 15/31 | q_time: 3.805269s | E: 40 | q_time/E: 0.095132s | shuffle time: 0.000251s
Mon Jan 25 21:30:14 2021 | q: 16/31 | q_time: 4.819813s | E: 44 | q_time/E: 0.109541s | shuffle time: 0.000414s
Mon Jan 25 21:30:18 2021 | q: 17/31 | q_time: 4.229742s | E: 46 | q_time/E: 0.091951s | shuffle time: 0.000251s
Mon Jan 25 21:30:24 2021 | q: 18/31 | q_time: 5.688052s | E: 49 | q_time/E: 0.116083s | shuffle time: 0.000254s
Mon Jan 25 21:30:29 2021 | q: 19/31 | q_time: 4.685630s | E: 50 | q_time/E: 0.093713s | shuffle time: 0.000255s
Mon Jan 25 21:30:34 2021 | q: 20/31 | q_time: 5.283196s | E: 52 | q_time/E: 0.101600s | shuffle time: 0.000255s
Mon Jan 25 21:30:39 2021 | q: 21/31 | q_time: 4.871952s | E: 53 | q_time/E: 0.091924s | shuffle time: 0.000255s
Mon Jan 25 21:30:44 2021 | q: 22/31 | q_time: 5.249715s | E: 55 | q_time/E: 0.095449s | shuffle time: 0.000256s
Mon Jan 25 21:30:49 2021 | q: 23/31 | q_time: 5.096337s | E: 57 | q_time/E: 0.089409s | shuffle time: 0.000256s
Mon Jan 25 21:30:55 2021 | q: 24/31 | q_time: 6.092295s | E: 60 | q_time/E: 0.101538s | shuffle time: 0.000255s
Mon Jan 25 21:31:01 2021 | q: 25/31 | q_time: 5.885878s | E: 61 | q_time/E: 0.096490s | shuffle time: 0.000256s
Mon Jan 25 21:31:07 2021 | q: 26/31 | q_time: 5.826761s | E: 62 | q_time/E: 0.093980s | shuffle time: 0.000254s
Mon Jan 25 21:31:13 2021 | q: 27/31 | q_time: 5.931261s | E: 64 | q_time/E: 0.092676s | shuffle time: 0.000288s
Mon Jan 25 21:31:26 2021 | q: 28/31 | q_time: 12.530219s | E: 67 | q_time/E: 0.187018s | shuffle time: 0.000253s
Mon Jan 25 21:31:32 2021 | q: 29/31 | q_time: 6.197521s | E: 69 | q_time/E: 0.089819s | shuffle time: 0.000250s
Mon Jan 25 21:31:38 2021 | q: 30/31 | q_time: 6.644205s | E: 70 | q_time/E: 0.094917s | shuffle time: 0.000247s
Mon Jan 25 21:31:45 2021 | q: 31/31 | q_time: 6.189187s | E: 71 | q_time/E: 0.087172s | shuffle time: 0.000247s
