q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.211557 1 0.211557 639938 639937 0
1 31 0.206880 1 0.206880 639938 639937 0
2 31 0.380385 2 0.190192 1282395 958556 323838
3 31 0.705187 4 0.176297 2575247 1603892 971354
4 31 0.819134 6 0.136522 3856496 2329968 1526527
5 31 0.881260 8 0.110157 5133464 2984533 2148930
6 31 0.932876 10 0.093288 6431418 3712222 2719195
7 31 1.203898 13 0.092608 8440788 4585429 3855358
8 31 1.500210 16 0.093763 10483743 5467006 5016736
9 31 1.791667 19 0.094298 12457359 6340456 6116902
10 31 2.048775 22 0.093126 14184117 7036844 7147272
11 31 2.486943 26 0.095652 16794691 7961807 8832883
12 31 2.777519 30 0.092584 19459046 8899462 10559583
13 31 3.131969 34 0.092117 22091168 9835654 12255513
14 31 3.505647 37 0.094747 24876854 11036600 13840253
15 31 3.845348 40 0.096134 27513585 12158411 15355173
16 31 4.340182 44 0.098640 31468964 13455906 18013057
17 31 4.423860 46 0.096171 31814543 13733571 18080971
18 31 5.323922 49 0.108651 39178133 16736703 22441429
19 31 4.679206 50 0.093584 34035262 14831435 19203826
20 31 6.150157 52 0.118272 45808825 19935985 25872839
21 31 4.798373 53 0.090535 35184212 15428939 19755272
22 31 6.590814 55 0.119833 49470382 21694185 27776196
23 31 5.675780 57 0.099575 42321688 18303058 24018629
24 31 6.379284 60 0.106321 48235920 20353960 27881959
25 31 5.950511 61 0.097549 43132588 18432203 24700384
26 31 5.886849 62 0.094949 42768577 18346040 24422536
27 31 5.902300 64 0.092223 42881828 18113287 24768540
28 31 14.034983 67 0.209477 106394640 44339813 62054826
29 31 6.326508 69 0.091689 46454481 19096097 27358383
30 31 6.443348 70 0.092048 47609632 19402889 28206742
31 31 6.486303 71 0.091356 48544678 19481047 29063630
125.822
