q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.083687 1 0.083687 639938 639937 0
1 31 0.080592 1 0.080592 639938 639937 0
2 31 0.170493 2 0.085247 1280340 956955 323384
3 31 0.346645 4 0.086661 2566305 1597925 968379
4 31 0.532578 6 0.088763 3848891 2322537 1526353
5 31 0.730653 8 0.091332 5153668 2997878 2155789
6 31 0.917199 10 0.091720 6412832 3694052 2718779
7 31 1.202809 13 0.092524 8390150 4541136 3849013
8 31 1.501670 16 0.093854 10410026 5409100 5000925
9 31 1.799972 19 0.094735 12449431 6313892 6135538
10 31 2.088454 22 0.094930 14407950 7182938 7225011
11 31 2.444302 26 0.094012 16918337 8035576 8882760
12 31 2.808953 30 0.093632 19535455 8933325 10602129
13 31 3.147854 34 0.092584 22010862 9796529 12214332
14 31 3.513696 37 0.094965 24727747 10962728 13765018
15 31 3.717731 40 0.092943 26315641 11597693 14717947
16 31 4.081601 44 0.092764 29263356 12531979 16731376
17 31 4.395870 46 0.095562 31464311 13657876 17806434
18 31 5.471731 49 0.111668 40140811 17238089 22902721
19 31 4.670643 50 0.093413 33841938 14756386 19085551
20 31 6.232884 52 0.119863 46306841 20134520 26172320
21 31 4.756442 53 0.089744 34738707 15124700 19614006
22 31 4.974040 55 0.090437 36553362 15849271 20704090
23 31 5.737040 57 0.100650 42752693 18574240 24178452
24 31 6.549461 60 0.109158 49518076 20983271 28534804
25 31 5.606380 61 0.091908 40403928 17214820 23189107
26 31 5.819115 62 0.093857 42418524 18186874 24231649
27 31 5.714727 64 0.089293 41868135 17698282 24169852
28 31 11.985651 67 0.178890 91240866 37932927 53307938
29 31 6.049081 69 0.087668 44705057 18160933 26544123
30 31 6.273192 70 0.089617 46640062 18925639 27714422
31 31 6.586898 71 0.092773 49793792 19970982 29822809
119.992
