q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.085891 1 0.085891 639938 639937 0
1 31 0.080431 1 0.080431 639938 639937 0
2 31 0.170106 2 0.085053 1280581 957864 322716
3 31 0.347785 4 0.086946 2569458 1590114 979343
4 31 0.532416 6 0.088736 3853356 2320730 1532625
5 31 0.737420 8 0.092177 5206123 3033130 2172992
6 31 0.922862 10 0.092286 6451489 3719855 2731633
7 31 1.199706 13 0.092285 8376355 4514431 3861923
8 31 1.492256 16 0.093266 10367957 5390838 4977118
9 31 1.771298 19 0.093226 12232596 6183226 6049369
10 31 2.078145 22 0.094461 14331097 7144297 7186799
11 31 2.447323 26 0.094128 16910197 8041030 8869166
12 31 2.847338 30 0.094911 19826509 9123772 10702736
13 31 3.297872 34 0.096996 23147690 10372057 12775632
14 31 3.560925 37 0.096241 25083615 11189475 13894139
15 31 3.927023 40 0.098176 27954462 12352061 15602400
16 31 4.201700 44 0.095493 30117034 12905077 17211956
17 31 4.392922 46 0.095498 31285674 13535975 17749698
18 31 5.008036 49 0.102205 36362427 15497629 20864797
19 31 4.671830 50 0.093437 33665361 14649099 19016261
20 31 6.347286 52 0.122063 46948420 20394176 26554243
21 31 5.243396 53 0.098932 38318676 16799327 21519348
22 31 5.827359 55 0.105952 43021162 18699795 24321366
23 31 5.127510 57 0.089956 37595577 16165475 21430101
24 31 5.723816 60 0.095397 42535957 17901081 24634875
25 31 5.736491 61 0.094041 41063073 17495346 23567726
26 31 6.103981 62 0.098451 44237025 18952437 25284587
27 31 6.172860 64 0.096451 45022031 19073409 25948621
28 31 13.152611 67 0.196308 99681216 41483574 58197641
29 31 6.291597 69 0.091183 46259104 18866631 27392472
30 31 6.177417 70 0.088249 45579031 18344117 27234913
31 31 6.588403 71 0.092794 49392756 19841773 29550982
122.266
