run: 986 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 06:45:10 2021 | q: 0/31 | q_time: 0.234128s | E: 1 | q_time/E: 0.234128s | shuffle time: 0.000000s
Tue Jan 26 06:45:11 2021 | q: 1/31 | q_time: 0.252532s | E: 1 | q_time/E: 0.252532s | shuffle time: 0.000681s
Tue Jan 26 06:45:11 2021 | q: 2/31 | q_time: 0.683835s | E: 2 | q_time/E: 0.341917s | shuffle time: 0.000891s
Tue Jan 26 06:45:13 2021 | q: 3/31 | q_time: 1.325895s | E: 4 | q_time/E: 0.331474s | shuffle time: 0.001092s
Tue Jan 26 06:45:14 2021 | q: 4/31 | q_time: 1.568730s | E: 6 | q_time/E: 0.261455s | shuffle time: 0.000881s
Tue Jan 26 06:45:16 2021 | q: 5/31 | q_time: 1.526912s | E: 8 | q_time/E: 0.190864s | shuffle time: 0.000636s
Tue Jan 26 06:45:17 2021 | q: 6/31 | q_time: 1.467006s | E: 10 | q_time/E: 0.146701s | shuffle time: 0.000476s
Tue Jan 26 06:45:19 2021 | q: 7/31 | q_time: 1.470473s | E: 13 | q_time/E: 0.113113s | shuffle time: 0.000351s
Tue Jan 26 06:45:20 2021 | q: 8/31 | q_time: 1.524144s | E: 16 | q_time/E: 0.095259s | shuffle time: 0.000278s
Tue Jan 26 06:45:22 2021 | q: 9/31 | q_time: 1.768638s | E: 19 | q_time/E: 0.093086s | shuffle time: 0.000249s
Tue Jan 26 06:45:24 2021 | q: 10/31 | q_time: 2.053552s | E: 22 | q_time/E: 0.093343s | shuffle time: 0.000253s
Tue Jan 26 06:45:26 2021 | q: 11/31 | q_time: 2.418815s | E: 26 | q_time/E: 0.093031s | shuffle time: 0.000252s
Tue Jan 26 06:45:29 2021 | q: 12/31 | q_time: 2.849267s | E: 30 | q_time/E: 0.094976s | shuffle time: 0.000254s
Tue Jan 26 06:45:32 2021 | q: 13/31 | q_time: 3.154555s | E: 34 | q_time/E: 0.092781s | shuffle time: 0.000257s
Tue Jan 26 06:45:36 2021 | q: 14/31 | q_time: 3.501649s | E: 37 | q_time/E: 0.094639s | shuffle time: 0.000255s
Tue Jan 26 06:45:40 2021 | q: 15/31 | q_time: 3.732773s | E: 40 | q_time/E: 0.093319s | shuffle time: 0.000253s
Tue Jan 26 06:45:44 2021 | q: 16/31 | q_time: 4.285468s | E: 44 | q_time/E: 0.097397s | shuffle time: 0.000253s
Tue Jan 26 06:45:48 2021 | q: 17/31 | q_time: 4.284545s | E: 46 | q_time/E: 0.093142s | shuffle time: 0.000255s
Tue Jan 26 06:45:54 2021 | q: 18/31 | q_time: 5.970957s | E: 49 | q_time/E: 0.121856s | shuffle time: 0.000255s
Tue Jan 26 06:45:59 2021 | q: 19/31 | q_time: 5.193072s | E: 50 | q_time/E: 0.103861s | shuffle time: 0.000255s
Tue Jan 26 06:46:05 2021 | q: 20/31 | q_time: 5.784084s | E: 52 | q_time/E: 0.111232s | shuffle time: 0.000255s
Tue Jan 26 06:46:10 2021 | q: 21/31 | q_time: 5.329265s | E: 53 | q_time/E: 0.100552s | shuffle time: 0.000257s
Tue Jan 26 06:46:16 2021 | q: 22/31 | q_time: 5.975293s | E: 55 | q_time/E: 0.108642s | shuffle time: 0.000258s
Tue Jan 26 06:46:22 2021 | q: 23/31 | q_time: 5.768566s | E: 57 | q_time/E: 0.101203s | shuffle time: 0.000258s
Tue Jan 26 06:46:28 2021 | q: 24/31 | q_time: 6.295059s | E: 60 | q_time/E: 0.104918s | shuffle time: 0.000257s
Tue Jan 26 06:46:34 2021 | q: 25/31 | q_time: 5.769677s | E: 61 | q_time/E: 0.094585s | shuffle time: 0.000257s
Tue Jan 26 06:46:40 2021 | q: 26/31 | q_time: 5.830766s | E: 62 | q_time/E: 0.094045s | shuffle time: 0.000254s
Tue Jan 26 06:46:46 2021 | q: 27/31 | q_time: 5.860546s | E: 64 | q_time/E: 0.091571s | shuffle time: 0.000253s
Tue Jan 26 06:46:57 2021 | q: 28/31 | q_time: 11.151568s | E: 67 | q_time/E: 0.166441s | shuffle time: 0.000253s
Tue Jan 26 06:47:03 2021 | q: 29/31 | q_time: 6.265652s | E: 69 | q_time/E: 0.090807s | shuffle time: 0.000252s
Tue Jan 26 06:47:10 2021 | q: 30/31 | q_time: 6.591510s | E: 70 | q_time/E: 0.094164s | shuffle time: 0.000252s
Tue Jan 26 06:47:17 2021 | q: 31/31 | q_time: 7.019727s | E: 71 | q_time/E: 0.098869s | shuffle time: 0.000250s
