run: 795 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 00:02:36 2021 | q: 0/31 | q_time: 0.081745s | E: 1 | q_time/E: 0.081745s | shuffle time: 0.000000s
Tue Jan 26 00:02:36 2021 | q: 1/31 | q_time: 0.080250s | E: 1 | q_time/E: 0.080250s | shuffle time: 0.000218s
Tue Jan 26 00:02:36 2021 | q: 2/31 | q_time: 0.169594s | E: 2 | q_time/E: 0.084797s | shuffle time: 0.000241s
Tue Jan 26 00:02:37 2021 | q: 3/31 | q_time: 0.348316s | E: 4 | q_time/E: 0.087079s | shuffle time: 0.000235s
Tue Jan 26 00:02:37 2021 | q: 4/31 | q_time: 0.532896s | E: 6 | q_time/E: 0.088816s | shuffle time: 0.000243s
Tue Jan 26 00:02:38 2021 | q: 5/31 | q_time: 0.723644s | E: 8 | q_time/E: 0.090455s | shuffle time: 0.000248s
Tue Jan 26 00:02:39 2021 | q: 6/31 | q_time: 0.915684s | E: 10 | q_time/E: 0.091568s | shuffle time: 0.000247s
Tue Jan 26 00:02:40 2021 | q: 7/31 | q_time: 1.193736s | E: 13 | q_time/E: 0.091826s | shuffle time: 0.000245s
Tue Jan 26 00:02:41 2021 | q: 8/31 | q_time: 1.577881s | E: 16 | q_time/E: 0.098618s | shuffle time: 0.000250s
Tue Jan 26 00:02:43 2021 | q: 9/31 | q_time: 1.781997s | E: 19 | q_time/E: 0.093789s | shuffle time: 0.000250s
Tue Jan 26 00:02:45 2021 | q: 10/31 | q_time: 2.057110s | E: 22 | q_time/E: 0.093505s | shuffle time: 0.000255s
Tue Jan 26 00:02:48 2021 | q: 11/31 | q_time: 2.418677s | E: 26 | q_time/E: 0.093026s | shuffle time: 0.000256s
Tue Jan 26 00:02:51 2021 | q: 12/31 | q_time: 2.889927s | E: 30 | q_time/E: 0.096331s | shuffle time: 0.000254s
Tue Jan 26 00:02:54 2021 | q: 13/31 | q_time: 3.213164s | E: 34 | q_time/E: 0.094505s | shuffle time: 0.000257s
Tue Jan 26 00:02:57 2021 | q: 14/31 | q_time: 3.640163s | E: 37 | q_time/E: 0.098383s | shuffle time: 0.000256s
Tue Jan 26 00:03:01 2021 | q: 15/31 | q_time: 3.901885s | E: 40 | q_time/E: 0.097547s | shuffle time: 0.000255s
Tue Jan 26 00:03:06 2021 | q: 16/31 | q_time: 4.345105s | E: 44 | q_time/E: 0.098752s | shuffle time: 0.000253s
Tue Jan 26 00:03:10 2021 | q: 17/31 | q_time: 4.539039s | E: 46 | q_time/E: 0.098675s | shuffle time: 0.000256s
Tue Jan 26 00:03:16 2021 | q: 18/31 | q_time: 5.480870s | E: 49 | q_time/E: 0.111854s | shuffle time: 0.000261s
Tue Jan 26 00:03:20 2021 | q: 19/31 | q_time: 4.656506s | E: 50 | q_time/E: 0.093130s | shuffle time: 0.000256s
Tue Jan 26 00:03:26 2021 | q: 20/31 | q_time: 5.347170s | E: 52 | q_time/E: 0.102830s | shuffle time: 0.000257s
Tue Jan 26 00:03:31 2021 | q: 21/31 | q_time: 4.949232s | E: 53 | q_time/E: 0.093382s | shuffle time: 0.000259s
Tue Jan 26 00:03:36 2021 | q: 22/31 | q_time: 4.886922s | E: 55 | q_time/E: 0.088853s | shuffle time: 0.000259s
Tue Jan 26 00:03:41 2021 | q: 23/31 | q_time: 5.306431s | E: 57 | q_time/E: 0.093095s | shuffle time: 0.000258s
Tue Jan 26 00:03:46 2021 | q: 24/31 | q_time: 5.574818s | E: 60 | q_time/E: 0.092914s | shuffle time: 0.000258s
Tue Jan 26 00:03:53 2021 | q: 25/31 | q_time: 6.119370s | E: 61 | q_time/E: 0.100318s | shuffle time: 0.000260s
Tue Jan 26 00:03:59 2021 | q: 26/31 | q_time: 5.966136s | E: 62 | q_time/E: 0.096228s | shuffle time: 0.000257s
Tue Jan 26 00:04:05 2021 | q: 27/31 | q_time: 6.126877s | E: 64 | q_time/E: 0.095732s | shuffle time: 0.000255s
Tue Jan 26 00:04:15 2021 | q: 28/31 | q_time: 10.107698s | E: 67 | q_time/E: 0.150861s | shuffle time: 0.000254s
Tue Jan 26 00:04:21 2021 | q: 29/31 | q_time: 6.074507s | E: 69 | q_time/E: 0.088036s | shuffle time: 0.000255s
Tue Jan 26 00:04:28 2021 | q: 30/31 | q_time: 6.723006s | E: 70 | q_time/E: 0.096043s | shuffle time: 0.000251s
Tue Jan 26 00:04:34 2021 | q: 31/31 | q_time: 6.247240s | E: 71 | q_time/E: 0.087989s | shuffle time: 0.000249s
