run: 926 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Tue Jan 26 04:38:59 2021 | q: 0/31 | q_time: 0.084677s | E: 1 | q_time/E: 0.084677s | shuffle time: 0.000000s
Tue Jan 26 04:38:59 2021 | q: 1/31 | q_time: 0.079963s | E: 1 | q_time/E: 0.079963s | shuffle time: 0.000217s
Tue Jan 26 04:38:59 2021 | q: 2/31 | q_time: 0.168977s | E: 2 | q_time/E: 0.084488s | shuffle time: 0.000241s
Tue Jan 26 04:38:59 2021 | q: 3/31 | q_time: 0.346057s | E: 4 | q_time/E: 0.086514s | shuffle time: 0.000233s
Tue Jan 26 04:39:00 2021 | q: 4/31 | q_time: 0.528724s | E: 6 | q_time/E: 0.088121s | shuffle time: 0.000247s
Tue Jan 26 04:39:01 2021 | q: 5/31 | q_time: 0.721098s | E: 8 | q_time/E: 0.090137s | shuffle time: 0.000249s
Tue Jan 26 04:39:02 2021 | q: 6/31 | q_time: 0.912014s | E: 10 | q_time/E: 0.091201s | shuffle time: 0.000246s
Tue Jan 26 04:39:07 2021 | q: 7/31 | q_time: 5.381218s | E: 13 | q_time/E: 0.413940s | shuffle time: 0.000246s
Tue Jan 26 04:39:11 2021 | q: 8/31 | q_time: 4.413143s | E: 16 | q_time/E: 0.275821s | shuffle time: 0.001301s
Tue Jan 26 04:39:14 2021 | q: 9/31 | q_time: 2.856826s | E: 19 | q_time/E: 0.150359s | shuffle time: 0.000527s
Tue Jan 26 04:39:16 2021 | q: 10/31 | q_time: 2.191379s | E: 22 | q_time/E: 0.099608s | shuffle time: 0.000304s
Tue Jan 26 04:39:19 2021 | q: 11/31 | q_time: 2.398995s | E: 26 | q_time/E: 0.092269s | shuffle time: 0.000254s
Tue Jan 26 04:39:22 2021 | q: 12/31 | q_time: 2.786139s | E: 30 | q_time/E: 0.092871s | shuffle time: 0.000254s
Tue Jan 26 04:39:25 2021 | q: 13/31 | q_time: 3.179964s | E: 34 | q_time/E: 0.093528s | shuffle time: 0.000255s
Tue Jan 26 04:39:28 2021 | q: 14/31 | q_time: 3.448863s | E: 37 | q_time/E: 0.093213s | shuffle time: 0.000255s
Tue Jan 26 04:39:32 2021 | q: 15/31 | q_time: 3.672569s | E: 40 | q_time/E: 0.091814s | shuffle time: 0.000253s
Tue Jan 26 04:39:36 2021 | q: 16/31 | q_time: 4.034961s | E: 44 | q_time/E: 0.091704s | shuffle time: 0.000253s
Tue Jan 26 04:39:40 2021 | q: 17/31 | q_time: 4.439383s | E: 46 | q_time/E: 0.096508s | shuffle time: 0.000256s
Tue Jan 26 04:39:47 2021 | q: 18/31 | q_time: 6.227683s | E: 49 | q_time/E: 0.127096s | shuffle time: 0.000256s
Tue Jan 26 04:39:52 2021 | q: 19/31 | q_time: 5.141061s | E: 50 | q_time/E: 0.102821s | shuffle time: 0.000256s
Tue Jan 26 04:39:58 2021 | q: 20/31 | q_time: 6.347763s | E: 52 | q_time/E: 0.122072s | shuffle time: 0.000257s
Tue Jan 26 04:40:03 2021 | q: 21/31 | q_time: 5.271710s | E: 53 | q_time/E: 0.099466s | shuffle time: 0.000256s
Tue Jan 26 04:40:14 2021 | q: 22/31 | q_time: 10.438562s | E: 55 | q_time/E: 0.189792s | shuffle time: 0.000932s
Tue Jan 26 04:40:19 2021 | q: 23/31 | q_time: 4.994816s | E: 57 | q_time/E: 0.087628s | shuffle time: 0.000256s
Tue Jan 26 04:40:25 2021 | q: 24/31 | q_time: 6.142195s | E: 60 | q_time/E: 0.102370s | shuffle time: 0.000257s
Tue Jan 26 04:40:31 2021 | q: 25/31 | q_time: 6.195055s | E: 61 | q_time/E: 0.101558s | shuffle time: 0.000256s
Tue Jan 26 04:40:37 2021 | q: 26/31 | q_time: 5.601027s | E: 62 | q_time/E: 0.090339s | shuffle time: 0.000254s
Tue Jan 26 04:40:43 2021 | q: 27/31 | q_time: 5.856628s | E: 64 | q_time/E: 0.091510s | shuffle time: 0.000252s
Tue Jan 26 04:40:57 2021 | q: 28/31 | q_time: 14.353424s | E: 67 | q_time/E: 0.214230s | shuffle time: 0.000251s
Tue Jan 26 04:41:03 2021 | q: 29/31 | q_time: 6.584438s | E: 69 | q_time/E: 0.095427s | shuffle time: 0.000251s
Tue Jan 26 04:41:10 2021 | q: 30/31 | q_time: 6.451576s | E: 70 | q_time/E: 0.092165s | shuffle time: 0.000249s
Tue Jan 26 04:41:16 2021 | q: 31/31 | q_time: 6.567344s | E: 71 | q_time/E: 0.092498s | shuffle time: 0.000248s
