run: 590 | L: 4 | REP: 10000 | skip: 64 | Dim: 3 | LATTICE: Hex
Mon Jan 25 16:46:08 2021 | q: 0/31 | q_time: 0.083476s | E: 1 | q_time/E: 0.083476s | shuffle time: 0.000000s
Mon Jan 25 16:46:08 2021 | q: 1/31 | q_time: 0.080248s | E: 1 | q_time/E: 0.080248s | shuffle time: 0.000214s
Mon Jan 25 16:46:08 2021 | q: 2/31 | q_time: 0.169917s | E: 2 | q_time/E: 0.084958s | shuffle time: 0.000240s
Mon Jan 25 16:46:08 2021 | q: 3/31 | q_time: 0.345115s | E: 4 | q_time/E: 0.086279s | shuffle time: 0.000233s
Mon Jan 25 16:46:09 2021 | q: 4/31 | q_time: 0.534179s | E: 6 | q_time/E: 0.089030s | shuffle time: 0.000242s
Mon Jan 25 16:46:09 2021 | q: 5/31 | q_time: 0.728877s | E: 8 | q_time/E: 0.091110s | shuffle time: 0.000246s
Mon Jan 25 16:46:10 2021 | q: 6/31 | q_time: 0.915416s | E: 10 | q_time/E: 0.091542s | shuffle time: 0.000248s
Mon Jan 25 16:46:12 2021 | q: 7/31 | q_time: 1.198051s | E: 13 | q_time/E: 0.092158s | shuffle time: 0.000246s
Mon Jan 25 16:46:13 2021 | q: 8/31 | q_time: 1.502734s | E: 16 | q_time/E: 0.093921s | shuffle time: 0.000248s
Mon Jan 25 16:46:15 2021 | q: 9/31 | q_time: 1.833738s | E: 19 | q_time/E: 0.096513s | shuffle time: 0.000250s
Mon Jan 25 16:46:17 2021 | q: 10/31 | q_time: 2.050880s | E: 22 | q_time/E: 0.093222s | shuffle time: 0.000252s
Mon Jan 25 16:46:19 2021 | q: 11/31 | q_time: 2.481798s | E: 26 | q_time/E: 0.095454s | shuffle time: 0.000253s
Mon Jan 25 16:46:22 2021 | q: 12/31 | q_time: 2.819043s | E: 30 | q_time/E: 0.093968s | shuffle time: 0.000253s
Mon Jan 25 16:46:26 2021 | q: 13/31 | q_time: 3.361508s | E: 34 | q_time/E: 0.098868s | shuffle time: 0.000255s
Mon Jan 25 16:46:29 2021 | q: 14/31 | q_time: 3.458946s | E: 37 | q_time/E: 0.093485s | shuffle time: 0.000254s
Mon Jan 25 16:46:33 2021 | q: 15/31 | q_time: 3.723268s | E: 40 | q_time/E: 0.093082s | shuffle time: 0.000288s
Mon Jan 25 16:46:37 2021 | q: 16/31 | q_time: 4.524327s | E: 44 | q_time/E: 0.102826s | shuffle time: 0.000253s
Mon Jan 25 16:46:42 2021 | q: 17/31 | q_time: 4.514518s | E: 46 | q_time/E: 0.098142s | shuffle time: 0.000256s
Mon Jan 25 16:46:49 2021 | q: 18/31 | q_time: 6.988999s | E: 49 | q_time/E: 0.142633s | shuffle time: 0.000256s
Mon Jan 25 16:46:54 2021 | q: 19/31 | q_time: 4.792345s | E: 50 | q_time/E: 0.095847s | shuffle time: 0.000257s
Mon Jan 25 16:46:59 2021 | q: 20/31 | q_time: 5.741317s | E: 52 | q_time/E: 0.110410s | shuffle time: 0.000258s
Mon Jan 25 16:47:05 2021 | q: 21/31 | q_time: 5.179385s | E: 53 | q_time/E: 0.097724s | shuffle time: 0.000259s
Mon Jan 25 16:47:10 2021 | q: 22/31 | q_time: 5.015577s | E: 55 | q_time/E: 0.091192s | shuffle time: 0.000261s
Mon Jan 25 16:47:15 2021 | q: 23/31 | q_time: 5.189096s | E: 57 | q_time/E: 0.091037s | shuffle time: 0.000260s
Mon Jan 25 16:47:22 2021 | q: 24/31 | q_time: 7.234074s | E: 60 | q_time/E: 0.120568s | shuffle time: 0.000258s
Mon Jan 25 16:47:29 2021 | q: 25/31 | q_time: 6.564762s | E: 61 | q_time/E: 0.107619s | shuffle time: 0.000260s
Mon Jan 25 16:47:37 2021 | q: 26/31 | q_time: 8.010462s | E: 62 | q_time/E: 0.129201s | shuffle time: 0.000779s
Mon Jan 25 16:47:42 2021 | q: 27/31 | q_time: 5.683659s | E: 64 | q_time/E: 0.088807s | shuffle time: 0.000256s
Mon Jan 25 16:47:56 2021 | q: 28/31 | q_time: 13.264655s | E: 67 | q_time/E: 0.197980s | shuffle time: 0.000254s
Mon Jan 25 16:48:02 2021 | q: 29/31 | q_time: 6.309631s | E: 69 | q_time/E: 0.091444s | shuffle time: 0.000255s
Mon Jan 25 16:48:10 2021 | q: 30/31 | q_time: 7.977445s | E: 70 | q_time/E: 0.113963s | shuffle time: 0.000251s
Mon Jan 25 16:48:16 2021 | q: 31/31 | q_time: 6.538566s | E: 71 | q_time/E: 0.092092s | shuffle time: 0.000287s
