q q_max q_time hits q_time/hits k accept_counter reject_counter
0 31 0.082803 1 0.082803 639938 639937 0
1 31 0.080021 1 0.080021 639938 639937 0
2 31 0.169469 2 0.084734 1280491 957083 323407
3 31 0.346069 4 0.086517 2564906 1589158 975747
4 31 0.533873 6 0.088979 3851258 2319117 1532140
5 31 0.727378 8 0.090922 5130278 2976024 2154253
6 31 0.931782 10 0.093178 6450593 3731534 2719058
7 31 1.211176 13 0.093167 8411368 4552030 3859337
8 31 1.550442 16 0.096903 10735453 5605456 5129996
9 31 1.785302 19 0.093963 12231749 6179767 6051981
10 31 2.090659 22 0.095030 14251947 7096558 7155388
11 31 2.512839 26 0.096648 17240964 8254865 8986098
12 31 2.862795 30 0.095426 19716210 9057841 10658368
13 31 3.209865 34 0.094408 22239923 9876101 12363821
14 31 3.431992 37 0.092757 23845978 10532424 13313553
15 31 3.785051 40 0.094626 26538178 11679762 14858415
16 31 4.411594 44 0.100264 31473511 13490064 17983446
17 31 4.602810 46 0.100061 32524550 14122018 18402531
18 31 6.306936 49 0.128713 45981856 19801076 26180779
19 31 4.628475 50 0.092569 32999787 14340328 18659458
20 31 6.592103 52 0.126771 48319680 20988046 27331633
21 31 4.984652 53 0.094050 35922502 15691455 20231046
22 31 5.997481 55 0.109045 43861535 19223772 24637762
23 31 14.316560 57 0.251168 41257569 17946479 23311089
24 31 5.990253 60 0.099838 43782546 18568231 25214314
25 31 5.893049 61 0.096607 41918482 17855405 24063076
26 31 5.887890 62 0.094966 42017644 17990404 24027239
27 31 6.093578 64 0.095212 44030507 18615868 25414638
28 31 10.698142 67 0.159674 79708857 33140525 46568331
29 31 6.428536 69 0.093167 46911764 19247091 27664672
30 31 6.616588 70 0.094523 48633901 19718961 28914939
31 31 6.584314 71 0.092737 48934091 19656763 29277327
131.345
