L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:51 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005364s
Sat May 29 14:05:51 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005442s
Sat May 29 14:05:51 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005688s
Sat May 29 14:05:51 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005834s
Sat May 29 14:05:51 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005928s
Sat May 29 14:05:51 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005865s
Sat May 29 14:05:51 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005844s
Sat May 29 14:05:51 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005778s
Sat May 29 14:05:51 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005744s
Sat May 29 14:05:51 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005742s
Sat May 29 14:05:51 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.011528s
Sat May 29 14:05:51 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.017256s
Sat May 29 14:05:51 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 20000 | flat time: 0.011432s
Sat May 29 14:05:51 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 50000 | flat time: 0.028711s
Sat May 29 14:05:51 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 20000 | flat time: 0.011689s
Sat May 29 14:05:51 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 60000 | flat time: 0.034620s
Sat May 29 14:05:51 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 80000 | flat time: 0.046146s
Sat May 29 14:05:51 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 30000 | flat time: 0.017265s
Sat May 29 14:05:51 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 50000 | flat time: 0.028888s
Sat May 29 14:05:52 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 40000 | flat time: 0.022985s
Sat May 29 14:05:52 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 30000 | flat time: 0.017294s
Sat May 29 14:05:52 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 30000 | flat time: 0.017536s
Sat May 29 14:05:52 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 30000 | flat time: 0.017309s
Sat May 29 14:05:52 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 20000 | flat time: 0.011512s
Sat May 29 14:05:52 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 80000 | flat time: 0.046162s
Sat May 29 14:05:52 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 10000 | flat time: 0.005736s
Sat May 29 14:05:52 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 30000 | flat time: 0.017223s
Sat May 29 14:05:52 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 30000 | flat time: 0.017371s
Sat May 29 14:05:52 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 30000 | flat time: 0.017266s
Sat May 29 14:05:52 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 30000 | flat time: 0.017207s
