L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:49 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005371s
Sat May 29 14:05:49 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005515s
Sat May 29 14:05:49 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005832s
Sat May 29 14:05:49 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005972s
Sat May 29 14:05:49 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005988s
Sat May 29 14:05:49 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.006029s
Sat May 29 14:05:49 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005952s
Sat May 29 14:05:49 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.006164s
Sat May 29 14:05:49 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005842s
Sat May 29 14:05:49 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005807s
Sat May 29 14:05:49 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 10000 | flat time: 0.005783s
Sat May 29 14:05:49 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.017426s
Sat May 29 14:05:49 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 20000 | flat time: 0.011704s
Sat May 29 14:05:49 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 20000 | flat time: 0.011649s
Sat May 29 14:05:50 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 30000 | flat time: 0.017443s
Sat May 29 14:05:50 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 20000 | flat time: 0.011602s
Sat May 29 14:05:50 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 40000 | flat time: 0.023294s
Sat May 29 14:05:50 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 50000 | flat time: 0.029073s
Sat May 29 14:05:50 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 50000 | flat time: 0.029248s
Sat May 29 14:05:50 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 30000 | flat time: 0.017490s
Sat May 29 14:05:50 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 30000 | flat time: 0.017387s
Sat May 29 14:05:50 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 30000 | flat time: 0.017258s
Sat May 29 14:05:50 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 20000 | flat time: 0.011465s
Sat May 29 14:05:50 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 20000 | flat time: 0.011470s
Sat May 29 14:05:50 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 80000 | flat time: 0.046064s
Sat May 29 14:05:50 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 40000 | flat time: 0.023168s
Sat May 29 14:05:50 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 20000 | flat time: 0.011760s
Sat May 29 14:05:50 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 10000 | flat time: 0.005912s
Sat May 29 14:05:50 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 30000 | flat time: 0.017481s
Sat May 29 14:05:50 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 80000 | flat time: 0.046932s
