L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:26 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005241s
Sat May 29 14:05:26 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005314s
Sat May 29 14:05:26 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005567s
Sat May 29 14:05:26 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005716s
Sat May 29 14:05:26 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005752s
Sat May 29 14:05:26 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005658s
Sat May 29 14:05:26 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005656s
Sat May 29 14:05:26 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005646s
Sat May 29 14:05:26 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005584s
Sat May 29 14:05:26 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005564s
Sat May 29 14:05:26 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 10000 | flat time: 0.005573s
Sat May 29 14:05:26 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.016748s
Sat May 29 14:05:26 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 30000 | flat time: 0.016922s
Sat May 29 14:05:26 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 20000 | flat time: 0.011406s
Sat May 29 14:05:26 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 40000 | flat time: 0.023136s
Sat May 29 14:05:26 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 30000 | flat time: 0.017207s
Sat May 29 14:05:26 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 100000 | flat time: 0.087363s
Sat May 29 14:05:26 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 40000 | flat time: 0.023090s
Sat May 29 14:05:26 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 50000 | flat time: 0.028352s
Sat May 29 14:05:26 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 20000 | flat time: 0.011327s
Sat May 29 14:05:26 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 40000 | flat time: 0.022688s
Sat May 29 14:05:26 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 40000 | flat time: 0.022634s
Sat May 29 14:05:26 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 30000 | flat time: 0.017079s
Sat May 29 14:05:26 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 100000 | flat time: 0.056758s
Sat May 29 14:05:26 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 20000 | flat time: 0.011336s
Sat May 29 14:05:26 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 20000 | flat time: 0.011317s
Sat May 29 14:05:26 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 60000 | flat time: 0.034013s
Sat May 29 14:05:26 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 30000 | flat time: 0.016941s
Sat May 29 14:05:26 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 30000 | flat time: 0.016978s
Sat May 29 14:05:26 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 40000 | flat time: 0.022623s
