f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.005310 10000 1973 2000.000000
1+1E-0.187942 1+1E-9 0.005470 10000 1981 2000.000000
1+1E-0.546643 1+1E-9 0.005676 10000 1986 2000.000000
1+1E-0.875664 1+1E-9 0.005901 10000 1978 2000.000000
1+1E-1.190478 1+1E-9 0.005863 10000 1982 2000.000000
1+1E-1.498346 1+1E-9 0.005846 10000 1967 2000.000000
1+1E-1.802783 1+1E-9 0.005809 10000 1944 2000.000000
1+1E-2.105512 1+1E-9 0.005765 10000 1878 2000.000000
1+1E-2.407391 1+1E-9 0.005802 10000 1875 2000.000000
1+1E-2.708846 1+1E-9 0.005754 10000 1813 2000.000000
1+1E-3.010088 1+1E-9 0.011503 20000 3626 4000.000000
1+1E-3.311224 1+1E-9 0.011520 20000 3649 4000.000000
1+1E-3.612307 1+1E-9 0.011430 20000 3676 4000.000000
1+1E-3.913363 1+1E-9 0.017186 30000 5441 6000.000000
1+1E-4.214407 1+1E-9 0.017193 30000 5529 6000.000000
1+1E-4.515443 1+1E-9 0.022998 40000 7436 8000.000000
1+1E-4.816477 1+1E-9 0.011522 20000 3716 4000.000000
1+1E-5.117508 1+1E-9 0.034459 60000 10801 12000.000000
1+1E-5.418539 1+1E-9 0.017241 30000 5486 6000.000000
1+1E-5.719570 1+1E-9 0.023076 40000 7391 8000.000000
1+1E-6.020600 1+1E-9 0.028639 50000 9040 10000.000000
1+1E-6.321630 1+1E-9 0.028713 50000 9130 10000.000000
1+1E-6.622660 1+1E-9 0.011407 20000 3664 4000.000000
1+1E-6.923690 1+1E-9 0.022896 40000 7278 8000.000000
1+1E-7.224720 1+1E-9 0.011423 20000 3726 4000.000000
1+1E-7.525750 1+1E-9 0.017238 30000 5488 6000.000000
1+1E-7.826780 1+1E-9 0.017191 30000 5466 6000.000000
1+1E-8.127810 1+1E-9 0.017106 30000 5463 6000.000000
1+1E-8.428840 1+1E-9 0.011411 20000 3603 4000.000000
1+1E-8.729870 1+1E-9 0.074385 130000 23732 26000.000000
0.475919
