L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:44 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005401s
Sat May 29 14:05:44 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005476s
Sat May 29 14:05:44 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005709s
Sat May 29 14:05:44 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005918s
Sat May 29 14:05:44 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005880s
Sat May 29 14:05:44 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005880s
Sat May 29 14:05:44 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005836s
Sat May 29 14:05:44 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005798s
Sat May 29 14:05:44 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005729s
Sat May 29 14:05:44 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 20000 | flat time: 0.011484s
Sat May 29 14:05:44 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.011444s
Sat May 29 14:05:44 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.017304s
Sat May 29 14:05:44 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 40000 | flat time: 0.023006s
Sat May 29 14:05:44 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 40000 | flat time: 0.023060s
Sat May 29 14:05:44 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 10000 | flat time: 0.005718s
Sat May 29 14:05:44 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 40000 | flat time: 0.022881s
Sat May 29 14:05:44 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 30000 | flat time: 0.017164s
Sat May 29 14:05:44 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 40000 | flat time: 0.022967s
Sat May 29 14:05:44 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 40000 | flat time: 0.022894s
Sat May 29 14:05:44 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 60000 | flat time: 0.034485s
Sat May 29 14:05:44 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 30000 | flat time: 0.017202s
Sat May 29 14:05:44 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 30000 | flat time: 0.017287s
Sat May 29 14:05:44 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 30000 | flat time: 0.017590s
Sat May 29 14:05:44 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 20000 | flat time: 0.011631s
Sat May 29 14:05:44 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 40000 | flat time: 0.023327s
Sat May 29 14:05:44 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 60000 | flat time: 0.035021s
Sat May 29 14:05:44 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 30000 | flat time: 0.017373s
Sat May 29 14:05:44 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 50000 | flat time: 0.029627s
Sat May 29 14:05:44 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 50000 | flat time: 0.028898s
Sat May 29 14:05:44 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 30000 | flat time: 0.017378s
