L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:24 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005173s
Sat May 29 14:05:24 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005331s
Sat May 29 14:05:24 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005611s
Sat May 29 14:05:24 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005663s
Sat May 29 14:05:24 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005688s
Sat May 29 14:05:24 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005650s
Sat May 29 14:05:24 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005635s
Sat May 29 14:05:24 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005636s
Sat May 29 14:05:24 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005597s
Sat May 29 14:05:24 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005612s
Sat May 29 14:05:24 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.011219s
Sat May 29 14:05:25 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 20000 | flat time: 0.011219s
Sat May 29 14:05:25 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 30000 | flat time: 0.016687s
Sat May 29 14:05:25 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 30000 | flat time: 0.016775s
Sat May 29 14:05:25 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 50000 | flat time: 0.028028s
Sat May 29 14:05:25 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 20000 | flat time: 0.011100s
Sat May 29 14:05:25 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 60000 | flat time: 0.033432s
Sat May 29 14:05:25 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 20000 | flat time: 0.011088s
Sat May 29 14:05:25 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 40000 | flat time: 0.022192s
Sat May 29 14:05:25 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 50000 | flat time: 0.027902s
Sat May 29 14:05:25 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 30000 | flat time: 0.016716s
Sat May 29 14:05:25 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 80000 | flat time: 0.044790s
Sat May 29 14:05:25 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 30000 | flat time: 0.016809s
Sat May 29 14:05:25 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 40000 | flat time: 0.022336s
Sat May 29 14:05:25 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 30000 | flat time: 0.016673s
Sat May 29 14:05:25 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 20000 | flat time: 0.011113s
Sat May 29 14:05:25 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 40000 | flat time: 0.022459s
Sat May 29 14:05:25 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 40000 | flat time: 0.022321s
Sat May 29 14:05:25 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 30000 | flat time: 0.016653s
Sat May 29 14:05:25 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 30000 | flat time: 0.016620s
