L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:10 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005245s
Sat May 29 14:05:10 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005326s
Sat May 29 14:05:10 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005572s
Sat May 29 14:05:10 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005667s
Sat May 29 14:05:10 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005722s
Sat May 29 14:05:10 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005777s
Sat May 29 14:05:10 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005664s
Sat May 29 14:05:10 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005628s
Sat May 29 14:05:10 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005645s
Sat May 29 14:05:10 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 20000 | flat time: 0.011200s
Sat May 29 14:05:10 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.011198s
Sat May 29 14:05:10 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.016726s
Sat May 29 14:05:10 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 30000 | flat time: 0.016757s
Sat May 29 14:05:10 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 70000 | flat time: 0.039157s
Sat May 29 14:05:10 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 20000 | flat time: 0.011163s
Sat May 29 14:05:10 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 40000 | flat time: 0.022337s
Sat May 29 14:05:10 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 30000 | flat time: 0.016784s
Sat May 29 14:05:10 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 40000 | flat time: 0.022660s
Sat May 29 14:05:10 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 70000 | flat time: 0.041298s
Sat May 29 14:05:10 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 30000 | flat time: 0.017116s
Sat May 29 14:05:11 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 40000 | flat time: 0.022393s
Sat May 29 14:05:11 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 20000 | flat time: 0.011155s
Sat May 29 14:05:11 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 20000 | flat time: 0.011124s
Sat May 29 14:05:11 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 50000 | flat time: 0.028316s
Sat May 29 14:05:11 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 60000 | flat time: 0.035146s
Sat May 29 14:05:11 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 20000 | flat time: 0.011970s
Sat May 29 14:05:11 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 30000 | flat time: 0.017426s
Sat May 29 14:05:11 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 80000 | flat time: 0.045201s
Sat May 29 14:05:11 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 50000 | flat time: 0.027991s
Sat May 29 14:05:11 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 30000 | flat time: 0.016824s
