L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:17 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005149s
Sat May 29 14:05:17 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005289s
Sat May 29 14:05:17 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005492s
Sat May 29 14:05:17 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005630s
Sat May 29 14:05:17 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005633s
Sat May 29 14:05:17 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005626s
Sat May 29 14:05:17 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005610s
Sat May 29 14:05:17 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005572s
Sat May 29 14:05:17 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005572s
Sat May 29 14:05:17 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005528s
Sat May 29 14:05:17 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.011134s
Sat May 29 14:05:17 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 40000 | flat time: 0.022260s
Sat May 29 14:05:17 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 30000 | flat time: 0.016668s
Sat May 29 14:05:17 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 40000 | flat time: 0.022187s
Sat May 29 14:05:17 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 40000 | flat time: 0.022208s
Sat May 29 14:05:17 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 20000 | flat time: 0.011041s
Sat May 29 14:05:17 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 100000 | flat time: 0.055367s
Sat May 29 14:05:17 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 60000 | flat time: 0.033319s
Sat May 29 14:05:17 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 50000 | flat time: 0.027793s
Sat May 29 14:05:17 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 50000 | flat time: 0.027946s
Sat May 29 14:05:17 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 50000 | flat time: 0.028038s
Sat May 29 14:05:17 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 60000 | flat time: 0.033579s
Sat May 29 14:05:17 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 40000 | flat time: 0.022319s
Sat May 29 14:05:17 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 90000 | flat time: 0.050025s
Sat May 29 14:05:17 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 30000 | flat time: 0.016630s
Sat May 29 14:05:17 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 90000 | flat time: 0.050090s
Sat May 29 14:05:17 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 30000 | flat time: 0.016605s
Sat May 29 14:05:17 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 10000 | flat time: 0.005515s
Sat May 29 14:05:18 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 30000 | flat time: 0.016686s
Sat May 29 14:05:18 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 50000 | flat time: 0.027798s
