L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:39 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005427s
Sat May 29 14:05:39 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005528s
Sat May 29 14:05:39 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005777s
Sat May 29 14:05:39 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005867s
Sat May 29 14:05:39 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005985s
Sat May 29 14:05:39 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005918s
Sat May 29 14:05:39 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005849s
Sat May 29 14:05:39 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005897s
Sat May 29 14:05:39 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.006035s
Sat May 29 14:05:39 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.006027s
Sat May 29 14:05:39 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.012137s
Sat May 29 14:05:39 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.017273s
Sat May 29 14:05:39 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 20000 | flat time: 0.011542s
Sat May 29 14:05:39 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 20000 | flat time: 0.011525s
Sat May 29 14:05:39 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 100000 | flat time: 0.057636s
Sat May 29 14:05:39 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 40000 | flat time: 0.022915s
Sat May 29 14:05:39 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 60000 | flat time: 0.034811s
Sat May 29 14:05:39 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 20000 | flat time: 0.011556s
Sat May 29 14:05:39 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 20000 | flat time: 0.011564s
Sat May 29 14:05:39 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 40000 | flat time: 0.023081s
Sat May 29 14:05:39 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 20000 | flat time: 0.011604s
Sat May 29 14:05:39 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 30000 | flat time: 0.017379s
Sat May 29 14:05:39 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 50000 | flat time: 0.029892s
Sat May 29 14:05:39 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 20000 | flat time: 0.011575s
Sat May 29 14:05:40 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 30000 | flat time: 0.017459s
Sat May 29 14:05:40 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 50000 | flat time: 0.028737s
Sat May 29 14:05:40 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 20000 | flat time: 0.011516s
Sat May 29 14:05:40 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 50000 | flat time: 0.028799s
Sat May 29 14:05:40 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 120000 | flat time: 0.069077s
Sat May 29 14:05:40 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 10000 | flat time: 0.005726s
