f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-9 0.005330 10000 1951 2000.000000
1+1E-0.187942 1+1E-9 0.005512 10000 1981 2000.000000
1+1E-0.546643 1+1E-9 0.005764 10000 1980 2000.000000
1+1E-0.875664 1+1E-9 0.005912 10000 1956 2000.000000
1+1E-1.190478 1+1E-9 0.005947 10000 1969 2000.000000
1+1E-1.498346 1+1E-9 0.006064 10000 1947 2000.000000
1+1E-1.802783 1+1E-9 0.005821 10000 1923 2000.000000
1+1E-2.105512 1+1E-9 0.006012 10000 1931 2000.000000
1+1E-2.407391 1+1E-9 0.005839 10000 1845 2000.000000
1+1E-2.708846 1+1E-9 0.011522 20000 3826 4000.000000
1+1E-3.010088 1+1E-9 0.011723 20000 3714 4000.000000
1+1E-3.311224 1+1E-9 0.011548 20000 3733 4000.000000
1+1E-3.612307 1+1E-9 0.022976 40000 7442 8000.000000
1+1E-3.913363 1+1E-9 0.023271 40000 7508 8000.000000
1+1E-4.214407 1+1E-9 0.051734 90000 16281 18000.000000
1+1E-4.515443 1+1E-9 0.028763 50000 9133 10000.000000
1+1E-4.816477 1+1E-9 0.011506 20000 3616 4000.000000
1+1E-5.117508 1+1E-9 0.046117 80000 14738 16000.000000
1+1E-5.418539 1+1E-9 0.022871 40000 7317 8000.000000
1+1E-5.719570 1+1E-9 0.023029 40000 7338 8000.000000
1+1E-6.020600 1+1E-9 0.017190 30000 5426 6000.000000
1+1E-6.321630 1+1E-9 0.011414 20000 3737 4000.000000
1+1E-6.622660 1+1E-9 0.022863 40000 7494 8000.000000
1+1E-6.923690 1+1E-9 0.017232 30000 5545 6000.000000
1+1E-7.224720 1+1E-9 0.011372 20000 3674 4000.000000
1+1E-7.525750 1+1E-9 0.023024 40000 7208 8000.000000
1+1E-7.826780 1+1E-9 0.022889 40000 7275 8000.000000
1+1E-8.127810 1+1E-9 0.011498 20000 3660 4000.000000
1+1E-8.428840 1+1E-9 0.011507 20000 3608 4000.000000
1+1E-8.729870 1+1E-9 0.022881 40000 7248 8000.000000
0.489338
