L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:06 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005160s
Sat May 29 14:05:06 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005286s
Sat May 29 14:05:06 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005520s
Sat May 29 14:05:06 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005603s
Sat May 29 14:05:06 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005669s
Sat May 29 14:05:06 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005697s
Sat May 29 14:05:06 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005602s
Sat May 29 14:05:06 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005621s
Sat May 29 14:05:06 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005607s
Sat May 29 14:05:06 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 20000 | flat time: 0.011162s
Sat May 29 14:05:06 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.011152s
Sat May 29 14:05:06 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.016628s
Sat May 29 14:05:06 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 10000 | flat time: 0.005539s
Sat May 29 14:05:06 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 20000 | flat time: 0.011171s
Sat May 29 14:05:06 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 40000 | flat time: 0.022213s
Sat May 29 14:05:06 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 40000 | flat time: 0.022231s
Sat May 29 14:05:06 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 30000 | flat time: 0.016651s
Sat May 29 14:05:06 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 40000 | flat time: 0.022253s
Sat May 29 14:05:06 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 50000 | flat time: 0.027875s
Sat May 29 14:05:06 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 40000 | flat time: 0.022151s
Sat May 29 14:05:06 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 30000 | flat time: 0.016658s
Sat May 29 14:05:06 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 40000 | flat time: 0.022507s
Sat May 29 14:05:06 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 30000 | flat time: 0.016805s
Sat May 29 14:05:06 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 140000 | flat time: 0.078524s
Sat May 29 14:05:06 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 40000 | flat time: 0.022246s
Sat May 29 14:05:06 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 40000 | flat time: 0.022265s
Sat May 29 14:05:06 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 30000 | flat time: 0.016724s
Sat May 29 14:05:06 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 40000 | flat time: 0.022572s
Sat May 29 14:05:06 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 20000 | flat time: 0.011249s
Sat May 29 14:05:06 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 30000 | flat time: 0.016776s
