L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattie: SS
Sat May 29 14:05:42 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005396s
Sat May 29 14:05:42 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005508s
Sat May 29 14:05:42 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005752s
Sat May 29 14:05:42 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005820s
Sat May 29 14:05:42 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005887s
Sat May 29 14:05:42 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005833s
Sat May 29 14:05:42 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005829s
Sat May 29 14:05:42 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005801s
Sat May 29 14:05:42 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005799s
Sat May 29 14:05:42 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005811s
Sat May 29 14:05:42 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.011502s
Sat May 29 14:05:42 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.017259s
Sat May 29 14:05:42 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 20000 | flat time: 0.011537s
Sat May 29 14:05:42 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 40000 | flat time: 0.023014s
Sat May 29 14:05:42 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 30000 | flat time: 0.017314s
Sat May 29 14:05:42 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 30000 | flat time: 0.017246s
Sat May 29 14:05:42 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 30000 | flat time: 0.017326s
Sat May 29 14:05:42 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 20000 | flat time: 0.011515s
Sat May 29 14:05:42 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 30000 | flat time: 0.017254s
Sat May 29 14:05:42 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 30000 | flat time: 0.017264s
Sat May 29 14:05:43 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 40000 | flat time: 0.022980s
Sat May 29 14:05:43 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 20000 | flat time: 0.011496s
Sat May 29 14:05:43 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 20000 | flat time: 0.011478s
Sat May 29 14:05:43 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 20000 | flat time: 0.011476s
Sat May 29 14:05:43 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 20000 | flat time: 0.011474s
Sat May 29 14:05:43 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 30000 | flat time: 0.017242s
Sat May 29 14:05:43 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 20000 | flat time: 0.011462s
Sat May 29 14:05:43 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 40000 | flat time: 0.022942s
Sat May 29 14:05:43 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 20000 | flat time: 0.011427s
Sat May 29 14:05:43 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 20000 | flat time: 0.011496s
