q q_max q_time hits q_time/hits k 
1 31 0.640211 1 0.640211 6399937
2 31 1.319930 2 0.659965 12817217
3 31 2.012466 3 0.670822 19295937
4 31 3.529949 5 0.705990 32641857
5 31 4.287885 6 0.714647 38601729
6 31 5.849849 8 0.731231 51795521
7 31 6.667330 9 0.740814 58066049
8 31 10.834399 11 0.984945 70770561
9 31 11.782084 13 0.906314 84058305
10 31 11.336768 14 0.809769 90577217
11 31 13.409806 16 0.838113 105872705
12 31 14.857671 18 0.825426 115757121
13 31 15.412303 19 0.811174 121954049
14 31 17.419247 21 0.829488 136453505
15 31 19.759406 23 0.859105 153805249
16 31 21.277019 25 0.851081 163949889
17 31 22.239419 26 0.855362 167786817
18 31 24.171985 28 0.863285 180459137
19 31 26.296691 30 0.876556 195008769
20 31 28.186400 32 0.880825 207249153
21 31 30.975945 34 0.911057 227886273
22 31 32.139498 36 0.892764 232459201
23 31 34.311236 38 0.902927 247544577
24 31 35.705646 40 0.892641 258146817
25 31 38.240317 42 0.910484 273421185
26 31 40.650994 44 0.923886 287569537
27 31 43.915696 46 0.954689 302541889
28 31 45.590561 48 0.949803 316026561
29 31 45.723404 50 0.914468 322818241
30 31 49.652528 52 0.954856 340597761
31 31 51.082461 53 0.963820 348817793
709.279
