q q_max q_time hits q_time/hits k 
1 31 0.644542 1 0.644542 6399937
2 31 1.296547 2 0.648273 12822529
3 31 2.020914 3 0.673638 19240065
4 31 3.485974 5 0.697195 32128833
5 31 4.323402 6 0.720567 38628097
6 31 5.826514 8 0.728314 51326593
7 31 6.720353 9 0.746706 58084865
8 31 8.335890 11 0.757808 70803009
9 31 10.083949 13 0.775688 83767425
10 31 11.046009 14 0.789001 90493633
11 31 12.850772 16 0.803173 103446529
12 31 14.679450 18 0.815525 116547905
13 31 15.619066 19 0.822056 122961985
14 31 17.333250 21 0.825393 135170433
15 31 19.448650 23 0.845593 150817921
16 31 21.894310 25 0.875772 169013057
17 31 22.269127 26 0.856505 167670465
18 31 24.387349 28 0.870977 181586049
19 31 26.265908 30 0.875530 194029889
20 31 28.323258 32 0.885102 208210049
21 31 30.932626 34 0.909783 226342401
22 31 34.089827 36 0.946940 248932545
23 31 34.272450 38 0.901907 246548737
24 31 35.799469 40 0.894987 261012481
25 31 38.503856 42 0.916758 273267329
26 31 42.295422 44 0.961260 291697217
27 31 44.832138 46 0.974612 307627137
28 31 45.002802 48 0.937558 313356481
29 31 46.960459 50 0.939209 324038593
30 31 50.003103 52 0.961598 338042497
31 31 50.673679 53 0.956107 347772289
710.221
